price_cluster,make,model,subtype,outside_color,mileage_cluster,hp_cluster,built_year,fueltype,geartype,body_type,upholstery,fuel_cluster,time_sell
10-15k,Toyota,AYGO,1.0,White,10-20k,0-100hp,2019,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,25-35d
20-25k,Audi,A5 Sportback,2.0 TFSI,Gray,90-100k,200-250hp,2015,Benzin,Gear type automatic,Kombi,Teilleder,5.5-6.5f,0-7d
+30k,Mercedes-Benz,CLA-Klasse,CLA 45 AMG,White,40-50k,+250hp,2016,Benzin,Gear type automatic,Limousine,Leder,+6.5f,15-25d
10-15k,Smart,forfour,0.9 Turbo,Red,70-80k,0-100hp,2019,Benzin,Gear type automatic,Limousine,Leder,4.5-5.5f,35-50d
15-20k,BMW,2er,218i,White,60-70k,100-150hp,2015,Benzin,Gear type manual,Cabrio,Leder,4.5-5.5f,15-25d
10-15k,Ford,B-Max,1.0 EcoBoost,Blue,80-90k,0-100hp,2015,Benzin,Gear type manual,Van,Stoff,4.5-5.5f,25-35d
10-15k,Volkswagen,Polo,1.0,White,20-30k,0-100hp,2017,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,7-15d
10-15k,Peugeot,108,1.0 VTi,White,0-10k,0-100hp,2021,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,80-100d
20-25k,Mercedes-Benz,B-Klasse,B 220 CDI,Silver,90-100k,150-200hp,2017,Diesel,Gear type automatic,Van,Teilleder,4.5-5.5f,35-50d
20-25k,Mazda,CX-5,2.0,Red,30-40k,150-200hp,2017,Benzin,Gear type manual,SUV,Stoff,5.5-6.5f,25-35d
+30k,Renault,Arkana,1.6 Hybrid E-Tech,Blue,20-30k,100-150hp,2021,Hybrid,Gear type automatic,SUV,Alcantara,0-4.5f,65-80d
0-10k,Renault,Twingo,1.0 SCe Energy,Blue,30-40k,0-100hp,2014,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,0-7d
15-20k,BMW,3er,320i GT,Gold,0-10k,150-200hp,2013,Benzin,Gear type manual,Limousine,Stoff,+6.5f,0-7d
25-30k,Volkswagen,Sharan,2.0 TDI,White,70-80k,150-200hp,2017,Diesel,Gear type automatic,Van,Alcantara,4.5-5.5f,0-7d
0-10k,Hyundai,ix20,1.4,Gray,40-50k,0-100hp,2014,Benzin,Gear type manual,Van,Stoff,5.5-6.5f,25-35d
15-20k,Seat,Arona,1.0 TSI,Red,50-60k,100-150hp,2018,Benzin,Gear type manual,SUV,Stoff,4.5-5.5f,25-35d
15-20k,Ford,Tourneo Courier,1.0 EcoBoost,Gray,50-60k,0-100hp,2017,Benzin,Gear type manual,Kombi,Teilleder,4.5-5.5f,35-50d
15-20k,Ford,EcoSport,1.0 EcoBoost,Gray,20-30k,100-150hp,2018,Benzin,Gear type manual,SUV,Teilleder,4.5-5.5f,15-25d
25-30k,BMW,4er,430i Gran Coupé,Black,60-70k,+250hp,2017,Benzin,Gear type automatic,Limousine,Alcantara,4.5-5.5f,7-15d
15-20k,BMW,X3,xDrive 20d,White,70-80k,150-200hp,2014,Diesel,Gear type manual,SUV,Teilleder,4.5-5.5f,0-7d
15-20k,Volkswagen,Golf VII,1.5 TSI,Gray,60-70k,100-150hp,2019,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,0-7d
15-20k,BMW,1er,120i,White,40-50k,150-200hp,2017,Benzin,Gear type manual,Limousine,Stoff,5.5-6.5f,0-7d
10-15k,BMW,1er,114i,Black,90-100k,100-150hp,2014,Benzin,Gear type manual,Limousine,Stoff,5.5-6.5f,0-7d
10-15k,MINI,Countryman,One,White,10-20k,0-100hp,2016,Benzin,Gear type manual,SUV,Stoff,5.5-6.5f,25-35d
10-15k,Opel,Astra,1.6 SIDI Turbo,Gray,100k+,150-200hp,2014,Benzin,Gear type automatic,Limousine,Stoff,+6.5f,0-7d
+30k,Volvo,S 60,2.0 T4,Black,0-10k,150-200hp,2020,Benzin,Gear type automatic,Limousine,Teilleder,+6.5f,50-65d
0-10k,Dacia,Logan MCV II,1.2,Brown,100k+,0-100hp,2014,Benzin,Gear type manual,Kombi,Stoff,5.5-6.5f,0-7d
10-15k,Opel,Corsa,1.4 Turbo,Black,40-50k,0-100hp,2017,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,25-35d
15-20k,Volkswagen,Golf VII,1.6 TDI,Gray,90-100k,100-150hp,2018,Diesel,Gear type automatic,Kombi,Alcantara,0-4.5f,0-7d
20-25k,Mercedes-Benz,C-Klasse,C 220 d,Gray,40-50k,150-200hp,2016,Diesel,Gear type automatic,Kombi,Teilleder,0-4.5f,0-7d
10-15k,Volkswagen,Golf VII Sportsvan,1.6 TDI,Gray,90-100k,100-150hp,2015,Diesel,Gear type manual,Van,Stoff,0-4.5f,80-100d
10-15k,Dacia,Duster II,1.2 TCe,Brown,100k+,100-150hp,2018,Benzin,Gear type manual,SUV,Stoff,5.5-6.5f,0-7d
15-20k,Mercedes-Benz,Citan,112,Red,50-60k,100-150hp,2017,Benzin,Gear type manual,Kombi,Stoff,5.5-6.5f,0-7d
25-30k,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,Black,40-50k,150-200hp,2017,Benzin,Gear type automatic,Kombi,Teilleder,5.5-6.5f,0-7d
15-20k,Seat,Ibiza,1.0 TSI,Blue,90-100k,100-150hp,2018,Benzin,Gear type automatic,Limousine,Stoff,4.5-5.5f,0-7d
10-15k,Hyundai,i30,1.4 MPI,Blue,30-40k,0-100hp,2018,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,15-25d
10-15k,Hyundai,i30,1.4 MPI,Black,50-60k,0-100hp,2018,Benzin,Gear type manual,Limousine,Stoff,5.5-6.5f,0-7d
0-10k,Volkswagen,up!,1.0,Black,50-60k,0-100hp,2014,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,25-35d
10-15k,Fiat,500,1.2,Black,20-30k,0-100hp,2017,Benzin,Gear type manual,Limousine,Teilleder,4.5-5.5f,50-65d
20-25k,BMW,2er,225xe Active Tourer,White,60-70k,200-250hp,2018,Hybrid,Gear type automatic,Van,Leder,0-4.5f,15-25d
+30k,Mercedes-Benz,GLB-Klasse,GLB 250,White,10-20k,200-250hp,2019,Benzin,Gear type automatic,SUV,Teilleder,+6.5f,50-65d
15-20k,Mazda,CX-3,2.0,Gray,40-50k,100-150hp,2016,Benzin,Gear type automatic,SUV,Stoff,5.5-6.5f,7-15d
10-15k,Ford,B-Max,1.0 EcoBoost,Gray,60-70k,0-100hp,2016,Benzin,Gear type manual,Van,Stoff,4.5-5.5f,80-100d
25-30k,Peugeot,2008,1.2 e-THP,Orange,10-20k,100-150hp,2021,Benzin,Gear type automatic,SUV,Stoff,4.5-5.5f,35-50d
0-10k,Skoda,Fabia,1.2 TSI,Blue,80-90k,0-100hp,2015,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,15-25d
25-30k,Mitsubishi,Outlander,2.0 MIVEC,Black,0-10k,100-150hp,2020,Benzin,Gear type automatic,SUV,Alcantara,+6.5f,25-35d
10-15k,Volkswagen,Golf VII,1.0 TSI,Gray,60-70k,100-150hp,2018,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,65-80d
10-15k,Ford,Fiesta,1.0 EcoBoost,Gray,20-30k,0-100hp,2018,Benzin,Gear type automatic,Limousine,Stoff,5.5-6.5f,0-7d
20-25k,Seat,Ateca,1.4 TSI ACT,White,70-80k,100-150hp,2016,Benzin,Gear type automatic,SUV,Stoff,4.5-5.5f,80-100d
15-20k,Citroen,C4 Cactus,1.2 e-THP,Black,0-10k,100-150hp,2019,Benzin,Gear type manual,SUV,Stoff,4.5-5.5f,0-7d
15-20k,Volkswagen,Golf VII,1.4 TSI,Gray,40-50k,100-150hp,2015,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,50-65d
10-15k,MINI,MINI,One,Gray,40-50k,0-100hp,2013,Benzin,Gear type automatic,Limousine,Stoff,4.5-5.5f,0-7d
10-15k,Ford,Fiesta,1.1,Blue,0-10k,0-100hp,2019,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,15-25d
25-30k,MINI,Cabrio,Cooper,Blue,10-20k,100-150hp,2019,Benzin,Gear type automatic,Cabrio,Leder,4.5-5.5f,65-80d
0-10k,Seat,Ibiza,1.4,Black,100k+,0-100hp,2013,Benzin,Gear type manual,Limousine,Stoff,5.5-6.5f,50-65d
+30k,Skoda,Superb,2.0 TSI,Gray,30-40k,+250hp,2018,Benzin,Gear type automatic,Kombi,Alcantara,+6.5f,25-35d
10-15k,Audi,A1,1.2 TFSI,Blue,60-70k,0-100hp,2013,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,0-7d
15-20k,Opel,Insignia,1.5 SIDI Turbo,Gray,90-100k,150-200hp,2018,Benzin,Gear type manual,Limousine,Teilleder,5.5-6.5f,0-7d
+30k,Mercedes-Benz,C-Klasse,C 43 AMG,White,50-60k,+250hp,2018,Benzin,Gear type automatic,Kombi,Alcantara,+6.5f,35-50d
10-15k,Mazda,6,2.2 Turbodiesel,Black,100k+,150-200hp,2014,Diesel,Gear type manual,Limousine,Leder,4.5-5.5f,0-7d
+30k,Volkswagen,Golf VII,2.0 TSI,Black,90-100k,+250hp,2018,Benzin,Gear type automatic,Kombi,Alcantara,+6.5f,0-7d
15-20k,Volkswagen,Passat,2.0 TDI,Gray,100k+,150-200hp,2015,Diesel,Gear type automatic,Kombi,Stoff,4.5-5.5f,15-25d
10-15k,Renault,Clio,1.0 TCe,Silver,20-30k,100-150hp,2019,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,35-50d
20-25k,Toyota,C-HR,1.8 Hybrid,Blue,40-50k,100-150hp,2017,Hybrid,Gear type automatic,SUV,Stoff,0-4.5f,35-50d
25-30k,Audi,Q3,2.0 TFSI,Black,0-10k,150-200hp,2018,Benzin,Gear type automatic,SUV,Alcantara,+6.5f,35-50d
10-15k,Opel,Meriva,1.4 Turbo,Gray,50-60k,100-150hp,2016,Benzin,Gear type automatic,Van,Stoff,5.5-6.5f,7-15d
20-25k,Jeep,Compass,1.4 M-Air,White,40-50k,150-200hp,2018,Benzin,Gear type automatic,SUV,Teilleder,+6.5f,7-15d
10-15k,Kia,Venga,1.4,Yellow,20-30k,0-100hp,2016,Benzin,Gear type manual,Van,Stoff,5.5-6.5f,0-7d
25-30k,Audi,Q5,3.0 V6 TDI,Gray,100k+,+250hp,2016,Diesel,Gear type automatic,SUV,Alcantara,5.5-6.5f,50-65d
20-25k,Volkswagen,Golf,1.0 TSI,Gray,20-30k,100-150hp,2019,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,50-65d
25-30k,Peugeot,3008,1.5 Blue-HDi,White,40-50k,100-150hp,2019,Diesel,Gear type automatic,SUV,Teilleder,0-4.5f,50-65d
10-15k,Renault,Captur,0.9 Energy,Brown,60-70k,0-100hp,2017,Benzin,Gear type manual,SUV,Stoff,4.5-5.5f,65-80d
25-30k,Volvo,S 90,2.0 D5,Gray,70-80k,200-250hp,2016,Diesel,Gear type automatic,Limousine,Leder,4.5-5.5f,15-25d
10-15k,Volkswagen,Golf VII,1.6 TDI,Blue,100k+,100-150hp,2016,Diesel,Gear type manual,Limousine,Stoff,0-4.5f,35-50d
10-15k,Smart,fortwo,0.9 Turbo,Orange,40-50k,0-100hp,2016,Benzin,Gear type automatic,Cabrio,Stoff,0-4.5f,15-25d
25-30k,Kia,pro_cee'd,1.6 TGDI,Black,30-40k,200-250hp,2019,Benzin,Gear type automatic,Coupe,Alcantara,5.5-6.5f,25-35d
10-15k,Skoda,Fabia,1.0 MPI,Gray,30-40k,0-100hp,2018,Benzin,Gear type manual,Kombi,Stoff,4.5-5.5f,7-15d
20-25k,Nissan,X-Trail,1.6,Brown,30-40k,150-200hp,2017,Benzin,Gear type manual,SUV,Leder,5.5-6.5f,7-15d
15-20k,Audi,A3,2.0 TDI,White,70-80k,100-150hp,2015,Diesel,Gear type manual,Cabrio,Teilleder,0-4.5f,15-25d
+30k,Kia,Optima,2.0 Hybrid,White,10-20k,200-250hp,2019,Hybrid,Gear type automatic,Kombi,Leder,0-4.5f,35-50d
15-20k,Ford,EcoSport,1.0 EcoBoost,Black,40-50k,100-150hp,2019,Benzin,Gear type manual,SUV,Alcantara,4.5-5.5f,7-15d
25-30k,Volkswagen,Golf VII,2.0 TDI,Gray,50-60k,150-200hp,2018,Diesel,Gear type automatic,Limousine,Stoff,0-4.5f,100+
0-10k,Ford,C-Max,1.6 EcoBoost,Black,80-90k,100-150hp,2012,Benzin,Gear type manual,Van,Stoff,5.5-6.5f,25-35d
15-20k,Opel,Mokka X,1.4 Turbo,Brown,20-30k,100-150hp,2017,Benzin,Gear type automatic,SUV,Leder,5.5-6.5f,0-7d
+30k,Mercedes-Benz,A-Klasse Limousine,A 35 AMG,White,20-30k,+250hp,2019,Benzin,Gear type automatic,Limousine,Leder,+6.5f,7-15d
15-20k,Volkswagen,Golf VII,1.5 TSI,Silver,50-60k,100-150hp,2018,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,80-100d
10-15k,Toyota,Auris Touring Sports,1.6,Gray,80-90k,100-150hp,2013,Benzin,Gear type manual,Kombi,Stoff,5.5-6.5f,25-35d
0-10k,Opel,Meriva,1.4,Gray,20-30k,0-100hp,2016,Benzin,Gear type manual,Van,Stoff,5.5-6.5f,0-7d
20-25k,BMW,1er,120i,Blue,70-80k,150-200hp,2017,Benzin,Gear type automatic,Limousine,Alcantara,5.5-6.5f,7-15d
10-15k,Opel,Astra K,1.0,Blue,80-90k,100-150hp,2017,Benzin,Gear type automatic,Limousine,Stoff,0-4.5f,7-15d
+30k,Skoda,Kodiaq,2.0 TDI,Gray,20-30k,150-200hp,2020,Diesel,Gear type automatic,SUV,Teilleder,4.5-5.5f,65-80d
15-20k,Renault,Grand Scenic,1.3 TCe Energy,Red,70-80k,100-150hp,2018,Benzin,Gear type manual,Van,Teilleder,5.5-6.5f,50-65d
10-15k,Smart,fortwo,1.0,White,20-30k,0-100hp,2017,Benzin,Gear type automatic,Coupe,Stoff,0-4.5f,35-50d
10-15k,Ford,Ka+,1.2 Ti-VCT,White,10-20k,0-100hp,2018,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,50-65d
10-15k,Audi,A1,1.0 TFSI,Black,60-70k,0-100hp,2015,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,15-25d
10-15k,Fiat,500,1.2,Black,40-50k,0-100hp,2017,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,15-25d
0-10k,Mitsubishi,Space Star,1.0,White,20-30k,0-100hp,2019,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,0-7d
0-10k,Toyota,AYGO,1.0,White,70-80k,0-100hp,2013,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,15-25d
0-10k,Renault,Twingo,1.0 SCe,Blue,70-80k,0-100hp,2014,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,0-7d
0-10k,Ford,Fiesta,1.0 EcoBoost,Black,80-90k,0-100hp,2013,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,50-65d
15-20k,Skoda,Yeti,2.0 TDI,Gray,60-70k,100-150hp,2015,Diesel,Gear type automatic,SUV,Stoff,5.5-6.5f,50-65d
15-20k,Hyundai,i30,1.4 TDGI,Gray,30-40k,100-150hp,2018,Benzin,Gear type automatic,Limousine,Stoff,5.5-6.5f,100+
15-20k,Volkswagen,Golf VII Sportsvan,1.5 TSI,Red,30-40k,100-150hp,2018,Benzin,Gear type manual,Van,Stoff,4.5-5.5f,65-80d
25-30k,Mercedes-Benz,C-Klasse,C 300,Black,90-100k,+250hp,2018,Benzin,Gear type automatic,Kombi,Leder,+6.5f,50-65d
10-15k,Renault,Clio,1.0 TCe,Blue,40-50k,100-150hp,2019,Benzin,Gear type manual,Limousine,Teilleder,4.5-5.5f,25-35d
10-15k,Opel,Mokka,1.6 CDTI DPF,Black,50-60k,100-150hp,2015,Diesel,Gear type manual,SUV,Teilleder,0-4.5f,35-50d
0-10k,Fiat,Panda,1.2,Gray,0-10k,0-100hp,2018,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,7-15d
25-30k,Volkswagen,Tiguan,1.4 TSI,Silver,50-60k,100-150hp,2017,Benzin,Gear type automatic,SUV,Leder,5.5-6.5f,65-80d
15-20k,Volvo,V 70,2.0 T4,Blue,80-90k,150-200hp,2015,Benzin,Gear type manual,Kombi,Leder,5.5-6.5f,7-15d
15-20k,Opel,Astra K,1.6 Biturbo CDTI DPF,Black,60-70k,150-200hp,2017,Diesel,Gear type manual,Kombi,Teilleder,0-4.5f,15-25d
20-25k,Mercedes-Benz,CLA-Klasse,CLA 200,Purple,100k+,150-200hp,2013,Benzin,Gear type automatic,Limousine,Teilleder,5.5-6.5f,25-35d
15-20k,Mercedes-Benz,GLK-Klasse,GLK 220 CDI,Silver,100k+,150-200hp,2013,Diesel,Gear type automatic,SUV,Teilleder,5.5-6.5f,7-15d
+30k,Cupra,Ateca,2.0 TSI,Black,40-50k,+250hp,2020,Benzin,Gear type automatic,SUV,Teilleder,+6.5f,35-50d
15-20k,Skoda,Fabia,1.0 TSI,Gray,10-20k,100-150hp,2019,Benzin,Gear type automatic,Limousine,Stoff,4.5-5.5f,100+
25-30k,BMW,1er,125i,Black,50-60k,200-250hp,2018,Benzin,Gear type automatic,Limousine,Leder,5.5-6.5f,7-15d
0-10k,Seat,Ibiza,1.0 TSI,Black,80-90k,0-100hp,2016,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,0-7d
15-20k,Volkswagen,Golf VII,1.5 TSI,Black,80-90k,100-150hp,2018,Benzin,Gear type manual,Kombi,Stoff,4.5-5.5f,35-50d
10-15k,Ford,Grand C-Max,2.0 TDCi,Gray,100k+,100-150hp,2015,Diesel,Gear type manual,Van,Teilleder,4.5-5.5f,0-7d
20-25k,Ford,Kuga,2.0 TDCi,Black,50-60k,100-150hp,2018,Diesel,Gear type automatic,SUV,Teilleder,5.5-6.5f,50-65d
+30k,Seat,Tarraco,2.0 TDI,Blue,40-50k,150-200hp,2019,Diesel,Gear type automatic,SUV,Leder,5.5-6.5f,80-100d
+30k,BMW,4er,435d Gran Coupé,Blue,80-90k,+250hp,2017,Diesel,Gear type automatic,Coupe,Leder,5.5-6.5f,65-80d
20-25k,Hyundai,i30,2.0 TGDI,Red,70-80k,+250hp,2018,Benzin,Gear type manual,Limousine,Teilleder,+6.5f,35-50d
15-20k,MINI,MINI,Cooper,Silver,30-40k,100-150hp,2018,Benzin,Gear type automatic,Limousine,Leder,4.5-5.5f,35-50d
25-30k,Mercedes-Benz,C-Klasse,C 180 CGI,Black,60-70k,150-200hp,2015,Benzin,Gear type automatic,Kombi,Leder,4.5-5.5f,35-50d
10-15k,Toyota,AYGO,1.0,Black,20-30k,0-100hp,2017,Benzin,Gear type manual,Limousine,Teilleder,0-4.5f,35-50d
25-30k,Kia,Sorento,2.2 CRDi,Black,100k+,150-200hp,2016,Diesel,Gear type automatic,SUV,Leder,+6.5f,50-65d
25-30k,Audi,A6,2.0 TDI,Black,90-100k,150-200hp,2017,Diesel,Gear type automatic,Kombi,Stoff,4.5-5.5f,35-50d
15-20k,Opel,Mokka X,1.6 CDTI DPF,Black,60-70k,100-150hp,2017,Diesel,Gear type automatic,SUV,Stoff,4.5-5.5f,35-50d
10-15k,Mitsubishi,Space,1.2,Red,50-60k,0-100hp,2018,Benzin,Gear type automatic,Limousine,Stoff,0-4.5f,15-25d
15-20k,Renault,Captur,1.3 TCe,Brown,0-10k,100-150hp,2019,Benzin,Gear type automatic,SUV,Stoff,4.5-5.5f,35-50d
10-15k,Ford,Tourneo Courier,1.0 EcoBoost,Blue,60-70k,0-100hp,2018,Benzin,Gear type manual,Kombi,Stoff,4.5-5.5f,35-50d
0-10k,Volkswagen,up!,1.0,Silver,100k+,0-100hp,2016,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,7-15d
+30k,Mercedes-Benz,V-Klasse,V 250 d,Blue,100k+,150-200hp,2015,Diesel,Gear type automatic,Bus,Leder,5.5-6.5f,0-7d
10-15k,Citroen,C3,1.2 VTi,Black,0-10k,0-100hp,2019,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,25-35d
20-25k,Jaguar,F-Pace,20d,Gray,100k+,150-200hp,2016,Diesel,Gear type manual,SUV,Stoff,4.5-5.5f,15-25d
25-30k,BMW,X2,sDrive 18i,Black,20-30k,100-150hp,2019,Benzin,Gear type automatic,SUV,Stoff,5.5-6.5f,35-50d
+30k,Audi,S3,2.0 TFSI,Blue,80-90k,+250hp,2016,Benzin,Gear type automatic,Limousine,Leder,5.5-6.5f,7-15d
15-20k,Toyota,Yaris,1.5 Hybrid,White,10-20k,0-100hp,2019,Hybrid,Gear type automatic,Limousine,Stoff,0-4.5f,35-50d
10-15k,Volkswagen,Golf VII,1.6 TDI,White,100k+,100-150hp,2014,Diesel,Gear type manual,Kombi,Stoff,0-4.5f,15-25d
10-15k,Skoda,Fabia,1.2 TSI,Gray,10-20k,100-150hp,2016,Benzin,Gear type automatic,Limousine,Stoff,4.5-5.5f,25-35d
20-25k,Skoda,Octavia,2.0 TSI,Blue,50-60k,200-250hp,2018,Benzin,Gear type manual,Kombi,Alcantara,5.5-6.5f,35-50d
15-20k,Mitsubishi,ASX,1.6,Black,30-40k,100-150hp,2018,Benzin,Gear type manual,SUV,Stoff,5.5-6.5f,65-80d
25-30k,Skoda,Scala,1.5 TSI ACT,Red,10-20k,100-150hp,2019,Benzin,Gear type automatic,Limousine,Stoff,4.5-5.5f,0-7d
25-30k,Mercedes-Benz,B-Klasse,B 180,Gray,10-20k,100-150hp,2019,Benzin,Gear type automatic,Van,Teilleder,5.5-6.5f,25-35d
15-20k,Hyundai,i40,1.7 CRDi,Silver,60-70k,100-150hp,2017,Diesel,Gear type automatic,Kombi,Leder,4.5-5.5f,7-15d
15-20k,Peugeot,308,1.2 PureTech,Gray,70-80k,100-150hp,2019,Benzin,Gear type manual,Kombi,Stoff,4.5-5.5f,7-15d
25-30k,Kia,Sorento,2.2 CRDi,Gray,60-70k,150-200hp,2016,Diesel,Gear type automatic,SUV,Leder,+6.5f,0-7d
10-15k,Fiat,500L,1.4,White,20-30k,0-100hp,2016,Benzin,Gear type manual,Van,Teilleder,5.5-6.5f,50-65d
20-25k,Suzuki,Swace,1.8 Hybrid,Black,10-20k,100-150hp,2021,Hybrid,Gear type automatic,Kombi,Stoff,0-4.5f,15-25d
25-30k,Ford,S-Max,2.0 EcoBlue,Black,100k+,200-250hp,2018,Diesel,Gear type automatic,Van,Leder,+6.5f,65-80d
+30k,Volkswagen,Caddy,2.0 TDI,Yellow,10-20k,100-150hp,2020,Diesel,Gear type automatic,Van,Stoff,4.5-5.5f,35-50d
10-15k,Mitsubishi,Space Star,1.0,White,0-10k,0-100hp,2020,Benzin,Gear type manual,Limousine,Stoff,0-4.5f,35-50d
15-20k,Opel,Mokka X,1.4 Turbo,Blue,40-50k,100-150hp,2017,Benzin,Gear type manual,SUV,Stoff,5.5-6.5f,0-7d
20-25k,Mercedes-Benz,A-Klasse,A 220,Gray,50-60k,150-200hp,2016,Benzin,Gear type automatic,Limousine,Teilleder,5.5-6.5f,7-15d
25-30k,Volkswagen,Sharan,2.0 TDI,Red,50-60k,100-150hp,2018,Diesel,Gear type manual,Van,Alcantara,4.5-5.5f,0-7d
25-30k,Seat,Leon,2.0 TSI,White,40-50k,+250hp,2017,Benzin,Gear type automatic,Kombi,Alcantara,+6.5f,65-80d
10-15k,Ford,Focus,1.0 EcoBoost,Gray,70-80k,100-150hp,2015,Benzin,Gear type manual,Kombi,Stoff,4.5-5.5f,35-50d
25-30k,Fiat,500X,1.3 Turbo,Gray,20-30k,150-200hp,2021,Benzin,Gear type automatic,SUV,Leder,5.5-6.5f,25-35d
25-30k,Volkswagen,Passat,1.5 TSI,Black,20-30k,100-150hp,2018,Benzin,Gear type automatic,Kombi,Alcantara,4.5-5.5f,0-7d
0-10k,Seat,Ibiza,1.2,White,80-90k,0-100hp,2014,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,0-7d
20-25k,Volkswagen,Polo,2.0 TSI,Red,0-10k,150-200hp,2018,Benzin,Gear type automatic,Limousine,Stoff,5.5-6.5f,100+
10-15k,Mazda,3,2.2 Turbodiesel,Red,100k+,100-150hp,2013,Diesel,Gear type automatic,Limousine,Leder,4.5-5.5f,7-15d
10-15k,Citroen,C4 Cactus,1.6 Blue-HDi,Gray,70-80k,0-100hp,2017,Diesel,Gear type manual,SUV,Stoff,0-4.5f,15-25d
0-10k,Skoda,Roomster,1.2 TSI,Black,70-80k,0-100hp,2013,Benzin,Gear type manual,Van,Stoff,5.5-6.5f,0-7d
0-10k,Renault,Twingo,1.2,White,50-60k,0-100hp,2013,Benzin,Gear type manual,Limousine,Stoff,5.5-6.5f,0-7d
10-15k,Renault,Megane,1.2 TCe Energy,White,60-70k,100-150hp,2016,Benzin,Gear type manual,Kombi,Teilleder,4.5-5.5f,0-7d
20-25k,Audi,A1,30 TFSI,Red,40-50k,100-150hp,2018,Benzin,Gear type automatic,Kombi,Teilleder,4.5-5.5f,35-50d
10-15k,Opel,Corsa,1.4,Red,20-30k,0-100hp,2019,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,25-35d
10-15k,Ford,Focus,1.5 TDCi,Gray,100k+,100-150hp,2016,Diesel,Gear type manual,Kombi,Stoff,0-4.5f,7-15d
10-15k,Skoda,Fabia,1.2 TSI,Black,50-60k,0-100hp,2016,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,15-25d
25-30k,Audi,A4,2.0 TFSI,Black,90-100k,150-200hp,2018,Benzin,Gear type automatic,Kombi,Leder,5.5-6.5f,35-50d
0-10k,Renault,Twingo,1.0 SCe,White,70-80k,0-100hp,2015,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,25-35d
15-20k,Volkswagen,Passat,1.4 TSI,Blue,40-50k,100-150hp,2017,Benzin,Gear type manual,Kombi,Stoff,4.5-5.5f,50-65d
20-25k,Mercedes-Benz,CLS-Klasse,CLS 350 CGI Shooting Brake,Black,100k+,+250hp,2013,Benzin,Gear type automatic,Kombi,Leder,+6.5f,0-7d
15-20k,Ford,Kuga,2.0 TDCi,Gray,100k+,150-200hp,2018,Diesel,Gear type automatic,SUV,Teilleder,4.5-5.5f,25-35d
20-25k,Toyota,C-HR,1.8 Hybrid,Gray,10-20k,100-150hp,2018,Hybrid,Gear type automatic,SUV,Stoff,0-4.5f,35-50d
+30k,Lexus,NX-Serie,NX 300h,Gray,40-50k,150-200hp,2018,Hybrid,Gear type automatic,SUV,Leder,4.5-5.5f,100+
0-10k,Seat,Leon,1.2 TSI,Gray,80-90k,0-100hp,2013,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,35-50d
25-30k,BMW,X3,xDrive 35d,White,100k+,+250hp,2016,Diesel,Gear type automatic,SUV,Teilleder,5.5-6.5f,35-50d
20-25k,Jeep,Renegade,1.3 TGDi,Black,10-20k,100-150hp,2019,Benzin,Gear type automatic,SUV,Leder,5.5-6.5f,80-100d
15-20k,Ford,EcoSport,1.0 EcoBoost,Black,40-50k,100-150hp,2018,Benzin,Gear type manual,SUV,Teilleder,0-4.5f,25-35d
10-15k,Hyundai,i30,1.6 CRDi,Gray,100k+,100-150hp,2016,Diesel,Gear type automatic,Limousine,Leder,0-4.5f,15-25d
0-10k,Ford,Fiesta,1.0,Black,60-70k,0-100hp,2016,Benzin,Gear type manual,Limousine,Stoff,4.5-5.5f,0-7d
0-10k,Suzuki,Swift,1.2,White,60-70k,0-100hp,2014,Benzin,Gear type manual,Limousine,Teilleder,4.5-5.5f,50-65d
