id,first_price,eligible_month,eligible_date,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
WP89276,25100.0,May,2022-05,DE,0,Skoda,Octavia,2.0 TDI,Gray,2017,Kombi,Alcantara,5.1,60516,185,Diesel,automatic,10
FV98962,28400.0,October,2021-10,DE,0,Audi,Q3,35 TFSI,Black,2019,SUV,Stoff,6.3,32530,150,Benzin,manual,94
LB55757,18620.0,May,2022-05,DE,0,Seat,Leon,2.0 TDI,Gray,2017,Kombi,Teilleder,4.3,86120,150,Diesel,manual,108
PH96288,22850.0,February,2022-02,DE,0,Volkswagen,Golf VII,2.0 TFSI,White,2017,Limousine,Stoff,6.6,46279,230,Benzin,manual,111
GS56912,24080.0,June,2022-06,CZ,0,Skoda,Kamiq,1.0 TSI,Blue,2020,SUV,Stoff,4.9,21139,116,Benzin,automatic,60
MA47157,19130.0,July,2022-07,DE,0,BMW,2er,218d Gran Tourer,Gray,2016,Van,Stoff,4.5,104749,150,Diesel,automatic,1
PA91433,15120.0,January,2023-01,DE,0,MINI,MINI,One,Red,2017,Limousine,Stoff,4.8,27740,102,Benzin,manual,43
VK89251,32990.0,May,2023-05,DE,1,BMW,5er,530d,Blue,2018,Kombi,Teilleder,5.3,111910,265,Diesel,automatic,45
JP38702,12410.0,December,2021-12,DE,0,Nissan,Juke,1.2,Black,2016,SUV,Teilleder,5.7,65068,115,Benzin,manual,7
DR87495,13740.0,December,2022-12,DE,0,Skoda,Octavia,2.0 TDI,Blue,2016,Kombi,Stoff,4.4,118552,150,Diesel,automatic,32
FC87872,12090.0,December,2022-12,DE,0,Renault,Captur,0.9 Energy,Black,2017,SUV,Stoff,5.1,35635,90,Benzin,manual,21
MF30565,16790.0,May,2023-05,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2015,Kombi,Stoff,4.5,99548,150,Diesel,automatic,12
TD07446,19790.0,December,2022-12,DE,0,Ford,Kuga,2.0 TDCi,Red,2017,SUV,Teilleder,5.2,80965,150,Diesel,automatic,1
MV09590,22720.0,March,2023-03,DE,0,Mercedes-Benz,CLA-Klasse,CLA 250,Gray,2015,Limousine,Leder,5.4,97715,210,Benzin,automatic,10
DA86190,21700.0,August,2022-08,DE,1,Mercedes-Benz,A-Klasse,A 160,Black,2019,Limousine,Teilleder,5.5,49892,109,Benzin,manual,77
GN15569,19890.0,January,2023-01,DE,0,Audi,Q3,2.0 TFSI,Black,2013,SUV,Stoff,7.3,39308,170,Benzin,automatic,15
UN18732,16990.0,May,2023-05,DE,0,Seat,Leon,1.8 TSI,Gray,2015,Limousine,Stoff,5.8,94587,180,Benzin,automatic,57
EU84273,20990.0,September,2022-09,DE,0,Volkswagen,Golf,1.0 TSI,Gray,2020,Kombi,Stoff,4.8,40677,116,Benzin,manual,69
JN77090,16470.0,December,2021-12,DE,0,Seat,Ibiza,1.6 TDI,Gray,2018,Limousine,Stoff,3.8,53945,95,Diesel,manual,79
TH54439,18500.0,August,2021-08,DE,0,Mercedes-Benz,B-Klasse,B 220 CDI,Black,2016,Van,Teilleder,5,77981,177,Diesel,automatic,16
BP42421,7200.0,July,2021-07,DE,0,Skoda,Fabia,1.4,Black,2014,Limousine,Stoff,5.9,83186,85,Benzin,manual,22
GJ59381,26600.0,August,2021-08,DE,1,Kia,Sorento,2.2 CRDi,Black,2016,SUV,Leder,6.7,57483,200,Diesel,automatic,9
WD41068,33650.0,September,2022-09,DE,0,Jaguar,XE,30t,Black,2019,Limousine,Teilleder,7.7,28293,300,Benzin,automatic,78
DG45681,10690.0,October,2022-10,DE,0,Seat,Leon,1.2 TSI,Blue,2017,Limousine,Stoff,5.2,69753,85,Benzin,manual,44
WX07082,10910.0,May,2022-05,NL,0,Hyundai,i10,1.0,White,2018,Limousine,Stoff,4.7,3868,67,Benzin,manual,47
GT75331,9620.0,January,2022-01,DE,0,Smart,forfour,0.9 Turbo,Silver,2015,Limousine,Stoff,5.4,49554,90,Benzin,manual,93
ZC84186,8050.0,June,2023-06,DE,0,Volkswagen,up!,1.0,White,2017,Limousine,Stoff,4.4,78965,60,Benzin,manual,11
CU94069,9780.0,December,2022-12,DE,0,Hyundai,i20,1.2,White,2016,Limousine,Stoff,5.1,32025,75,Benzin,manual,13
RR61238,14920.0,February,2023-02,DE,0,Skoda,Octavia,2.0 TDI,Black,2016,Kombi,Teilleder,4.4,105497,150,Diesel,automatic,20
DE10744,22790.0,December,2022-12,DE,0,Mercedes-Benz,A-Klasse,A 200,Black,2017,Limousine,Teilleder,5.5,77349,155,Benzin,automatic,41
DD52681,11390.0,May,2023-05,BE,0,Volkswagen,Golf VII,1.2 TSI,Black,2014,Limousine,Stoff,4.9,106552,105,Benzin,manual,23
BP82327,10230.0,February,2022-02,DE,0,Skoda,Citigo,1.0 MPI,Black,2014,Limousine,Stoff,4.6,44557,75,Benzin,automatic,14
WG82736,27190.0,December,2021-12,DE,0,Ford,S-Max,1.5 EcoBoost,Gray,2019,Van,Stoff,7.4,27916,165,Benzin,manual,46
BZ98618,15490.0,March,2023-03,DE,0,Ford,Tourneo Courier,1.0 EcoBoost ,White,2017,Kombi,Stoff,5.3,28316,100,Benzin,manual,29
LF21344,16990.0,September,2022-09,DE,0,Volkswagen,Golf VII,2.0 TFSI,Gray,2013,Limousine,Stoff,6.0,97696,230,Benzin,manual,50
TJ88882,16900.0,April,2022-04,DE,0,Volkswagen,Golf VII,1.4 TSI,Gray,2017,Limousine,Stoff,5.2,33560,125,Benzin,manual,34
BS38558,16500.0,September,2021-09,DE,0,Peugeot,2008,1.2 e-THP,Red,2017,SUV,Teilleder,4.4,51596,110,Benzin,automatic,34
DF37824,11790.0,May,2022-05,DE,0,Peugeot,2008,1.2 VTi,White,2016,SUV,Stoff,4.9,80095,82,Benzin,manual,28
PN06918,8790.0,December,2022-12,DE,0,Smart,fortwo,1.0,White,2013,Cabrio,Stoff,4.3,41896,70,Benzin,automatic,46
VU11205,24290.0,September,2022-09,DE,0,Ford,S-Max,2.0 TDCi,Green,2018,Van,Alcantara,5.0,95372,180,Diesel,manual,5
AN19975,12800.0,August,2022-08,DE,0,Ford,Focus,1.0 EcoBoost,Gray,2015,Kombi,Stoff,4.8,63734,125,Benzin,manual,11
PL18158,12900.0,May,2023-05,DE,0,Mitsubishi,ASX,1.8 DI-D,Black,2014,SUV,Stoff,5.4,83156,150,Diesel,manual,9
RR39531,17370.0,April,2022-04,DE,0,Renault,Megane,1.6 TCe Energy,Black,2016,Limousine,Alcantara,6.0,79475,205,Benzin,automatic,27
SA57498,28990.0,August,2022-08,DE,0,Ford,Focus,2.3 EcoBoost,Red,2020,Kombi,Teilleder,8.2,23867,280,Benzin,automatic,5
VJ97977,18090.0,July,2022-07,DE,0,Mercedes-Benz,C-Klasse,C 250 CGI,Gray,2013,Coupe,Teilleder,6.5,94449,205,Benzin,automatic,33
BX90477,11730.0,December,2021-12,DE,0,Smart,fortwo,0.9 Turbo,Red,2018,Coupe,Stoff,5.4,71278,90,Benzin,automatic,58
MZ57474,36200.0,October,2021-10,DE,0,Cupra,Ateca,2.0 TSI,White,2018,SUV,Teilleder,7.4,22403,300,Benzin,automatic,25
FK10147,21380.0,May,2022-05,DE,0,Nissan,Qashqai,1.6,Black,2017,SUV,Leder,5.8,69455,163,Benzin,manual,20
KX76188,15400.0,April,2022-04,DE,0,BMW,1er,116i,Black,2016,Limousine,Stoff,5.4,50635,110,Benzin,manual,14
EB98902,19190.0,September,2022-09,DE,0,BMW,1er,118i,White,2017,Limousine,Stoff,5.1,14040,135,Benzin,automatic,21
NF28270,9600.0,June,2022-06,DE,0,Ford,Fiesta,1.0,Red,2015,Limousine,Stoff,4.5,32434,65,Benzin,manual,8
RM80874,6500.0,June,2021-06,DE,0,Smart,fortwo,1.0,Black,2012,Cabrio,Stoff,4.4,74922,70,Benzin,automatic,36
XN49499,15490.0,July,2022-07,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2015,Limousine,Stoff,4.1,105816,150,Diesel,manual,87
XC59173,22700.0,July,2021-07,DE,0,Mercedes-Benz,CLA-Klasse,CLA 200,Gray,2015,Limousine,Alcantara,5.7,94499,155,Benzin,automatic,44
SD44744,10190.0,January,2023-01,DE,0,Peugeot,2008,1.2 VTi,Black,2013,SUV,Teilleder,4.9,58129,82,Benzin,manual,15
LE46797,12490.0,July,2022-07,DE,0,Hyundai,i30,1.4,White,2016,Limousine,Stoff,5.6,30606,100,Benzin,manual,5
BC59163,7600.0,July,2022-07,DE,0,Ford,Fiesta,1.25,White,2016,Limousine,Stoff,5.2,42481,60,Benzin,manual,3
LG25029,9830.0,May,2023-05,DE,0,Dacia,Logan MCV II,1.5 dCi,Red,2016,Kombi,Stoff,3.5,68632,90,Diesel,manual,23
LT68297,15450.0,July,2022-07,DE,0,Skoda,Yeti,1.4 TSI,White,2015,SUV,Stoff,5.8,108732,125,Benzin,automatic,58
FW41037,11200.0,July,2022-07,DE,0,Opel,Corsa,1.4 Turbo,Gray,2015,Limousine,Stoff,5.1,20521,100,Benzin,manual,86
YT23645,15990.0,January,2023-01,DE,0,BMW,1er,116d,Black,2017,Limousine,Stoff,3.9,64086,115,Diesel,automatic,26
VW01913,39200.0,July,2021-07,DE,0,Volkswagen,Tiguan,2.0 TDI,White,2019,SUV,Teilleder,6.2,36149,240,Diesel,automatic,86
RG14469,31750.0,February,2022-02,DE,0,Audi,S3,2.0 TFSI,White,2017,Limousine,Alcantara,6.6,104330,310,Benzin,automatic,141
KZ94719,14390.0,June,2022-06,DE,0,Mitsubishi,ASX,1.6,White,2016,SUV,Stoff,5.7,17002,117,Benzin,manual,61
PG92386,11790.0,November,2022-11,CZ,0,Skoda,Yeti,1.2 TSI,Yellow,2014,SUV,Stoff,5.5,71339,110,Benzin,manual,1
MZ65834,17680.0,December,2022-12,DE,0,Jeep,Renegade,1.4 M-Air,White,2017,SUV,Stoff,5.9,52476,140,Benzin,automatic,27
WH90883,14490.0,February,2023-02,DE,0,Volkswagen,Golf VII,1.2 TSI,Black,2017,Kombi,Stoff,5.1,89589,110,Benzin,manual,7
YV14770,16200.0,June,2021-06,DE,0,Ford,EcoSport,1.0 EcoBoost,White,2018,SUV,Teilleder,5.2,34985,125,Benzin,manual,69
MN25130,13060.0,December,2021-12,DE,0,Audi,A1,1.2 TFSI,White,2014,Limousine,Stoff,5.0,81209,85,Benzin,manual,6
HN59023,18450.0,May,2022-05,DE,0,Mercedes-Benz,A-Klasse,A 200,White,2015,Limousine,Teilleder,5.5,76225,155,Benzin,manual,87
CF06705,18080.0,March,2023-03,DE,0,Hyundai,i40,2.0 GDI,White,2015,Kombi,Leder,7.5,58909,165,Benzin,automatic,34
LL05683,8710.0,April,2022-04,DE,0,Smart,fortwo,0.9 Turbo,Black,2014,Coupe,Leder,5.4,42265,85,Benzin,automatic,1
VP01200,15360.0,May,2022-05,DE,0,Mercedes-Benz,A-Klasse,A 180,Gray,2013,Limousine,Alcantara,5.5,102401,122,Benzin,manual,47
HF66127,18610.0,February,2022-02,DE,0,Audi,A1,1.4 TFSI,Silver,2017,Limousine,Teilleder,5.2,19633,125,Benzin,manual,45
ZR72277,18200.0,June,2022-06,DE,0,Volkswagen,Polo,1.0 TSI,Black,2018,Limousine,Teilleder,4.5,27138,95,Benzin,manual,15
KR64211,27660.0,February,2022-02,DE,0,Volkswagen,T-Roc,2.0 TSI,White,2018,SUV,Stoff,6.7,32288,190,Benzin,automatic,18
NE11034,14800.0,June,2022-06,DE,0,Mazda,2,1.5,Blue,2018,Limousine,Stoff,4.8,18439,90,Benzin,manual,41
KF09716,19700.0,March,2023-03,DE,0,Volkswagen,Polo,1.8 TSI,White,2017,Limousine,Stoff,5.6,36325,192,Benzin,automatic,34
HY08633,19760.0,March,2022-03,DE,0,Seat,Ibiza,1.0 TSI,Gray,2019,Limousine,Teilleder,4.9,26700,115,Benzin,automatic,53
RV14578,27900.0,April,2022-04,DE,0,Volkswagen,Golf VII,2.0 TSI,Gray,2016,Limousine,Leder,6.9,57097,265,Benzin,automatic,23
VA58441,18590.0,January,2023-01,DE,0,Ford,Focus,1.5 EcoBoost,Black,2018,Kombi,Stoff,6.1,74591,150,Benzin,automatic,9
FU95803,31760.0,June,2022-06,DE,0,Audi,TT,2.0 TFSI,Blue,2018,Coupe,Teilleder,6.6,116590,230,Benzin,automatic,5
WW68029,36800.0,June,2021-06,DE,0,BMW,7er,730d,Gray,2015,Limousine,Leder,4.5,79877,265,Diesel,automatic,60
ZP98266,24990.0,September,2022-09,DE,0,Skoda,Octavia,2.0 TSI,Gray,2019,Kombi,Stoff,5.9,59980,190,Benzin,automatic,69
GE43758,46960.0,November,2021-11,DE,0,Volkswagen,Touareg,3.0 V6 TDI,White,2019,SUV,Leder,6.6,65854,231,Diesel,automatic,82
SF31912,19200.0,January,2022-01,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2015,Limousine,Leder,5.0,90748,155,Benzin,manual,27
BB64435,30700.0,September,2021-09,DE,0,Honda,CR-V,2.0 i-MMD Hybrid,Gray,2019,SUV,Stoff,5.3,11240,184,Benzin,automatic,63
WP92063,12690.0,July,2022-07,SE,0,Citroen,C3,1.2 VTi,White,2018,Limousine,Stoff,4.7,38811,82,Benzin,manual,51
KM90987,13400.0,June,2021-06,DE,0,Kia,Venga,1.6,Gray,2017,Van,Stoff,6.4,32385,125,Benzin,manual,149
XG31045,27890.0,February,2023-02,DE,1,Opel,Vivaro,1.6 Biturbo CDTI,Gray,2018,Kombi,Stoff,6.0,62593,145,Diesel,manual,1
MW24220,32240.0,May,2022-05,DE,0,Audi,Q2,2.0 TFSI,Gray,2018,SUV,Teilleder,6.4,22724,190,Benzin,automatic,24
EG47849,24690.0,August,2022-08,DE,0,Volkswagen,Polo,2.0 TSI,White,2020,Limousine,Stoff,5.6,15837,200,Benzin,automatic,9
LV01651,36160.0,April,2022-04,DE,0,Audi,A4,35 TFSI,Gray,2019,Kombi,Teilleder,6.1,20508,150,Benzin,automatic,6
JH17811,22750.0,March,2023-03,DE,0,Mercedes-Benz,CLA-Klasse,CLA 180,Black,2017,Limousine,Teilleder,5.4,60452,122,Benzin,manual,44
TD67256,13540.0,April,2022-04,DE,0,Volkswagen,Golf Plus,1.4 TSI,Black,2013,Limousine,Stoff,6.3,44284,122,Benzin,automatic,6
AV71127,14990.0,April,2023-04,DE,0,Ford,Grand C-Max,1.5 EcoBoost,Gray,2017,Van,Teilleder,6.3,97306,150,Benzin,manual,61
NU77405,8000.0,October,2022-10,DE,0,Smart,fortwo,1.0,White,2013,Coupe,Stoff,4.2,70157,70,Benzin,automatic,1
JZ11244,26760.0,September,2022-09,DE,0,Mercedes-Benz,A-Klasse,A 200,Gray,2019,Limousine,Teilleder,5.6,10732,163,Benzin,manual,80
ZA83975,14600.0,September,2021-09,DE,0,Fiat,500X,1.4 Turbo,White,2015,SUV,Teilleder,5.6,66615,140,Benzin,automatic,43
XH61778,9460.0,June,2022-06,DE,0,Ford,B-Max,1.4,White,2012,Van,Stoff,6.0,49233,90,Benzin,manual,23
MV82821,22290.0,May,2023-05,DE,0,BMW,3er,320d,Gray,2017,Kombi,Stoff,4.1,54167,190,Diesel,automatic,27
LT80169,11500.0,September,2021-09,DE,0,Opel,Corsa,1.4 Turbo,Blue,2018,Limousine,Stoff,5.4,49502,100,Benzin,manual,69
DV43743,25000.0,July,2022-07,DE,0,Skoda,Karoq,1.5 TSI,Gray,2018,SUV,Stoff,5.6,44010,150,Benzin,automatic,116
RT42319,33590.0,November,2022-11,DE,0,Audi,Q5,2.0 TDI,Gray,2016,SUV,Alcantara,5.0,85594,190,Diesel,automatic,15
VU42992,23990.0,October,2022-10,DE,0,Volkswagen,T-Cross,1.0 TSI,Orange,2020,SUV,Stoff,4.9,13646,116,Benzin,automatic,39
LA55182,11720.0,November,2022-11,DE,0,Opel,Adam,1.4,Blue,2016,Limousine,Stoff,5.0,40354,100,Benzin,manual,21
HY69602,13620.0,November,2021-11,DE,0,Volkswagen,Golf VII,1.6 TDI,Gray,2014,Kombi,Stoff,4.0,66903,105,Diesel,automatic,8
PZ67671,8200.0,August,2021-08,DE,0,Renault,Twingo,1.0 SCe,White,2016,Limousine,Stoff,5.0,20012,70,Benzin,manual,3
WN14879,27890.0,November,2022-11,DE,0,Subaru,Levorg,2.0,White,2019,Kombi,Leder,7.3,16262,150,Benzin,automatic,40
SG82345,24490.0,July,2022-07,DE,0,Renault,Grand Scenic,1.3 TCe,White,2019,Van,Teilleder,5.8,28273,140,Benzin,automatic,19
UR69327,22590.0,September,2022-09,DE,0,Peugeot,308,1.5 Blue-HDi,White,2020,Kombi,Stoff,3.7,17525,131,Diesel,manual,63
XD32537,23190.0,August,2022-08,DE,0,Mercedes-Benz,A-Klasse,A 180,Black,2017,Limousine,Alcantara,5.5,31087,122,Benzin,automatic,35
TW89447,15460.0,February,2022-02,DE,0,Volkswagen,Tiguan,1.4 TSI,White,2013,SUV,Stoff,6.7,64978,160,Benzin,manual,17
AB48090,24910.0,December,2021-12,DE,0,Audi,A5 Sportsback,2.0 TDI,Black,2015,Kombi,Alcantara,5.1,64120,177,Diesel,automatic,2
LD95058,9660.0,October,2022-10,DE,0,Toyota,Yaris,1.33 Dual VVT-i,White,2013,Limousine,Stoff,5.5,32616,100,Benzin,manual,64
FU08064,19260.0,May,2022-05,DE,0,Hyundai,Kona,1.0 TGDI,Gray,2019,SUV,Stoff,5.7,16445,120,Benzin,manual,107
EU96546,22430.0,July,2022-07,DE,0,Honda,Civic,1.5 VTEC,Blue,2017,Limousine,Stoff,5.8,28740,182,Benzin,manual,24
WB55555,8690.0,July,2022-07,DE,0,Renault,Clio,0.9 Energy,Black,2013,Kombi,Stoff,4.5,82143,90,Benzin,manual,26
GV91681,46220.0,January,2022-01,DE,0,Audi,RS 3,2.5 TFSI,Red,2018,Limousine,Leder,8.1,44716,400,Benzin,automatic,79
ZA26964,28200.0,October,2021-10,DE,0,Volkswagen,Tiguan,2.0 TSI,White,2017,SUV,Alcantara,7.4,57327,180,Benzin,automatic,93
DS32489,10100.0,September,2021-09,DE,0,Mazda,2,1.5 Diesel,Black,2016,Limousine,Stoff,3.4,97181,105,Diesel,manual,20
YE41744,16790.0,March,2023-03,DE,0,Smart,forfour,0.9 Turbo,Black,2019,Limousine,Stoff,5.2,18821,90,Benzin,automatic,40
SR95687,9690.0,April,2023-04,DE,0,BMW,1er,114i,White,2014,Limousine,Stoff,5.7,116047,102,Benzin,manual,21
BR12859,9980.0,January,2022-01,DE,0,Ford,Ka+,1.2 Ti-VCT,White,2017,Limousine,Stoff,5.0,59358,85,Benzin,manual,51
KU85397,14990.0,October,2022-10,DE,0,Opel,Crossland X,1.2,Black,2017,SUV,Stoff,4.8,23955,110,Benzin,manual,80
RY49269,9050.0,November,2021-11,DE,0,Mitsubishi,Space,1.0,Red,2017,Limousine,Stoff,4.2,45527,70,Benzin,manual,105
WF00192,13900.0,July,2022-07,DE,0,Audi,A1,1.0 TFSI,Red,2015,Limousine,Stoff,4.4,49965,95,Benzin,manual,31
MV01412,17700.0,September,2021-09,DE,0,Hyundai,Tucson,1.6,Red,2017,SUV,Stoff,6.3,41302,132,Benzin,manual,100
EF98093,24400.0,October,2021-10,DE,1,MINI,Clubman,Cooper S,Gray,2018,Kombi,Stoff,6.2,34898,192,Benzin,manual,81
AY17668,11390.0,June,2022-06,DE,0,Kia,cee'd,1.4,Gray,2016,Limousine,Stoff,6.0,35492,100,Benzin,manual,6
KM01299,6405.0,September,2022-09,DE,0,Kia,Picanto,1.0,Brown,2014,Limousine,Stoff,4.4,111721,70,Benzin,manual,1
XM61883,18100.0,September,2021-09,DE,0,BMW,X1,sDrive 18d,Blue,2015,SUV,Stoff,4.7,89265,150,Diesel,automatic,9
KT70935,13270.0,March,2022-03,DE,0,Renault,Captur,0.9 Energy,Blue,2016,SUV,Stoff,4.9,36540,90,Benzin,manual,120
CN97260,10340.0,May,2022-05,ES,0,Skoda,Fabia,1.0 MPI,Gray,2016,Limousine,Stoff,4.7,60279,75,Benzin,manual,44
GN74515,12100.0,September,2021-09,DE,1,Ford,Fiesta,1.0 EcoBoost,White,2017,Limousine,Stoff,4.5,71235,140,Benzin,manual,64
PC91474,23870.0,April,2022-04,DE,0,Mercedes-Benz,GLA-Klasse,GLA 180,White,2018,SUV,Teilleder,6.9,29752,122,Benzin,manual,18
BL64490,18310.0,June,2022-06,DE,0,BMW,1er,116d,Gray,2018,Limousine,Stoff,4.0,64913,115,Diesel,automatic,18
UN84724,14640.0,April,2023-04,DE,0,Skoda,Fabia,1.2 TSI,Gray,2016,Kombi,Stoff,4.6,66780,110,Benzin,automatic,17
CA00213,34100.0,September,2021-09,DE,0,MINI,Countryman,Cooper S E Hybrid,White,2019,SUV,Leder,1.7,5799,225,Benzin,automatic,34
KS62251,26150.0,March,2022-03,DE,0,Volkswagen,Golf VII,2.0 TFSI,White,2016,Limousine,Teilleder,6.4,40975,230,Benzin,automatic,52
WY77908,14210.0,March,2022-03,CZ,0,Volkswagen,Polo,1.2 TSI,White,2016,Limousine,Stoff,4.7,67882,90,Benzin,automatic,23
RW87205,12200.0,November,2021-11,DE,0,Kia,Rio,1.4,Red,2016,Limousine,Stoff,5.0,21514,100,Benzin,manual,2
KB76638,21590.0,September,2022-09,DE,0,Skoda,Octavia,1.0 TSI,Brown,2018,Kombi,Stoff,4.7,29068,115,Benzin,automatic,55
SW78040,19890.0,January,2023-01,DE,0,Peugeot,3008,2.0 Blue-HDi,Red,2017,SUV,Teilleder,4.7,109780,150,Diesel,manual,50
GJ38085,25100.0,April,2022-04,DE,0,Audi,A3,1.4 TFSI,White,2016,Cabrio,Stoff,5.3,52251,125,Benzin,automatic,31
NR03857,13200.0,August,2022-08,PL,0,Ford,Fiesta,1.1,Blue,2019,Limousine,Stoff,5.2,15039,85,Benzin,manual,70
ND18530,28300.0,November,2022-11,DE,0,Audi,A5,3.0 V6 TDI,Brown,2016,Cabrio,Leder,5.9,29434,245,Diesel,automatic,31
ZJ59275,30010.0,February,2022-02,DE,0,Suzuki,Jimny,1.5,Black,2018,SUV,Stoff,6.8,6042,102,Benzin,manual,102
UT02977,14360.0,March,2023-03,DE,0,Ford,B-Max,1.6 Ti-VCT,Silver,2016,Van,Stoff,6.4,43955,105,Benzin,automatic,43
WJ40985,30320.0,May,2022-05,DE,0,Hyundai,i30,2.0 TGDI,Gray,2019,Limousine,Stoff,7.8,22461,275,Benzin,manual,111
DA78191,16290.0,July,2022-07,DE,0,BMW,1er,116i,White,2016,Limousine,Alcantara,5.3,51804,110,Benzin,manual,14
ZC29840,15620.0,February,2022-02,DE,0,Audi,A3,1.4 TFSI,Black,2013,Limousine,Teilleder,4.7,89517,140,Benzin,automatic,9
FH61667,14780.0,April,2022-04,DE,0,Mitsubishi,Space Star,1.2,Red,2019,Limousine,Stoff,5.6,13668,80,Benzin,automatic,119
HB73194,7090.0,May,2022-05,DE,0,Ford,Ka,1.2,Black,2013,Limousine,Stoff,5.3,72000,70,Benzin,manual,53
ZT32065,15420.0,June,2022-06,DE,0,Kia,pro_cee'd,1.6 TGDI,Gray,2015,Coupe,Teilleder,7.4,64971,205,Benzin,manual,38
RM20429,11330.0,June,2022-06,DE,0,Citroen,C3,1.2 VTi,Green,2017,Limousine,Stoff,4.7,69718,82,Benzin,manual,33
ZT19644,21500.0,October,2021-10,DE,0,Ford,Mondeo,2.0 EcoBoost SCTi,Gray,2018,Kombi,Teilleder,7.6,79081,203,Benzin,automatic,45
DA88305,12650.0,July,2022-07,DE,0,Volkswagen,Golf VII,1.6 TDI,Blue,2015,Limousine,Stoff,3.8,106094,110,Diesel,manual,57
ZY71686,22900.0,August,2021-08,DE,0,Mercedes-Benz,C-Klasse,C 200,Black,2016,Limousine,Teilleder,5.3,7970,185,Benzin,manual,16
DE24910,10220.0,December,2022-12,CZ,0,Volkswagen,Polo,1.2 TSI,Black,2013,Limousine,Stoff,5.3,86620,105,Benzin,manual,11
SK16986,44270.0,February,2022-02,DE,0,BMW,X3,xDrive 20d,White,2019,SUV,Leder,5.3,21866,190,Diesel,automatic,132
NL82472,12340.0,March,2022-03,PL,0,Seat,Ibiza,1.4 TSI,Red,2013,Limousine,Stoff,4.3,71919,180,Benzin,automatic,2
DP00031,21850.0,January,2023-01,BG,0,Skoda,Octavia,2.0 TDI,Black,2019,Kombi,Stoff,4.9,84084,150,Diesel,automatic,35
DL13356,11530.0,March,2022-03,DE,0,Hyundai,i20,1.2,White,2018,Limousine,Stoff,5.8,73017,85,Benzin,manual,43
DM68740,8320.0,May,2022-05,DE,0,Volkswagen,up!,1.0,White,2012,Limousine,Stoff,4.5,72796,60,Benzin,automatic,10
PX82191,33250.0,September,2022-09,DE,0,Volkswagen,Tiguan Allspace,2.0 TDI,Gray,2019,SUV,Stoff,5.5,43391,150,Diesel,automatic,53
KT02689,18090.0,May,2022-05,DE,0,Volkswagen,Tiguan,2.0 TSI,Gray,2014,SUV,Stoff,8.5,83759,210,Benzin,automatic,5
UP71783,17580.0,March,2023-03,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Gray,2015,Van,Stoff,5.2,13070,125,Benzin,automatic,42
ZC87504,13800.0,August,2022-08,DE,0,MINI,Countryman,Cooper D,Brown,2013,SUV,Teilleder,5.6,106312,110,Diesel,automatic,12
EK29739,23900.0,November,2021-11,DE,0,Mercedes-Benz,GLA-Klasse,GLA 250,Gray,2014,SUV,Leder,6.4,53998,210,Benzin,automatic,53
FK90067,22490.0,September,2022-09,DE,0,Jeep,Renegade,2.0 M-Jet,Gray,2016,SUV,Leder,5.9,71359,170,Diesel,automatic,39
MB33508,11500.0,August,2022-08,DE,0,Volkswagen,up!,1.0,White,2016,Limousine,Stoff,4.5,52888,75,Benzin,automatic,6
ZX93144,18990.0,January,2023-01,HU,0,Suzuki,SX4 S-Cross,1.4 BoosterJet,Brown,2017,SUV,Stoff,5.4,10207,140,Benzin,automatic,17
MV65777,17320.0,December,2022-12,DE,0,Seat,Leon,1.4 TSI,Gray,2018,Kombi,Teilleder,5.2,62305,125,Benzin,manual,4
XL19655,18890.0,October,2022-10,DE,0,Volkswagen,Golf VII,2.0 TDI,Blue,2017,Limousine,Stoff,4.4,109848,185,Diesel,manual,51
XV78948,33800.0,June,2021-06,DE,0,Audi,A6 Allroad,3.0 V6 TDI clean diesel,Black,2018,Kombi,Alcantara,5.7,48359,218,Diesel,automatic,123
HT63623,13490.0,September,2022-09,DE,1,Renault,Clio,1.0 SCe,Gray,2019,Limousine,Stoff,5.2,29473,72,Benzin,manual,33
UK70110,12330.0,March,2022-03,DE,0,Ford,EcoSport,1.0 EcoBoost,Gray,2016,SUV,Leder,5.4,66623,125,Benzin,manual,131
ZY69657,26600.0,July,2021-07,DE,0,Skoda,Kodiaq,2.0 TDI,Gray,2018,SUV,Stoff,4.9,50084,150,Diesel,automatic,15
VJ95198,15840.0,January,2023-01,DE,0,Smart,fortwo,0.9 Turbo,Silver,2018,Coupe,Stoff,4.1,4266,90,Benzin,automatic,26
CS15483,25490.0,October,2022-10,DE,0,Volkswagen,Tiguan,1.4 TSI,White,2018,SUV,Stoff,6.1,88620,150,Benzin,automatic,82
XS19096,14950.0,January,2023-01,DE,0,Smart,fortwo,0.9 Turbo,White,2018,Coupe,Stoff,4.1,15381,90,Benzin,automatic,34
YY81976,14690.0,March,2023-03,DE,0,Volkswagen,Golf VII,1.6 TDI,Silver,2018,Kombi,Stoff,4.1,109132,115,Diesel,manual,18
BY35336,12990.0,March,2023-03,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2015,Limousine,Stoff,4.9,72578,110,Benzin,manual,36
