Days,Gold Price,Oil Price,Unemployement Rate,Gross Domestic Product,Consumer Price Index,Benfica - Stock,Benfica - Probabilidade de Ganhar,Benfica - League,Benfica - Home,Benfica - Opponent,Benfica - Spectators,Benfica - Ranking,Benfica - Points,Benfica - Entry Players,Benfica - Entry Values,Benfica - Exit Players,Benfica - Exit Values,Porto - Stock,Porto - Probabilidade de Ganhar,Porto - League,Porto - Home,Porto - Opponent,Porto - Spectators,Porto - Ranking,Porto - Points,Porto - Entry Players,Porto - Entry Values,Porto - Exit Players,Porto - Exit Values,Sporting - Stock,Sporting - Probabilidade de Ganhar,Sporting - League,Sporting - Home,Sporting - Opponent,Sporting - Spectators,Sporting - Ranking,Sporting - Points,Sporting - Entry Players,Sporting - Entry Values,Sporting - Exit Players,Sporting - Exit Values,Braga - Stock,Braga - Probabilidade de Ganhar,Braga - League,Braga - Home,Braga - Opponent,Braga - Spectators,Braga - Ranking,Braga - Points,Braga - Entry Players,Braga - Entry Values,Braga - Exit Players,Braga - Exit Values
30/05/2019,1287.100,58.810,6.400,2.600,0.420,2.650,,,,,,,,,,,,2.650,,,,,,,,,,,,2.650,,,,,,,,,,,,2.650,,,,,,,,,,,
29/05/2019,1280.600,59.140,6.400,2.600,0.420,2.630,,,,,,,,,,,,2.630,,,,,,,,,,,,2.630,,,,,,,,,,,,2.630,,,,,,,,,,,
28/05/2019,1276.500,58.630,6.400,2.600,0.420,2.740,,,,,,,,,,,,2.740,,,,,,,,,,,,2.740,,,,,,,,,,,,2.740,,,,,,,,,,,
27/05/2019,,,6.400,2.600,0.420,2.750,,,,,,,,,,,,2.750,,,,,,,,,,,,2.750,,,,,,,,,,,,2.750,,,,,,,,,,,
26/05/2019,,,6.400,2.600,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2019,,,6.400,2.600,0.420,,,,,,,,,,,,,,0.432,Final,F,Sporting,38000,,0,,,,,,0.274,Final,C,FC Porto,38000,,3,,,,,,,,,,,,,,,,
24/05/2019,1283.000,57.910,6.400,2.600,0.420,2.740,,,,,,,,,,,,2.740,,,,,,,,,,,,2.740,,,,,,,,,,,,2.740,,,,,,,,,,,
23/05/2019,1284.800,61.420,6.400,2.600,0.420,2.850,,,,,,,,,,,,2.850,,,,,,,,,,,,2.850,,,,,,,,,,,,2.850,,,,,,,,,,,
22/05/2019,1273.600,62.990,6.400,2.600,0.420,2.810,,,,,,,,,,,,2.810,,,,,,,,,,,,2.810,,,,,,,,,,,,2.810,,,,,,,,,,,
21/05/2019,1272.000,63.100,6.400,2.600,0.420,2.880,,,,,,,,,,,,2.880,,,,,,,,,,,,2.880,,,,,,,,,,,,2.880,,,,,,,,,,,
20/05/2019,1276.100,62.760,6.400,2.600,0.420,2.890,,,,,,,,,,,,2.890,,,,,,,,,,,,2.890,,,,,,,,,,,,2.890,,,,,,,,,,,
19/05/2019,,,6.400,2.600,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2019,,,6.400,2.600,0.420,,0.89,34,C,Santa Clara,64064,1,3,,,,,,0.652,34.000,C,Sporting,39808,,3,,,,,,0.140,34.000,F,FC Porto,39808,,0,,,,,,,,,,,,,,,,
17/05/2019,1274.500,62.870,6.400,2.600,0.420,3.060,,,,,,,,,,,,3.060,,,,,,,,,,,,3.060,,,,,,,,,,,,3.060,0.714,34.000,C,Portimonense,6541,,3,,,,
16/05/2019,1285.000,62.020,6.400,2.600,0.420,3.000,,,,,,,,,,,,3.000,,,,,,,,,,,,3.000,,,,,,,,,,,,3.000,,,,,,,,,,,
15/05/2019,1296.300,61.780,6.400,2.600,0.420,2.890,,,,,,,,,,,,2.890,,,,,,,,,,,,2.890,,,,,,,,,,,,2.890,,,,,,,,,,,
14/05/2019,1294.700,61.040,6.400,2.600,0.420,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,
13/05/2019,1300.100,61.660,6.400,2.600,0.420,2.930,,,,,,,,,,,,2.930,,,,,,,,,,,,2.930,,,,,,,,,,,,2.930,,,,,,,,,,,
12/05/2019,,,6.400,2.600,0.420,,0.78,33,F,Rio Ave,8836,1,3,,,,,,0.791,33.000,F,CD Nacional,4098,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2019,,,6.400,2.600,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,0.719,33.000,C,Tondela,41665,,1,,,,,,0.535,33.000,F,Boavista,19592,,0,,,,
10/05/2019,1285.700,61.700,6.400,2.600,0.420,2.900,,,,,,,,,,,,2.900,,,,,,,,,,,,2.900,,,,,,,,,,,,2.900,,,,,,,,,,,
09/05/2019,1283.500,62.120,6.400,2.600,0.420,2.830,,,,,,,,,,,,2.830,,,,,,,,,,,,2.830,,,,,,,,,,,,2.830,,,,,,,,,,,
08/05/2019,1279.400,61.400,6.400,2.600,0.420,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,
07/05/2019,1283.500,62.250,6.400,2.600,0.420,2.910,,,,,,,,,,,,2.910,,,,,,,,2,"€22,750,000",,,2.910,,,,,,,,,,,,2.910,,,,,,,,,,,
06/05/2019,1281.700,61.940,6.400,2.600,0.420,2.950,,,,,,,,,,,,2.950,,,,,,,,,,,,2.950,,,,,,,,,,,,2.950,,,,,,,,,,,
05/05/2019,,,6.400,2.600,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,0.660,32.000,F,B SAD,5209,,3,,,,,,,,,,,,,,,,
04/05/2019,,,6.400,2.600,0.420,,0.85,32,C,Portimonense,60677,1,3,,,,,,0.821,32.000,C,CD Aves,40017,,3,,,,,,,,,,,,,,,,,,0.524,32.000,F,Marítimo,5753,,0,,,,
03/05/2019,1279.200,61.810,6.400,2.600,0.420,2.980,,,,,,,,,,,,2.980,,,,,,,,,,,,2.980,,,,,,,,,,,,2.980,,,,,,,,,,,
02/05/2019,1269.700,63.600,6.400,2.600,0.420,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,
01/05/2019,1281.400,63.910,6.400,2.600,0.420,,,,,,,,,,,1,"€5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2019,1282.800,63.500,6.400,2.600,0.770,2.950,,,,,,,,,,,,2.950,,,,,,,,,,,,2.950,,,,,,,,,,,,2.950,,,,,,,,,,,
29/04/2019,1278.600,63.300,6.400,2.600,0.770,3.000,,,,,,,,,,,,3.000,,,,,,,,,,,,3.000,,,,,,,,,,,,3.000,,,,,,,,,,,
28/04/2019,,,6.400,2.600,0.770,,0.56,31,F,Braga,24046,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196,31.000,C,Benfica,24046,,0,,,,
27/04/2019,,,6.400,2.600,0.770,,,,,,,,,,,,,,,,,,,,,,,,,,0.661,31.000,C,Vitória SC,44107,,3,,,,,,,,,,,,,,,,
26/04/2019,1284.900,65.210,6.400,2.600,0.770,2.840,,,,,,,,,,,,2.840,0.731,31.000,F,Rio Ave,7532,,1,,,,,2.840,,,,,,,,,,,,2.840,,,,,,,,,,,
25/04/2019,1275.800,65.890,6.400,2.600,0.770,2.800,,,,,,,,,,,,2.800,,,,,,,,,,,,2.800,,,,,,,,,,,,2.800,,,,,,,,,,,
24/04/2019,1275.500,66.300,6.400,2.600,0.770,2.760,,,,,,,,,,,,2.760,,,,,,,,,,,,2.760,,,,,,,,,,,,2.760,,,,,,,,,,,
23/04/2019,1269.300,65.700,6.400,2.600,0.770,2.730,,,,,,,,,,,,2.730,,,,,,,,,,,,2.730,,,,,,,,,,,,2.730,,,,,,,,,,,
22/04/2019,1273.500,64.000,6.400,2.600,0.770,,0.84,30,C,Marítimo,52224,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2019,,,6.400,2.600,0.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2019,,,6.400,2.600,0.770,,,,,,,,,,,,,,0.836,30.000,C,Santa Clara,43911,,3,,,,,,,,,,,,,,,,,,0.671,30.000,F,Feirense,2157,,3,,,,
19/04/2019,,,6.400,2.600,0.770,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,30.000,F,CD Nacional,3804,,3,,,,,,,,,,,,,,,,
18/04/2019,1271.900,63.760,6.400,2.600,0.770,2.790,0.22,Quartos de final,F,Frankfurt,48000,,0,,,,,2.790,,,,,,,,,,,,2.790,,,,,,,,,,,,2.790,,,,,,,,,,,
17/04/2019,1272.200,64.050,6.400,2.600,0.770,2.750,,,,,,,,,,,,2.750,0.274,Quartos de final,C,Liverpool,49117,,0,,,,,2.750,,,,,,,,,,,,2.750,,,,,,,,,,,
16/04/2019,1272.600,63.400,6.400,2.600,0.770,2.770,,,,,,,,,,,,2.770,,,,,,,,,,,,2.770,,,,,,,,,,,,2.770,,,,,,,,,,,
15/04/2019,1286.800,63.890,6.400,2.600,0.770,2.750,,,,,,,,,,,,2.750,,,,,,,,,,,,2.750,,,,,,,,,,,,2.750,,,,,,,,,,,
14/04/2019,,,6.400,2.600,0.770,,0.80,29,C,Vitória FC,56463,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703,29.000,C,Tondela,10636,,3,,,,
13/04/2019,,,6.400,2.600,0.770,,,,,,,,,,,,,,0.640,29.000,F,Portimonense,5989,,3,,,,,,0.563,29.000,F,CD Aves,2895,,3,,,,,,,,,,,,,,,,
12/04/2019,1290.600,63.580,6.400,2.600,0.770,2.710,,,,,,,,,,,,2.710,,,,,,,,,,,,2.710,,,,,,,,,,,,2.710,,,,,,,,,,,
11/04/2019,1288.600,64.610,6.400,2.600,0.770,2.620,0.41,Quartos de final,C,Frankfurt,54175,,3,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,
10/04/2019,1309.100,63.980,6.400,2.600,0.770,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,
09/04/2019,1303.500,64.400,6.400,2.600,0.770,2.600,,,,,,,,,,,,2.600,0.086,Quartos de final,F,Liverpool,52465,,0,,,,,2.600,,,,,,,,,,,,2.600,,,,,,,,,,,
08/04/2019,1297.100,63.080,6.400,2.600,0.770,2.620,,,,,,,,,,,,2.620,,,,,,,,1,"€9,500,000",,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,
07/04/2019,,,6.400,2.600,0.770,,0.78,28,F,Feirense,5449,1,3,,,,,,,,,,,,,,,,,,0.699,28.000,C,Rio Ave,26198,,3,,,,,,,,,,,,,,,,
06/04/2019,,,6.400,2.600,0.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,28.000,F,Moreirense,1502,,0,,,,
05/04/2019,1290.400,62.100,6.400,2.600,0.770,2.600,,,,,,,,,,,,2.600,0.815,28.000,C,Boavista,39129,,3,,,,,2.600,,,,,,,,,,,,2.600,,,,,,,,,,,
04/04/2019,1289.000,62.460,6.400,2.600,0.770,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,
03/04/2019,1289.900,62.580,6.400,2.600,0.770,2.610,0.38,Meias-Finais,F,Sporting,34221,,0,,,,,2.610,,,,,,,,,,,,2.610,0.329,Meias-Finais,C,Benfica,34221,,3,,,,,2.610,,,,,,,,,,,
02/04/2019,1290.000,61.590,6.400,2.600,0.770,2.610,,,,,,,,,,,,2.610,0.317,Meias-Finais,F,Braga,7673,,1,,,,,2.610,,,,,,,,,,,,2.610,0.411,Meias-Finais,C,FC Porto,7673,,1,,,,
01/04/2019,1288.400,60.140,6.400,2.600,0.770,2.600,,,,,,,,,,,,2.600,,,,,,,,1,"€1,500,000",,,2.600,,,,,,,,,,,,2.600,,,,,,,,,,,
31/03/2019,,,6.400,2.600,0.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2019,,,6.400,2.600,0.850,,0.84,27,C,Tondela,56594,1,3,,,,,,0.485,27.000,F,Braga,20106,,3,,,,,,0.516,27.000,F,Chaves,6229,,3,,,,,,0.234,27.000,C,FC Porto,20106,,0,,,,
29/03/2019,1293.000,59.300,6.400,2.600,0.850,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,
28/03/2019,1289.800,59.410,6.400,2.600,0.850,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,
27/03/2019,1309.900,59.940,6.400,2.600,0.850,2.640,,,,,,,,,,,,2.640,,,,,,,,,,,,2.640,,,,,,,,,,,,2.640,,,,,,,,,,,
26/03/2019,1314.300,58.820,6.400,2.600,0.850,2.600,,,,,,,,,,,,2.600,,,,,,,,,,,,2.600,,,,,,,,,,,,2.600,,,,,,,,,,,
25/03/2019,1321.900,59.040,6.400,2.600,0.850,2.580,,,,,,,,,,,,2.580,,,,,,,,,,,,2.580,,,,,,,,,,,,2.580,,,,,,,,,,,
24/03/2019,,,6.400,2.600,0.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2019,,,6.400,2.600,0.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2019,1311.600,59.980,6.400,2.600,0.850,2.610,,,,,,,,,,,,2.610,,,,,,,,,,,,2.610,,,,,,,,,,,,2.610,,,,,,,,,,,
21/03/2019,1306.100,59.830,6.400,2.600,0.850,2.660,,,,,,,,,,,,2.660,,,,,,,,,,,,2.660,,,,,,,,,,,,2.660,,,,,,,,,,,
20/03/2019,1300.500,59.030,6.400,2.600,0.850,2.570,,,,,,,,,,,,2.570,,,,,,,,,,,,2.570,,,,,,,,,,,,2.570,,,,,,,,,,,
19/03/2019,1305.000,59.090,6.400,2.600,0.850,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,,2.620,,,,,,,,,,,
18/03/2019,1300.300,58.520,6.400,2.600,0.850,2.710,,,,,,,,,,,,2.710,,,,,,,,,,,,2.710,,,,,,,,,,,,2.710,,,,,,,,,,,
17/03/2019,,,6.400,2.600,0.850,,0.62,26,F,Moreirense,5510,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2019,,,6.400,2.600,0.850,,,,,,,,,,,,,,0.824,26.000,C,Marítimo,46413,,3,,,,,,,,,,,,,,,,,,0.524,26.000,F,Vitória FC,5717,,3,,,,
15/03/2019,1301.800,58.610,6.400,2.600,0.850,2.670,,,,,,,,,,,,2.670,,,,,,,,,,,,2.670,0.755,26.000,C,Santa Clara,28129,,3,,,,,2.670,,,,,,,,,,,
14/03/2019,1293.400,58.260,6.400,2.600,0.850,2.610,0.65,Oitavos de final,C,Dín. Zagrebe,47808,,3,,,,,2.610,,,,,,,,,,,,2.610,,,,,,,,,,,,2.610,,,,,,,,,,,
13/03/2019,1307.500,56.870,6.400,2.600,0.850,2.540,,,,,,,,,,,,2.540,,,,,,,,,,,,2.540,,,,,,,,,,,,2.540,,,,,,,,,,,
12/03/2019,1296.300,56.790,6.400,2.600,0.850,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,,2.590,,,,,,,,,,,
11/03/2019,1288.800,56.070,6.400,2.600,0.850,2.810,0.80,25,C,B SAD,52158,1,1,,,,,2.810,,,,,,,,,,,,2.810,,,,,,,,,,,,2.810,,,,,,,,,,,
10/03/2019,,,6.400,2.600,0.850,,,,,,,,,,,,,,0.772,25.000,F,Feirense,5414,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/03/2019,,,6.400,2.600,0.850,,,,,,,,,,,,,,,,,,,,,,,,,,0.584,25.000,F,Boavista,7628,,3,,,,,,0.579,25.000,C,Vitória SC,16778,,3,,,,
08/03/2019,1297.000,56.660,6.400,2.600,0.850,2.840,,,,,,,,,,,,2.840,,,,,,,,,,,,2.840,,,,,,,,,,,,2.840,,,,,,,,,,,
07/03/2019,1283.800,56.220,6.400,2.600,0.850,2.900,0.36,Oitavos de final,F,Dín. Zagrebe,29704,,0,1,"€20,000,000",2,"€149,700,000",2.900,,,,,,,,,,1,€0,2.900,,,,,,,,,,,,2.900,,,,,,,,,,,
06/03/2019,1284.900,56.560,6.400,2.600,0.850,2.920,,,,,,,,,,,,2.920,0.542,Oitavos de final,C,AS Roma,49209,,3,,,,,2.920,,,,,,,,,,,,2.920,,,,,,,,,,,
05/03/2019,1282.000,56.590,6.400,2.600,0.850,2.870,,,,,,,,,,,,2.870,,,,,,,,,,,,2.870,,,,,,,,,,,,2.870,,,,,,,,,,,
04/03/2019,1284.800,55.800,6.400,2.600,0.850,2.860,,,,,,,,,,,,2.860,,,,,,,,,,,,2.860,,,,,,,,,,,,2.860,,,,,,,,,,,
03/03/2019,,,6.400,2.600,0.850,,,,,,,,,,,,,,,,,,,,,,,,,,0.702,24.000,C,Portimonense,24907,,3,,,,,,0.500,24.000,F,Rio Ave,3306,,3,,,,
02/03/2019,,,6.400,2.600,0.850,,0.29,24,F,FC Porto,49220,2,3,,,,,,0.420,24.000,C,Benfica,49220,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2019,1296.400,57.220,6.400,2.600,0.850,2.700,,,,,,,,,,,,2.700,,,,,,,,,,,,2.700,,,,,,,,,,,,2.700,,,,,,,,,,,
28/02/2019,1312.800,56.940,6.900,2.800,0.940,2.540,,,,,,,,,,,,2.540,,,,,,,,,,,,2.540,,,,,,,,,,,,2.540,,,,,,,,,,,
27/02/2019,1317.700,55.500,6.900,2.800,0.940,2.700,,,,,,,,,,,,2.700,,,,,,,,,,,,2.700,,,,,,,,,,,,2.700,,,,,,,,,,,
26/02/2019,1325.100,55.480,6.900,2.800,0.940,2.740,,,,,,,,,,,,2.740,0.509,Meias-Finais,C,Braga,33707,,3,,,,,2.740,,,,,,,,,,,,2.740,0.206,Meias-Finais,F,FC Porto,33707,,0,,,,
25/02/2019,1325.900,57.260,6.900,2.800,0.940,2.770,0.83,23,C,Chaves,46897,2,3,,,,,2.770,,,,,,,,,,,,2.770,0.537,23.000,F,Marítimo,9174,,1,,,,,2.770,,,,,,,,,,,
24/02/2019,,,6.900,2.800,0.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2019,,,6.900,2.800,0.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2019,1329.200,56.960,6.900,2.800,0.940,2.850,,,,,,,,,,,,2.850,0.632,23.000,F,Tondela,3963,,3,,,,,2.850,,,,,,,,,,,,2.850,0.717,23.000,C,B SAD,9054,,0,,,,
21/02/2019,1323.500,56.920,6.900,2.800,0.940,2.850,0.65,Fase intermédia,C,Galatasaray,49545,,1,,,,,2.850,,,,,,,,,,,,2.850,0.234,Fase intermédia,F,FC Villarreal,14098,,1,,,,,2.850,,,,,,,,,,,
20/02/2019,1343.300,56.090,6.900,2.800,0.940,2.800,,,,,,,,,,,,2.800,,,,,,,,,,,,2.800,,,,,,,,,,1,€0,2.800,,,,,,,,,,,
19/02/2019,1340.100,55.590,6.900,2.800,0.940,2.570,,,,,,,,,,,,2.570,,,,,,,,,,,,2.570,,,,,,,,,,,,2.570,,,,,,,,,,,
18/02/2019,,,6.900,2.800,0.940,2.500,0.69,22,F,CD Aves,5159,2,3,,,,,2.500,,,,,,,,,,,,2.500,,,,,,,,,,1,€0,2.500,,,,,,,,,,,
17/02/2019,,,6.900,2.800,0.940,,,,,,,,,,,,,,,,,,,,,,,,,,0.391,22.000,C,Braga,27673,,3,,,,,,0.327,22.000,F,Sporting,27673,,0,,,,
16/02/2019,,,6.900,2.800,0.940,,,,,,,,,,,,,,0.830,22.000,C,Vitória FC,41116,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2019,1318.100,54.410,6.900,2.800,0.940,2.510,,,,,,,,,,,,2.510,,,,,,,,,,,,2.510,,,,,,,,,,1,€0,2.510,,,,,,,,,,,
14/02/2019,1309.800,53.900,6.900,2.800,0.940,2.350,0.33,Fase intermédia,F,Galatasaray,42722,,3,,,,,2.350,,,,,,,,,,,,2.350,0.379,Fase intermédia,C,FC Villarreal,27134,,0,,,,,2.350,,,,,,,,,,,
13/02/2019,1310.800,53.100,6.900,2.800,0.940,2.290,,,,,,,,,,,,2.290,,,,,,,,,,,,2.290,,,,,,,,,,,,2.290,,,,,,,,,,,
12/02/2019,1309.200,52.410,6.900,2.800,0.940,2.300,,,,,,,,,,,,2.300,0.252,Oitavos de final,F,AS Roma,51727,,0,,,,,2.300,,,,,,,,,,,,2.300,,,,,,,,,,,
11/02/2019,1307.000,52.720,6.900,2.800,0.940,2.170,,,,,,,,,,,,2.170,,,,,,,,,,,,2.170,,,,,,,,,,,,2.170,,,,,,,,,,,
10/02/2019,,,6.900,2.800,0.940,,0.82,21,C,CD Nacional,54810,2,3,,,,,,,,,,,,,,,,,,0.637,21.000,F,Feirense,4114,,3,,,,,,0.718,21.000,C,Chaves,17362,,3,,,,
09/02/2019,,,6.900,2.800,0.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"€33,000,000",,,,,,,,,,,,
08/02/2019,1313.700,52.640,6.900,2.800,0.940,2.000,,,,,,,,,,,,2.000,0.630,21.000,F,Moreirense,3941,,1,1,"€7,700,000",,,2.000,,,,,,,,,,,,2.000,,,,,,,,,,,
07/02/2019,1309.400,54.010,6.900,2.800,0.940,2.050,,,,,,,,,,,,2.050,,,,,,,,,,1,€0,2.050,,,,,,,,1,"€3,000,000",,,2.050,,,,,,,,,,,
06/02/2019,1309.500,53.660,6.900,2.800,0.940,2.040,0.61,Meias-Finais,C,Sporting,55636,,3,,,,,2.040,,,,,,,,,,,,2.040,0.143,Meias-Finais,F,Benfica,55636,,0,,,,,2.040,,,,,,,,,,,
05/02/2019,1314.200,54.560,6.900,2.800,0.940,1.945,,,,,,,,,,,,1.945,,,,,,,,,,,,1.945,,,,,,,,,,,,1.945,,,,,,,,,,,
04/02/2019,1314.300,55.260,6.900,2.800,0.940,1.895,,,,,,,,,,,,1.895,,,,,,,,,,,,1.895,,,,,,,,,,,,1.895,,,,,,,,,,,
03/02/2019,,,6.900,2.800,0.940,,0.40,20,F,Sporting,45503,2,3,,,,,,0.594,20.000,F,Vitória SC,25110,,1,,,,,,0.310,20.000,C,Benfica,45503,,0,,,,,,,,,,,,,,,,
02/02/2019,,,6.900,2.800,0.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557,20.000,F,CD Aves,2175,,3,,,,
01/02/2019,1316.900,53.790,6.900,2.800,0.940,1.750,,,,,,,,,,,,1.750,,,,,,,,,,,,1.750,,,,,,,,,,,,1.750,,,,,,,,,,,
31/01/2019,1319.700,54.230,6.900,2.800,0.480,1.730,,,,,,,,,,1,"€7,130,000",1.730,,,,,,,,,,,,1.730,,,,,,,,1,"€1,100,000",,,1.730,,,,,,,,,,,
30/01/2019,1309.900,53.310,6.900,2.800,0.480,1.725,,,,,,,,,,,,1.725,0.814,19.000,C,B SAD,21808,,3,,,,,1.725,0.574,19.000,F,Vitória FC,5098,,1,1,"€3,200,000",,,1.725,,,,,,,,,,,
29/01/2019,1308.200,51.990,6.900,2.800,0.480,1.730,0.81,19,C,Boavista,41352,2,3,,,,,1.730,,,,,,,,,,,,1.730,,,,,,,,1,"€2,400,000",1,"€3,500,000",1.730,0.740,19.000,C,Santa Clara,6933,,3,,,,
28/01/2019,1302.400,53.690,6.900,2.800,0.480,1.780,,,,,,,,,,,,1.780,,,,,,,,,,,,1.780,,,,,,,,,,,,1.780,,,,,,,,,,,
27/01/2019,,,6.900,2.800,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/01/2019,,,6.900,2.800,0.480,,,,,,,,,,,,,,0.506,Final,C,Sporting,25213,,3,,,,,,0.226,Final,F,FC Porto,25213,,0,,,,,,,,,,,,,,,,
25/01/2019,1297.400,53.130,6.900,2.800,0.480,1.750,,,,,,,,,,1,€0,1.750,,,,,,,,,,,,1.750,,,,,,,,,,,,1.750,,,,,,,,,,,
24/01/2019,1279.100,52.620,6.900,2.800,0.480,1.805,,,,,,,,,,,,1.805,,,,,,,,,,,,1.805,,,,,,,,,,,,1.805,,,,,,,,,,,
23/01/2019,1283.100,52.570,6.900,2.800,0.480,1.810,,,,,,,,,,,,1.810,,,,,,,,,,,,1.810,0.294,Meias-Finais,F,Braga,10087,,0,,,,,1.810,0.424,Meias-Finais,C,Sporting,10087,,3,,,,
22/01/2019,1282.500,53.800,6.900,2.800,0.480,1.800,0.33,Meias-Finais,C,FC Porto,22945,,0,,,,,1.800,0.360,Meias-Finais,F,Benfica,22945,,3,,,,,1.800,,,,,,,,,,,,1.800,,,,,,,,,,,
21/01/2019,,,6.900,2.800,0.480,1.830,,,,,,,,,,,,1.830,,,,,,,,1,"€7,000,000",,,1.830,,,,,,,,,,,,1.830,,,,,,,,,,,
20/01/2019,,,6.900,2.800,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2019,,,6.900,2.800,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,18.000,C,Moreirense,30121,,3,,,,,,,,,,,,,,,,
18/01/2019,1281.300,52.070,6.900,2.800,0.480,1.820,0.52,18,F,Vitória SC,22841,2,3,,,,,1.820,0.685,18.000,F,Chaves,5950,,3,,,,,1.820,,,,,,,,,,,,1.820,0.541,18.000,F,CD Nacional,2313,,3,,,,
17/01/2019,1291.000,52.310,6.900,2.800,0.480,1.900,,,,,,,,,,,,1.900,,,,,,,,,,,,1.900,,,,,,,,,,,,1.900,,,,,,,,,,,
16/01/2019,1291.600,52.110,6.900,2.800,0.480,1.900,,,,,,,,,,,,1.900,,,,,,,,,,,,1.900,0.665,Quartos de final,F,Feirense,5361,,3,,,,,1.900,,,,,,,,,,,
15/01/2019,1286.200,50.510,6.900,2.800,0.480,1.915,0.52,Quartos de final,F,Vitória SC,18000,,3,,,,,1.915,0.682,Quartos de final,F,Leixões,6100,,0,,,,,1.915,,,,,,,,1,"€3,800,000",,,1.915,0.587,Quartos de final,F,CD Aves,1945,,3,,,,
14/01/2019,1289.100,51.590,6.900,2.800,0.480,2.010,,,,,,,,,,,,2.010,,,,,,,,,,,,2.010,,,,,,,,,,,,2.010,,,,,,,,,,,
13/01/2019,,,6.900,2.800,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2019,,,6.900,2.800,0.480,,,,,,,,,,,,,,0.406,17.000,F,Sporting,45174,,1,,,,,,0.303,17.000,C,FC Porto,45174,,1,,,,,,,,,,,,,,,,
11/01/2019,1287.100,52.590,6.900,2.800,0.480,2.000,0.67,17,F,Santa Clara,10000,3,3,,,,,2.000,,,,,,,,,,,,2.000,,,,,,,,,,,,2.000,,,,,,,,,,,
10/01/2019,1284.700,52.360,6.900,2.800,0.480,2.080,,,,,,,,,,,,2.080,,,,,,,,,,,,2.080,,,,,,,,,,,,2.080,0.508,17.000,F,Portimonense,3363,,1,,,,
09/01/2019,1289.300,49.780,6.900,2.800,0.480,1.905,,,,,,,,,,,,1.905,,,,,,,,,,,,1.905,,,,,,,,,,,,1.905,,,,,,,,,,,
