id,buy_price,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage,horsepower,benzin,diesel,automatic,manual,time_online_to_reserve_
NF05301,9090,Skoda,Fabia,1.0 MPI,Black,2019,Kombi,Stoff,41593,75,1,0,0,1,53
SU90465,19134,Volkswagen,Touran,2.0 TDI,Gray,2016,Van,Alcantara,84198,150,0,1,1,0,17
YZ76321,6157,Volkswagen,Polo,1.0,Blue,2015,Limousine,Stoff,107987,75,1,0,0,1,30
XM80537,10811,Mercedes-Benz,C-Klasse,C 180 CGI,Gray,2013,Kombi,Teilleder,108329,155,1,0,0,1,1
WR13595,17769,Nissan,370 Z,3.7 V6,Black,2016,Coupe,Teilleder,96239,328,1,0,0,1,1
FY59498,7093,Skoda,Citigo,1.0 MPI,Black,2013,Limousine,Stoff,21034,75,1,0,1,0,47
RM29639,16077,BMW,1er,120i,White,2017,Limousine,Stoff,81689,185,1,0,1,0,17
PW39367,12467,MINI,MINI,Cooper,Black,2017,Limousine,Teilleder,55148,135,1,0,0,1,28
ZV99444,11557,BMW,1er,116i,Black,2015,Limousine,Stoff,85491,110,1,0,0,1,60
BH83464,15688,Hyundai,Tucson,1.6 TGDI,Black,2017,SUV,Stoff,68218,177,1,0,1,0,4
CC86828,31670,Mercedes-Benz,GLC-Klasse,GLC 220,Blue,2018,SUV,Leder,44710,170,0,1,1,0,73
AV87285,7457,Volkswagen,Polo,1.0,Gray,2017,Limousine,Stoff,70286,60,1,0,0,1,72
BH09353,9000,Smart,fortwo,1.0,White,2016,Coupe,Stoff,36565,70,1,0,1,0,65
BK24360,14000,Mitsubishi,ASX,1.6,Blue,2018,SUV,Stoff,23597,117,1,0,0,1,29
BC49781,16500,BMW,5er,520d,White,2014,Kombi,Leder,110229,190,0,1,1,0,2
HU15111,11922,Volkswagen,Tiguan,1.4 TSI,Gold,2014,SUV,Stoff,63616,122,1,0,0,1,147
BN36316,20483,Mazda,3,2.0,Black,2019,Limousine,Leder,18844,179,1,0,0,1,46
BP18718,14816,Renault,Captur,1.3 TCe,Red,2019,SUV,Stoff,18692,131,1,0,0,1,66
DU33583,14191,Volkswagen,Golf VII,2.0 TDI,Black,2016,Limousine,Stoff,42860,150,0,1,0,1,19
GL96173,4698,Volkswagen,up!,1.0,White,2014,Limousine,Stoff,51647,60,1,0,0,1,9
BP73613,7897,Volkswagen,Polo,1.2 TSI,Blue,2014,Limousine,Stoff,51210,90,1,0,0,1,18
AF98686,6697,Renault,Captur,0.9 Energy,Gray,2016,SUV,Stoff,101768,90,1,0,0,1,38
NY84837,17629,Seat,Leon,2.0 TSI,White,2015,Limousine,Teilleder,63789,280,1,0,0,1,58
GW26391,13284,Audi,A4,2.0 TDI,Silver,2014,Kombi,Stoff,101797,177,0,1,1,0,33
DE65860,14769,Nissan,Micra,1.0 IG-T,Gray,2021,Limousine,Stoff,6584,92,1,0,1,0,19
FM14098,14400,Dacia,Duster II,1.3 TCe,Brown,2019,SUV,Stoff,8621,131,1,0,0,1,55
RW71832,19113,Seat,Leon,2.0 TSI,Black,2015,Limousine,Teilleder,56825,280,1,0,1,0,103
NJ70244,7104,Seat,Leon,1.2 TSI,White,2013,Limousine,Stoff,70784,105,1,0,0,1,15
AH14414,16013,Mercedes-Benz,A-Klasse,A 180,Gray,2016,Limousine,Stoff,18626,122,1,0,1,0,51
GL03238,16163,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Silver,2019,SUV,Teilleder,30791,163,1,0,1,0,32
HE18235,4296,Citroen,C1,1.2 VTi,Black,2015,Limousine,Stoff,81457,82,1,0,0,1,28
ER41268,22129,Ford,S-Max,2.0 TDCi,Gray,2018,Van,Stoff,42994,180,0,1,1,0,81
YC25433,13439,Seat,Leon,ST 1.4 TSI,Purple,2017,Kombi,Teilleder,38409,125,1,0,0,1,6
JD06333,6600,Dacia,Sandero II,0.9 TCe,Brown,2017,Limousine,Stoff,55849,90,1,0,0,1,6
LT51775,44458,Mercedes-Benz,GLB-Klasse,GLB 250,White,2019,SUV,Teilleder,10652,224,1,0,1,0,54
CY85571,5645,Ford,Focus,1.0 EcoBoost,Black,2013,Limousine,Stoff,85124,125,1,0,0,1,14
DJ18157,24080,Audi,A5 Sportback,2.0 TDI,Gray,2018,Kombi,Teilleder,97910,190,0,1,1,0,28
YD87620,13000,Suzuki,Vitara,1.6,White,2015,SUV,Stoff,61032,120,1,0,1,0,35
TL78304,18159,Kia,pro_cee'd,1.4 TGDI,Silver,2019,Kombi,Alcantara,78649,140,1,0,1,0,34
VC57967,11398,Volkswagen,Polo,1.2 TSI,Gray,2017,Limousine,Stoff,37877,90,1,0,0,1,62
GS76063,11335,Volkswagen,Golf VII,1.2 TSI,Silver,2015,Kombi,Stoff,90444,110,1,0,1,0,26
DM49617,6198,Opel,Adam,1.2,Red,2014,Limousine,Stoff,49224,70,1,0,0,1,33
DB07332,13446,Audi,A3,1.6 TDI,Gray,2016,Limousine,Stoff,79638,110,0,1,0,1,20
GH32575,9238,Volkswagen,Tiguan,1.4 TSI,White,2014,SUV,Stoff,112905,122,1,0,0,1,58
EG12267,9726,Mitsubishi,Outlander,2.0 MIVEC,White,2012,SUV,Stoff,70510,150,1,0,0,1,69
UN29944,12780,Opel,Mokka X,1.6 CDTI DPF,Black,2017,SUV,Teilleder,71252,135,0,1,0,1,58
BB87796,19000,Volkswagen,Golf VII Sportsvan,1.5 TSI,Gray,2018,Van,Alcantara,37242,150,1,0,1,0,3
FY57439,29562,BMW,4er,440i Gran Coupé,Black,2017,Limousine,Leder,93769,325,1,0,1,0,44
BS95716,19100,Seat,Arona,1.5 TSI ACT,White,2019,SUV,Stoff,10245,150,1,0,0,1,50
FX93938,10710,Opel,Zafira Tourer,1.4 Turbo,Black,2016,Van,Stoff,83280,140,1,0,0,1,9
GD86524,6451,Peugeot,208,1.2 PureTech,Gray,2016,Limousine,Stoff,82244,68,1,0,0,1,47
HH43599,16739,Opel,Corsa,1.2 Turbo,White,2020,Limousine,Teilleder,25666,131,1,0,1,0,20
JS67875,16300,Mercedes-Benz,B-Klasse,B 220,Silver,2014,Van,Leder,55982,185,1,0,1,0,38
TW88758,12718,Skoda,Fabia,1.0 TSI,White,2020,Kombi,Stoff,15976,95,1,0,0,1,67
MZ34274,20545,Ford,Focus,1.5 EcoBoost,Black,2020,Kombi,Stoff,11709,150,1,0,1,0,2
VW80971,22075,Jeep,Compass,1.4 M-Air,Green,2017,SUV,Teilleder,9622,170,1,0,1,0,76
JZ99343,13108,Skoda,Octavia,2.0 TDI,Blue,2015,Kombi,Leder,93036,185,0,1,0,1,60
KF83062,16852,Audi,Q2,1.0 TFSI,Gray,2018,SUV,Stoff,59799,115,1,0,1,0,56
EH32957,17640,Ford,S-Max,2.0 TDCi,Gray,2017,Van,Leder,96372,180,0,1,1,0,30
VL05833,13834,Mercedes-Benz,A-Klasse,A 180,Black,2014,Limousine,Teilleder,78396,122,1,0,1,0,51
PP64613,7221,Alfa Romeo,MiTo,1.4,White,2016,Limousine,Stoff,42402,80,1,0,0,1,84
GE66212,23799,Seat,Alhambra,2.0 TDI,Gray,2018,Van,Stoff,34324,150,0,1,0,1,30
YY32289,12872,Ford,EcoSport,1.0 EcoBoost,Gray,2019,SUV,Stoff,20989,101,1,0,0,1,45
TE16276,14893,Ford,EcoSport,1.0 EcoBoost,Yellow,2019,SUV,Teilleder,35161,140,1,0,0,1,39
XN55654,9931,Hyundai,i30,1.4 MPI,Black,2019,Limousine,Stoff,46586,99,1,0,0,1,29
HE26992,12285,Volkswagen,Golf VII,1.0 TSI,Blue,2018,Limousine,Stoff,45043,110,1,0,0,1,21
UN16992,12250,Citroen,C4 Grand Picasso,1.2 e-THP,Black,2017,Van,Stoff,50210,130,1,0,0,1,4
GY81473,11100,MINI,MINI,One,Gray,2017,Limousine,Stoff,26889,75,1,0,0,1,9
ZD65029,8000,Hyundai,i10,1.2,Black,2017,Limousine,Stoff,20420,87,1,0,0,1,44
MU38372,3903,Opel,Adam,1.2,Black,2013,Limousine,Stoff,118887,70,1,0,0,1,8
GT95697,19616,Ford,Galaxy,1.5 EcoBoost,Black,2019,Van,Stoff,87650,165,1,0,0,1,30
RD85799,18296,Audi,A5 Sportback,1.8 TFSI,Black,2016,Kombi,Stoff,78269,177,1,0,1,0,14
HW39741,5239,Opel,Astra,1.6,Gray,2013,Limousine,Stoff,89693,115,1,0,0,1,9
RY60751,7085,Seat,Mii,1.0,Blue,2017,Limousine,Stoff,11988,60,1,0,0,1,49
AZ18150,7956,Ford,Fiesta,1.1,White,2018,Limousine,Stoff,25940,70,1,0,0,1,33
US81663,15726,Ford,Focus,1.5 EcoBlue TDCi,Red,2019,Kombi,Stoff,48343,120,0,1,0,1,60
XV30466,7370,Opel,Corsa,1.2,White,2017,Limousine,Stoff,19707,70,1,0,0,1,74
FX81959,12524,Fiat,500X,1.4 Turbo,Gray,2016,SUV,Stoff,63037,140,1,0,1,0,32
YF70223,16709,Volkswagen,Tiguan,1.4 TSI,Yellow,2015,SUV,Stoff,7450,150,1,0,1,0,10
EU85235,28400,Mercedes-Benz,A-Klasse,A 250,Gray,2018,Limousine,Alcantara,17896,225,1,0,1,0,19
VX72064,18670,Volkswagen,Caddy,2.0 TDI,Yellow,2017,Van,Stoff,105987,150,0,1,1,0,9
ZG46961,23519,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 180,Black,2019,Kombi,Teilleder,37700,136,1,0,1,0,49
WK90068,10000,Smart,forfour,1.0,White,2017,Limousine,Stoff,20332,70,1,0,1,0,100
KM15294,10588,Ford,C-Max,1.5 TDCi,Gray,2018,Van,Stoff,112510,120,0,1,1,0,21
SM28538,8789,Opel,Zafira Tourer,1.6 CDTI DPF,Brown,2015,Van,Stoff,119058,135,0,1,0,1,3
VC28148,12917,Seat,Leon,1.8 TSI,White,2015,Kombi,Teilleder,60942,180,1,0,0,1,4
JR20057,6244,Smart,fortwo,1.0,White,2014,Coupe,Stoff,43661,70,1,0,0,1,36
NA06247,18296,Audi,A4,2.0 TDI,Silver,2017,Kombi,Stoff,101742,150,0,1,1,0,26
SW79991,8811,Audi,A1,1.0 TFSI,Brown,2015,Limousine,Stoff,105899,95,1,0,0,1,19
JV25786,18257,Skoda,Scala,1.5 TSI ACT,Silver,2019,Limousine,Stoff,10331,150,1,0,1,0,40
UZ61917,10448,Volkswagen,Golf VII,2.0 TDI,Gray,2014,Kombi,Stoff,94468,150,0,1,0,1,76
KN49484,26742,Kia,Sportage,1.6 TGDI,Gray,2019,SUV,Leder,14447,177,1,0,1,0,60
NA81915,11084,Opel,Insignia,2.0 CDTI,Gray,2015,Limousine,Leder,65848,195,0,1,1,0,1
FP52020,9535,Ford,Fiesta,1.0 EcoBoost,Red,2017,Limousine,Stoff,63651,100,1,0,0,1,4
UK52427,15007,Abarth,595C,1.4,Gray,2016,Cabrio,Leder,7497,160,1,0,0,1,73
NC31058,18404,Mercedes-Benz,C-Klasse,C 220 d,Gray,2014,Limousine,Teilleder,31902,170,0,1,1,0,17
UD41860,10650,Ford,C-Max,1.5 EcoBoost,Gray,2015,Van,Stoff,62307,150,1,0,1,0,24
UR32473,7557,Hyundai,i20,1.1 CRDi,Blue,2014,Limousine,Stoff,81185,75,0,1,0,1,53
WG19926,10822,Ford,Focus,1.0 EcoBoost,Red,2018,Limousine,Stoff,60713,125,1,0,0,1,14
VU43555,23305,Opel,Insignia,2.0 CDTI,White,2018,Kombi,Leder,45841,170,0,1,1,0,87
SP40977,13160,Volkswagen,Golf VII,2.0 TDI,Black,2016,Limousine,Teilleder,98494,150,0,1,0,1,80
TG83351,15201,Ford,Mondeo,2.0 TDCi,Black,2018,Kombi,Teilleder,104425,180,0,1,1,0,17
YM45497,5560,Seat,Leon,1.2 TSI,Gray,2013,Limousine,Stoff,80199,85,1,0,0,1,35
YL74093,36567,Volkswagen,T6 Multivan,2.0 TDI,Yellow,2016,Bus,Alcantara,77018,150,0,1,1,0,1
US17597,5117,Volkswagen,up!,1.0,Blue,2015,Limousine,Stoff,75397,75,1,0,0,1,1
XX50431,10900,Peugeot,208,1.2 e-THP,Gray,2018,Limousine,Stoff,32786,110,1,0,1,0,50
FU93737,15660,Opel,Zafira Tourer,1.6 SIDI Turbo,Gray,2016,Van,Stoff,70772,170,1,0,1,0,1
ZY88071,16407,Skoda,Octavia,2.0 TDI,Gray,2017,Kombi,Leder,21653,150,0,1,0,1,10
GU61278,11660,Seat,Leon,1.2 TSI,Gray,2017,Kombi,Stoff,51553,110,1,0,0,1,2
XF01398,14099,Opel,Zafira Tourer,1.4 Turbo,Gray,2017,Van,Teilleder,39942,140,1,0,0,1,7
ZY58358,16538,Audi,A4,1.4 TFSI,Brown,2016,Limousine,Stoff,104213,150,1,0,1,0,50
WC90377,11037,Volkswagen,Golf VII,1.4 TSI,White,2014,Limousine,Teilleder,88352,125,1,0,0,1,40
ST94883,5441,Fiat,500C,1.2,White,2013,Cabrio,Stoff,73678,70,1,0,0,1,39
TH25074,6331,Audi,A1,1.2 TFSI,Blue,2013,Limousine,Stoff,119982,85,1,0,0,1,1
NJ45681,9545,Peugeot,208,1.2 e-VTi,Black,2017,Limousine,Stoff,22107,82,1,0,0,1,102
EF60930,16400,Volkswagen,T-Cross,1.0 TSI,Red,2019,SUV,Stoff,41889,95,1,0,0,1,59
CB43443,6623,Mitsubishi,Space,1.2,Gray,2017,Limousine,Stoff,52235,80,1,0,0,1,40
VL06262,12665,Seat,Leon,1.4 TSI,Black,2016,Kombi,Stoff,39782,125,1,0,0,1,77
DV12520,22505,Volkswagen,Tiguan,2.0 TDI,Black,2016,SUV,Leder,111303,190,0,1,1,0,62
LL07810,7870,Peugeot,308,1.2 e-THP,Black,2014,Limousine,Leder,92170,130,1,0,0,1,36
RA71370,8875,Volkswagen,Golf VII,1.2 TSI,Blue,2014,Limousine,Teilleder,96780,105,1,0,0,1,22
UJ37694,12071,Dacia,Duster II,1.2 TCe,White,2018,SUV,Stoff,28741,125,1,0,0,1,49
JD43966,14206,Skoda,Karoq,1.0 TSI,White,2018,SUV,Stoff,46660,115,1,0,0,1,66
KV71477,14833,Opel,Crossland X,1.2,Gray,2018,SUV,Stoff,27760,110,1,0,1,0,27
YL02083,6264,Volkswagen,up!,1.0,White,2016,Limousine,Stoff,49758,60,1,0,0,1,50
RU35252,12891,Mazda,3,2.0,Silver,2015,Limousine,Stoff,18526,120,1,0,1,0,5
FT84680,23923,Nissan,X-Trail,1.3 DIG-T,Red,2019,SUV,Leder,28592,159,1,0,1,0,72
ZU28057,11250,Skoda,Fabia,1.0 TSI,Black,2019,Limousine,Stoff,29653,95,1,0,0,1,12
TP96745,8005,Hyundai,ix20,1.4,White,2015,Van,Stoff,63898,90,1,0,0,1,45
LD42701,8400,Peugeot,2008,1.6,Brown,2014,SUV,Stoff,52800,120,1,0,0,1,13
ZU09983,13409,Mazda,CX-3,2.0,Gray,2016,SUV,Teilleder,78442,150,1,0,0,1,18
TW49291,5500,Hyundai,i10,1.0,Gray,2014,Limousine,Stoff,79053,67,1,0,0,1,22
VN00207,7655,Opel,Corsa,1.4 Turbo,Red,2015,Limousine,Stoff,47623,100,1,0,0,1,32
UM52270,21420,Audi,A4,35 TDI,Black,2018,Kombi,Stoff,67028,150,0,1,1,0,124
MX51648,10615,Volkswagen,Golf VII,1.2 TSI,Gray,2015,Limousine,Stoff,57625,85,1,0,0,1,59
UJ20185,9269,Smart,forfour,1.0,Red,2017,Limousine,Leder,26848,70,1,0,1,0,9
VM74455,31948,BMW,1er,120i,Gray,2022,Limousine,Teilleder,17146,178,1,0,1,0,11
TM78987,18259,Jeep,Renegade,1.3 TGDi,Blue,2020,SUV,Stoff,18624,150,1,0,1,0,44
DN64559,10007,Renault,Megane,1.2 TCe Energy,Gray,2017,Kombi,Stoff,50561,100,1,0,0,1,2
JT23180,19703,Hyundai,Santa Fe,2.2 CRDi,Gray,2015,SUV,Leder,52577,200,0,1,1,0,30
GW85065,22538,Mercedes-Benz,C-Klasse,C 180 CGI,Black,2015,Kombi,Leder,66964,155,1,0,1,0,43
ZB08331,11916,MINI,MINI,One,White,2017,Limousine,Stoff,27532,102,1,0,0,1,94
VT69637,21033,Kia,cee'd,1.6 TGDI,White,2019,Kombi,Alcantara,16856,204,1,0,1,0,53
CN93251,4950,Ford,Fiesta,1.0,Blue,2015,Limousine,Stoff,94794,80,1,0,0,1,38
FP18315,6267,Skoda,Octavia,1.4 TSI,Gray,2012,Kombi,Stoff,103387,122,1,0,0,1,27
YT55133,16683,Suzuki,Vitara,1.4 BoosterJet,Yellow,2019,SUV,Stoff,6945,140,1,0,0,1,60
UX09535,10967,Ford,Fiesta,1.0 EcoBoost,Red,2017,Limousine,Stoff,31459,100,1,0,0,1,67
VR32264,9106,Renault,Megane,1.2 TCe Energy,Black,2016,Limousine,Teilleder,93360,132,1,0,0,1,7
JK65831,20750,Mercedes-Benz,CLS-Klasse,CLS 250 d Shooting Brake,Black,2016,Kombi,Leder,109701,205,0,1,1,0,41
PS83755,14938,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,White,2017,SUV,Stoff,12318,163,1,0,0,1,21
GK71057,9776,Seat,Ibiza,1.2 TSI,Black,2016,Limousine,Stoff,19345,90,1,0,0,1,106
YJ07547,5209,Volkswagen,up!,1.0,Blue,2015,Limousine,Stoff,56624,60,1,0,0,1,39
TJ55504,31939,Mercedes-Benz,C-Klasse,C 250,Black,2018,Coupe,Alcantara,30905,210,1,0,1,0,127
XA81170,16119,Volkswagen,Passat,1.4 TSI,Black,2017,Kombi,Teilleder,117717,150,1,0,1,0,9
LH20759,18544,Audi,A3 Limousine,1.4 TFSI,White,2017,Limousine,Stoff,54408,150,1,0,0,1,37
SN18183,11743,Skoda,Rapid,1.0 TSI,Gray,2018,Limousine,Stoff,36262,110,1,0,0,1,33
VJ65886,23898,BMW,X2,xDrive 20d,Blue,2018,SUV,Leder,94987,190,0,1,1,0,46
SK55949,28012,Cupra,Ateca,2.0 TSI,Black,2019,SUV,Alcantara,50000,300,1,0,1,0,36
PW58724,10136,Volkswagen,Golf VII,1.0 TSI,White,2017,Limousine,Stoff,83163,110,1,0,0,1,21
JM16208,18682,Mercedes-Benz,C-Klasse,C 220 d,White,2017,Kombi,Teilleder,95492,170,0,1,1,0,6
HC29516,11901,Skoda,Octavia,1.4 TSI,Blue,2016,Kombi,Stoff,80838,150,1,0,0,1,38
GV54951,8332,Volkswagen,Polo,1.0,Blue,2015,Limousine,Stoff,37209,75,1,0,0,1,45
JF97122,24906,Volkswagen,T-Roc,1.5 TSI,Gray,2021,SUV,Teilleder,9734,150,1,0,1,0,20
FH33187,8150,Skoda,Fabia,1.4 TDI,Gray,2017,Limousine,Stoff,63018,90,0,1,0,1,25
GH00037,5322,Volkswagen,Polo,1.0,Red,2017,Limousine,Stoff,74782,60,1,0,0,1,50
UZ97952,24500,Mercedes-Benz,GLA-Klasse,GLA 200,Black,2017,SUV,Teilleder,58375,155,1,0,1,0,125
FY55202,8319,Renault,Captur,0.9 Energy,Orange,2014,SUV,Stoff,30495,90,1,0,0,1,68
NX38192,11000,Ford,Ka+,1.2 Ti-VCT,White,2019,Kombi,Stoff,19022,86,1,0,0,1,38
LH36804,11000,BMW,2er,218i Active Tourer,Gray,2014,Van,Stoff,31967,135,1,0,0,1,57
LX86124,17050,Audi,A4,1.4 TFSI,Blue,2017,Kombi,Stoff,81047,150,1,0,0,1,29
XK55160,9441,BMW,1er,116i,Black,2014,Limousine,Stoff,66138,135,1,0,0,1,138
NF17333,23008,Audi,A4,3.0 V6 TDI,Gray,2017,Kombi,Leder,108015,218,0,1,1,0,44
HW22372,28000,Mercedes-Benz,E-Klasse,E 220 d,White,2016,Limousine,Teilleder,50880,195,0,1,1,0,13
PZ27966,30420,BMW,1er,M140i,Gray,2019,Limousine,Leder,31094,340,1,0,1,0,2
XV29739,15465,Volkswagen,Polo,1.0 TSI,Blue,2019,Limousine,Stoff,19076,95,1,0,1,0,82
SZ04976,9651,Peugeot,2008,1.2 e-THP,White,2017,SUV,Stoff,94306,110,1,0,0,1,42
WU62129,23575,Audi,A3,35 TDI,Gray,2020,Limousine,Stoff,8862,150,0,1,0,1,34
YT53289,13183,Peugeot,Partner,1.2 e-THP,Brown,2017,Van,Stoff,72252,110,1,0,0,1,26
UR32060,12351,Dacia,Sandero III,1.0 TCe,White,2022,Limousine,Stoff,3748,91,1,0,0,1,22
VP17658,10589,Honda,HR-V,1.5,Silver,2016,SUV,Stoff,96460,130,1,0,0,1,44
VM25229,23748,Mercedes-Benz,C-Klasse,C 250,Gray,2016,Limousine,Teilleder,64318,210,1,0,1,0,77
MJ25463,27439,BMW,X3,xDrive 20d,White,2017,SUV,Leder,44928,190,0,1,1,0,56
XG29310,13260,BMW,3er,320d,White,2014,Kombi,Leder,99389,163,0,1,1,0,1
EE25806,16660,Mercedes-Benz,B-Klasse,B 220,Gray,2016,Van,Teilleder,64962,185,1,0,1,0,42
KS22340,14500,Skoda,Octavia,2.0 TDI,White,2017,Kombi,Stoff,109108,150,0,1,0,1,70
GS27183,9526,Smart,fortwo,1.0,Red,2016,Coupe,Stoff,11898,70,1,0,1,0,4
JA45832,17765,Volkswagen,Golf VI,2.0 TSI,Red,2016,Cabrio,Leder,63597,220,1,0,1,0,16
PL71058,9061,Smart,fortwo,1.0,Gray,2016,Coupe,Leder,25526,70,1,0,1,0,1
TG06722,10619,Seat,Toledo,1.0 TSI,Black,2017,Limousine,Stoff,33673,110,1,0,0,1,3
KW25679,20846,BMW,4er,428i,Gray,2015,Coupe,Stoff,89373,245,1,0,1,0,64
CR70607,26511,Skoda,Kodiaq,2.0 TSI,Gray,2018,SUV,Stoff,38210,180,1,0,1,0,28
JS34658,5685,Seat,Ibiza,1.4,Gray,2014,Limousine,Teilleder,35384,85,1,0,0,1,4
YE68609,4720,Mitsubishi,Space Star,1.0,White,2017,Limousine,Stoff,30665,70,1,0,0,1,18
RN01226,5804,Renault,Clio,1.2,White,2016,Limousine,Stoff,70050,73,1,0,0,1,5
VL63786,23026,Audi,Q5,3.0 V6 TDI,Blue,2015,SUV,Teilleder,99435,258,0,1,1,0,32
UX87684,13006,Skoda,Octavia,1.0 TSI,Black,2017,Kombi,Stoff,100355,115,1,0,1,0,65
BV52893,15187,Skoda,Octavia,1.6 TDI,Silver,2018,Kombi,Stoff,56456,115,0,1,1,0,33
XL19131,9528,Smart,fortwo,1.0,White,2017,Coupe,Stoff,10997,70,1,0,1,0,9
XC62259,3600,Skoda,Fabia,1.6 TDI,Black,2013,Limousine,Stoff,102828,75,0,1,0,1,16
UN84724,11112,Skoda,Fabia,1.2 TSI,Gray,2016,Kombi,Stoff,66780,110,1,0,1,0,17
SJ75272,5745,Citroen,C3,1.0 VTi,White,2016,Limousine,Stoff,14545,68,1,0,0,1,18
NB81569,8537,Fiat,500,0.9,Red,2016,Limousine,Stoff,52867,85,1,0,1,0,47
BV66003,9891,Smart,fortwo,1.0,White,2017,Coupe,Leder,27076,70,1,0,1,0,1
MX78789,6191,Peugeot,208,1.2 e-VTi,White,2017,Limousine,Stoff,67036,82,1,0,0,1,30
PN64715,40406,Audi,RS 3,2.5 TFSI,Black,2019,Limousine,Leder,32859,400,1,0,1,0,40
KF38265,20203,BMW,4er,430d Gran Coupé,Black,2015,Coupe,Leder,113434,258,0,1,1,0,15
MG59697,31327,Peugeot,Expert,2.0 Blue-HDi,Red,2018,Bus,Leder,71076,180,0,1,1,0,34
KV89762,9374,Toyota,Yaris,1.5 Dual VVT-iE,Red,2018,Limousine,Stoff,35019,110,1,0,0,1,15
LN18393,23102,Skoda,Octavia,2.0 TDI,White,2020,Kombi,Stoff,64050,150,0,1,1,0,91
NJ61717,38987,Mercedes-Benz,Vito Tourer,119 CDI,Silver,2019,Kombi,Stoff,45178,190,0,1,1,0,3
XU55163,23600,Opel,Mokka,1.2 Turbo,White,2022,SUV,Stoff,13127,131,1,0,1,0,106
TS35915,10565,Ford,Mondeo,2.0 EcoBoost SCTi,Blue,2014,Limousine,Leder,57540,203,1,0,1,0,12
NK94755,13384,Kia,Picanto,1.2,Gray,2019,Limousine,Teilleder,16044,85,1,0,1,0,68
VN23199,12557,Volkswagen,Polo,1.2 TSI,Gray,2017,Limousine,Stoff,29096,90,1,0,1,0,13
YS24897,16737,Skoda,Octavia,2.0 TDI,White,2017,Kombi,Teilleder,111139,185,0,1,1,0,68
HJ20945,44000,Mercedes-Benz,E-Klasse,E 350 d,White,2018,Coupe,Teilleder,71508,258,0,1,1,0,127
NL25414,20070,Volkswagen,Tiguan,2.0 TDI,White,2016,SUV,Leder,92164,150,0,1,1,0,21
VR54136,16848,Renault,Clio,1.3 TCe,Gray,2020,Limousine,Teilleder,17731,131,1,0,1,0,139
XK38438,9082,Volkswagen,Golf VII,1.2 TSI,Gray,2016,Kombi,Stoff,86783,85,1,0,0,1,65
WR83866,32867,Audi,Q5,40 TDI,Blue,2018,SUV,Teilleder,72799,190,0,1,1,0,55
KP91240,11407,Ford,EcoSport,1.0 EcoBoost,Blue,2018,SUV,Stoff,35199,125,1,0,0,1,52
SH64784,11436,Mercedes-Benz,Citan,112,Blue,2014,Kombi,Stoff,79668,115,1,0,0,1,56
UY91913,20300,Mercedes-Benz,A-Klasse,A 180 d,Black,2018,Limousine,Teilleder,48347,115,0,1,1,0,9
VR43030,17000,Opel,Insignia,1.5 SIDI Turbo,Brown,2017,Kombi,Teilleder,43085,165,1,0,1,0,43
UY28839,10734,Kia,Picanto,1.0,Gray,2020,Limousine,Stoff,12005,67,1,0,1,0,68
SN79377,7950,Peugeot,308,1.6 Blue-HDi,Gray,2015,Limousine,Stoff,76725,120,0,1,0,1,37
XG07145,17731,Seat,Arona,1.0 TSI,Orange,2018,SUV,Teilleder,33334,115,1,0,1,0,79
VY81242,34007,Ford,Tourneo Custom,2.0 TDCi,White,2018,Bus,Teilleder,42174,170,0,1,1,0,2
JP22353,13450,Seat,Leon,2.0 TDI,White,2014,Limousine,Teilleder,64256,150,0,1,1,0,8
WZ29475,5456,Mitsubishi,Space Star,1.2,Black,2015,Limousine,Stoff,64655,80,1,0,0,1,8
NL35308,11196,Peugeot,2008,1.2 e-THP,Black,2017,SUV,Leder,60305,130,1,0,0,1,3
RL26441,7265,Renault,Clio,1.2,Black,2015,Limousine,Stoff,21822,73,1,0,0,1,40
ZW64700,26897,Volkswagen,Touareg,3.0 V6 TDI,Black,2017,SUV,Leder,91165,262,0,1,1,0,11
SV68879,8128,Subaru,XV,2.0 Diesel,Green,2012,SUV,Stoff,90340,147,0,1,0,1,13
NZ15731,6161,Renault,Twingo,1.0 SCe,White,2016,Limousine,Stoff,45582,70,1,0,0,1,36
SK82664,22151,Seat,Leon,2.0 TSI,Gray,2017,Kombi,Alcantara,60960,300,1,0,1,0,64
NJ88805,15134,Opel,Crossland X,1.2 Turbo,Black,2020,SUV,Teilleder,22443,131,1,0,1,0,44
YY59746,9108,Skoda,Rapid,1.6 TDI,Black,2017,Limousine,Teilleder,89010,115,0,1,0,1,6
TV24482,21066,BMW,2er,218i,Gray,2019,Coupe,Stoff,25596,135,1,0,1,0,46
SE83957,18028,BMW,1er,120d,Blue,2018,Limousine,Stoff,59183,190,0,1,0,1,95
CS03247,13144,Skoda,Fabia,1.0 TSI,Silver,2021,Limousine,Stoff,9202,95,1,0,0,1,12
LK90023,17467,Ford,Kuga,1.5 EcoBoost,Gray,2018,SUV,Teilleder,38069,150,1,0,0,1,25
ZL12136,7108,Smart,forfour,1.0,Black,2016,Limousine,Stoff,96758,70,1,0,1,0,14
SN52824,30595,Audi,A6 Allroad,3.0 V6 TDI clean diesel,Gray,2017,Kombi,Leder,78109,320,0,1,1,0,5
