price,make,built_year,mileage,upholstery,fuel_consumption,color_ids,model_ids,subtype_ids,geartype_ids,bodytype_ids,fueltype_ids,horsepower_ids,time_online_to_reserve_
10990.0,580,2013,33270,1055,5.4,12,210,584,1,5,1,26,73
17890.0,130,2016,96127,1056,5.9,2,9,341,2,10,1,88,4
26990.0,800,2021,4656,1055,5.1,2,230,125,1,4,1,62,2
9990.0,194,2017,67562,1055,5.1,6,285,5,1,5,1,21,10
31650.0,189,2019,51799,1057,7.4,2,58,278,2,8,1,135,42
21490.0,130,2019,32397,1055,5.4,2,4,218,1,5,1,55,74
13690.0,800,2017,25592,1055,4.3,6,144,30,1,4,1,24,7
19390.0,390,2017,57471,1055,6.2,6,109,82,1,8,1,55,50
14100.0,560,2016,29049,1056,5.2,10,377,6,2,5,1,21,19
14390.0,550,2014,112899,1056,4.6,12,26,300,2,4,2,76,16
6990.0,194,2017,98465,1055,5.2,6,285,8,1,5,1,10,4
13403.0,194,2017,61982,1057,4.2,3,128,132,1,10,2,21,13
10690.0,345,2019,59015,1055,5.8,6,380,41,1,5,1,11,20
20490.0,130,2014,110229,1056,4.6,12,25,421,2,4,2,87,2
7590.0,285,2016,42481,1055,5.2,12,145,58,1,5,1,2,3
7337.0,720,2014,119867,1055,5.5,12,105,41,1,12,1,10,4
23120.0,905,2018,29436,1055,4.8,12,163,124,2,4,1,50,15
21990.0,860,2016,111821,1055,5.0,2,260,316,2,8,5,92,14
9690.0,280,2016,55550,1056,4.9,2,17,41,1,5,1,7,41
43770.0,189,2021,5954,1057,1.9,3,148,101,2,8,5,119,30
18590.0,285,2015,49951,1056,6.8,3,146,242,1,5,1,120,8
13490.0,130,2013,95433,1055,4.9,2,357,637,1,8,2,57,46
11086.0,650,2018,52301,1057,5.7,6,47,74,1,12,1,20,39
20210.0,790,2018,27007,1056,6.0,6,205,202,1,5,1,80,28
15404.0,905,2020,29398,1055,4.6,6,243,8,1,12,1,14,51
10350.0,720,2018,19698,1055,5.5,12,336,21,1,12,1,7,37
42990.0,285,2019,31076,1057,6.7,10,327,268,1,10,2,73,24
29990.0,570,2016,20587,1057,5.3,2,71,467,2,3,1,84,46
19616.0,060,2015,111932,1058,4.9,10,34,272,2,5,2,84,19
28650.0,390,2020,9662,1057,5.8,3,109,65,2,8,1,62,50
23900.0,130,2015,92437,1055,5.1,10,14,386,2,5,2,123,45
16790.0,130,2015,70370,1055,5.7,2,4,218,2,5,1,53,88
12290.0,905,2014,89110,1055,3.8,6,163,177,1,5,2,35,11
14290.0,720,2015,39705,1055,5.6,3,96,49,2,8,1,43,6
12190.0,800,2014,20327,1055,5.1,10,268,52,1,5,1,18,15
20462.0,905,2018,63320,1055,5.0,12,163,124,1,5,1,62,20
11096.0,720,2018,49410,1055,5.0,12,105,5,1,12,1,12,50
35190.0,570,2015,59517,1056,6.9,12,87,495,2,5,1,154,95
24690.0,130,2015,62586,1058,4.0,3,15,402,2,3,2,87,9
10790.0,720,2019,2866,1055,5.5,2,336,21,1,12,1,7,16
29990.0,285,2021,901,1057,5.5,3,200,113,1,8,1,62,34
12490.0,905,2014,79625,1055,4.9,2,163,52,1,5,1,32,55
10890.0,280,2016,115652,1055,3.7,6,319,159,1,5,2,43,61
6487.0,285,2013,88997,1055,5.2,12,145,58,1,12,1,2,2
22935.0,905,2018,45579,1055,5.3,6,304,124,1,8,1,62,43
18990.0,130,2017,44901,1055,5.1,12,9,335,2,10,1,53,22
15490.0,650,2017,22735,1055,5.4,6,57,84,1,5,1,62,36
19690.0,340,2018,103125,1055,7.2,12,89,286,1,8,1,66,70
7990.0,720,2013,84377,1055,6.8,3,213,138,1,4,1,28,24
13120.0,285,2018,99013,1055,4.5,2,145,13,1,12,1,55,16
19040.0,905,2018,46180,1055,5.0,3,163,124,1,5,1,62,33
16990.0,650,2018,79481,1057,6.2,11,375,99,1,10,1,55,10
16100.0,130,2015,86365,1055,4.1,6,9,332,2,10,2,62,7
13490.0,194,2018,71524,1055,6.2,3,131,48,1,8,1,46,38
36167.0,800,2019,19997,1056,4.9,6,196,278,2,8,1,87,17
16500.0,790,2019,15791,1055,4.7,10,176,30,1,5,1,24,103
15300.0,720,2017,48131,1055,5.5,12,96,49,1,8,1,42,35
9490.0,670,2015,40585,1055,4.5,3,8,55,1,12,1,15,20
8336.0,285,2016,103850,1055,4.6,3,145,8,1,5,1,14,21
10450.0,905,2014,27911,1055,5.1,3,243,8,1,5,1,11,12
16390.0,280,2018,82420,1057,5.7,6,21,99,2,8,1,55,57
33990.0,570,2015,86153,1057,7.7,2,71,485,2,4,1,152,13
21690.0,060,2018,83506,1057,5.1,10,34,125,4,5,1,62,56
14537.0,905,2017,74610,1055,4.8,10,163,30,1,5,1,35,40
20890.0,905,2015,87097,1055,5.7,6,317,272,2,8,2,84,40
12190.0,280,2019,12485,1055,7.2,12,319,74,1,5,1,24,24
9990.0,560,2016,45212,1055,4.1,2,378,8,1,12,1,7,32
16863.0,060,2017,75964,1055,5.2,6,35,122,1,5,1,62,5
14255.0,570,2016,89333,1055,5.6,6,62,452,1,10,1,45,5
23490.0,790,2019,29231,1056,5.1,8,205,124,2,5,1,62,85
28290.0,800,2018,45257,1058,5.8,6,300,202,2,4,1,80,14
16190.0,060,2013,105825,1055,7.3,6,253,274,1,8,1,73,16
17290.0,650,2019,23738,1055,5.8,2,57,84,1,5,1,46,122
14490.0,345,2018,63669,1055,5.2,12,382,28,1,4,1,43,21
15790.0,130,2013,53723,1057,5.9,2,14,373,1,4,1,53,10
22790.0,425,2016,106442,1056,6.7,12,292,289,2,8,2,94,29
32990.0,905,2018,68716,1057,5.9,6,318,272,2,8,2,62,9
19290.0,225,2016,100689,1056,5.6,12,356,283,2,8,2,77,77
25490.0,905,2018,40088,1057,5.3,12,304,124,1,8,1,62,76
8790.0,285,2016,30026,1055,5.2,2,145,58,1,5,1,2,33
17250.0,650,2017,70428,1057,6.2,2,220,99,2,8,1,55,86
15690.0,285,2015,58452,1055,5.8,4,146,113,1,4,1,82,8
39820.0,060,2021,9758,1055,1.4,6,253,419,2,8,5,119,31
29490.0,570,2019,116896,1057,4.9,6,132,515,2,4,2,91,42
11223.0,790,2016,64659,1055,4.9,2,176,52,1,12,1,21,29
14945.0,800,2014,96179,1055,4.5,2,230,272,2,4,2,62,18
20390.0,905,2018,59650,1055,4.3,6,238,272,1,4,2,62,5
14558.0,580,2018,30585,1055,4.9,7,210,584,1,12,1,11,13
16590.0,190,2017,61028,1055,5.0,12,80,56,1,10,1,50,33
27690.0,905,2019,31804,1055,4.8,3,317,272,1,8,2,62,67
31490.0,130,2015,99471,1056,6.0,2,360,652,2,8,2,139,49
9790.0,345,2017,14520,1055,4.7,12,379,41,1,5,1,20,92
36870.0,130,2017,73501,1056,5.5,3,25,431,2,4,2,141,67
9590.0,790,2014,109673,1055,6.5,10,49,93,1,10,1,46,54
13990.0,560,2018,42704,1055,4.3,12,378,8,1,5,1,7,65
19190.0,905,2018,40362,1055,3.9,3,163,177,2,5,2,39,6
16227.0,550,2015,109740,1055,6.3,3,90,224,2,8,1,62,54
16390.0,060,2016,79638,1055,3.8,6,34,177,1,5,2,35,20
12890.0,194,2019,17163,1055,5.1,6,285,5,1,5,1,21,16
14990.0,905,2015,45320,1055,5.0,2,243,52,2,5,1,21,49
18081.0,905,2016,55850,1055,5.0,2,163,93,2,4,1,62,13
23490.0,590,2019,35054,1055,6.7,4,233,249,1,8,1,62,69
28390.0,060,2018,97910,1057,4.5,6,39,272,2,5,2,87,28
18990.0,060,2015,93819,1055,5.8,6,253,88,1,8,1,62,85
18622.0,790,2018,94911,1055,5.2,12,205,124,2,4,1,62,22
11490.0,345,2016,110420,1055,5.3,6,382,154,1,5,1,53,14
19690.0,570,2014,53744,1058,5.4,2,87,487,1,5,1,45,7
18580.0,560,2017,23941,1056,4.5,10,378,6,2,5,1,35,98
30990.0,380,2018,52629,1057,6.8,6,368,354,2,5,2,135,35
12390.0,800,2016,47760,1055,4.7,6,268,52,1,5,1,21,16
28750.0,285,2018,38835,1055,5.2,6,169,112,2,10,2,43,46
11490.0,905,2013,107601,1055,5.3,3,163,93,1,4,1,45,8
11590.0,650,2013,84613,1055,6.5,11,219,138,1,8,1,39,36
26590.0,905,2018,60705,1058,5.4,12,323,93,2,10,1,62,21
12404.0,905,2018,17205,1055,4.4,3,388,30,1,12,1,21,41
9150.0,720,2016,57622,1055,5.6,12,105,41,1,12,1,10,35
19990.0,345,2019,58709,1055,5.7,3,382,91,2,4,1,55,17
20490.0,905,2015,94103,1056,4.5,2,163,272,2,5,2,84,47
22390.0,570,2016,71969,1055,5.5,2,87,612,2,4,1,45,27
10790.0,345,2017,89824,1055,5.1,3,380,41,1,12,1,18,9
7990.0,650,2015,48009,1057,4.3,6,194,8,1,12,1,11,11
10790.0,800,2019,29227,1055,4.6,12,144,18,1,5,1,2,22
15990.0,280,2018,47277,1055,6.0,2,21,99,1,8,1,55,78
7690.0,720,2014,34771,1055,4.2,10,336,22,1,5,1,7,10
21490.0,670,2018,94145,1055,4.1,12,11,106,1,8,2,50,88
17490.0,905,2015,28031,1055,5.6,2,243,202,2,5,1,88,135
10850.0,650,2016,61745,1055,4.8,2,111,8,1,5,1,39,4
18290.0,194,2021,7115,1055,5.7,6,131,67,1,8,1,51,68
23990.0,905,2017,62266,1055,4.6,2,323,272,2,10,2,62,9
17490.0,905,2015,55987,1055,5.2,2,163,93,1,5,1,62,101
13690.0,060,2016,85153,1057,4.4,2,32,27,1,12,1,15,18
25812.0,060,2017,53435,1056,4.5,11,41,272,1,4,2,62,105
17590.0,550,2018,75637,1055,5.6,3,10,224,2,5,1,43,6
30190.0,800,2018,35729,1055,6.5,7,195,124,2,8,1,62,19
22690.0,905,2018,54639,1055,5.5,6,238,124,2,4,1,62,6
24990.0,800,2018,66626,1055,6.6,6,230,278,2,4,1,111,33
12080.0,800,2017,21553,1055,4.8,1,144,18,1,4,1,11,53
9991.0,650,2015,49528,1055,3.5,13,111,60,1,12,2,24,20
12660.0,280,2019,25075,1055,6.6,4,319,74,1,5,1,24,31
19990.0,225,2017,65831,1055,5.6,10,356,283,1,8,2,77,26
17290.0,905,2018,87145,1055,5.2,11,163,93,2,4,1,46,7
27690.0,905,2016,49546,1058,5.7,10,317,272,2,8,2,62,71
17050.0,905,2015,52724,1057,5.2,6,163,93,1,5,1,62,41
17590.0,285,2018,44068,1057,5.3,6,136,13,1,8,1,46,41
24624.0,905,2016,109508,1056,5.7,3,317,272,2,8,2,87,41
35490.0,130,2017,86725,1056,8.6,2,360,578,2,8,1,150,25
14990.0,720,2017,81775,1057,5.7,6,191,49,1,8,1,50,56
10990.0,345,2018,68337,1055,4.8,6,380,41,1,5,1,18,41
37190.0,800,2019,26985,1058,5.7,4,196,278,2,8,1,87,36
14990.0,905,2013,60101,1055,5.2,12,163,93,1,5,1,45,142
17790.0,130,2018,64913,1055,4.0,6,4,215,2,5,2,39,18
17390.0,285,2016,90420,1057,5.2,12,200,268,2,8,2,80,48
11590.0,720,2020,10273,1055,4.4,2,336,21,1,12,1,10,55
19450.0,570,2017,115041,1057,5.7,2,152,534,1,8,1,45,67
19990.0,550,2019,23208,1057,6.2,2,90,258,1,8,1,44,54
15694.0,905,2015,96625,1058,5.2,6,164,93,2,10,1,62,12
11890.0,345,2018,38943,1055,5.1,2,380,41,1,12,1,18,20
17015.0,580,2018,76196,1055,5.1,6,106,584,2,4,1,30,26
11600.0,800,2018,19398,1055,4.8,12,144,18,1,5,1,2,96
37150.0,905,2018,25953,1057,7.7,12,317,278,2,8,1,107,112
27990.0,830,2019,11358,1055,6.8,13,185,103,1,8,1,30,27
8968.0,720,2015,34649,1055,4.3,10,336,4,1,12,1,21,7
15205.0,905,2015,103512,1055,4.1,6,238,272,1,4,2,62,15
21990.0,570,2014,107215,1057,5.0,12,132,514,2,4,2,73,72
22390.0,800,2020,8246,1055,4.9,6,192,30,2,8,1,40,58
30709.0,060,2019,90534,1058,4.6,6,36,397,2,4,2,87,41
10990.0,650,2019,32508,1055,5.6,10,111,74,1,12,1,21,39
13999.0,285,2018,53885,1055,4.6,6,146,13,1,5,1,28,34
17790.0,905,2015,89391,1055,4.1,6,238,272,1,4,2,62,4
26397.0,060,2018,29251,1057,5.3,12,253,272,2,8,2,62,8
11990.0,345,2014,116124,1056,6.9,6,344,178,1,3,1,84,45
13190.0,194,2019,40401,1055,5.3,3,285,5,1,5,1,21,61
6670.0,860,2014,91608,1055,4.4,12,45,8,1,12,1,5,16
8150.0,650,2016,32137,1055,5.4,12,111,41,1,5,1,7,6
13990.0,345,2019,11356,1055,5.8,2,380,41,1,5,1,18,61
14543.0,720,2015,66799,1057,5.6,6,191,49,1,8,1,50,26
23900.0,345,2020,9046,1055,6.9,10,335,138,1,8,1,52,91
29990.0,130,2016,119065,1056,6.0,6,359,652,2,8,2,139,5
22609.0,570,2014,108865,1056,5.3,12,71,467,2,5,1,84,2
16085.0,130,2013,35030,1055,8.4,2,357,638,2,8,1,62,16
17490.0,905,2015,43143,1055,5.9,2,162,52,1,2,1,32,25
15790.0,194,2020,67574,1055,6.2,2,128,67,1,10,1,51,6
11690.0,650,2015,35383,1055,4.8,12,111,8,1,5,1,39,64
9790.0,650,2015,46543,1057,5.4,10,47,74,1,5,1,20,75
20990.0,790,2019,17139,1057,5.1,12,205,124,1,4,1,62,38
29000.0,060,2019,23256,1055,6.4,2,252,398,2,8,1,87,18
11996.0,670,2016,53994,1055,4.9,12,6,55,1,8,1,15,28
14890.0,345,2020,17103,1055,5.8,12,380,41,1,5,1,17,42
25604.0,345,2019,46693,1057,7.8,12,382,276,1,5,1,130,22
11890.0,650,2014,98209,1055,5.9,11,219,99,1,8,1,55,62
7795.0,590,2016,36750,1055,4.2,10,294,8,1,5,1,7,5
23490.0,060,2018,102135,1056,7.0,2,253,274,2,8,1,80,24
11448.0,905,2017,49610,1055,4.8,12,243,8,1,5,1,11,4
14795.0,720,2019,33440,1055,5.4,12,213,67,1,4,1,40,83
19990.0,285,2019,19981,1058,5.8,2,136,13,2,8,1,46,20
15230.0,345,2018,58034,1055,5.8,12,382,83,1,4,1,27,29
7190.0,285,2014,64513,1055,5.2,10,145,58,1,5,1,2,7
8999.0,650,2015,73916,1055,5.2,4,111,74,1,12,1,21,5
15590.0,650,2016,55051,1055,5.9,4,220,99,1,8,1,55,101
9690.0,860,2016,71951,1055,4.3,12,370,35,1,5,1,7,90
15526.0,905,2017,66744,1055,4.8,6,163,30,1,5,1,35,41
25990.0,345,2019,10450,1055,4.3,10,198,156,2,8,5,56,45
11190.0,905,2015,53800,1055,4.7,4,243,52,1,5,1,21,77
9511.0,285,2015,87262,1055,3.6,6,145,120,1,12,2,24,5
13990.0,720,2018,73783,1055,3.7,3,213,131,1,4,2,35,38
14780.0,285,2019,46105,1055,5.3,11,136,13,1,8,1,29,57
21990.0,650,2019,33132,1056,5.9,12,57,84,1,4,1,62,45
18995.0,570,2013,77970,1056,5.7,6,87,489,2,5,1,66,53
18590.0,285,2016,88312,1056,4.6,12,146,268,2,4,2,84,3
18500.0,550,2016,27122,1055,5.8,2,10,224,1,5,1,72,43
13390.0,425,2016,19438,1055,4.5,10,271,28,1,5,1,28,39
12690.0,650,2017,70128,1055,4.7,6,111,74,2,12,1,21,68
16690.0,860,2018,71601,1055,3.6,3,370,114,2,12,5,29,70
26390.0,905,2018,48932,1058,5.8,6,238,202,2,4,1,80,55
9590.0,670,2016,21592,1055,4.5,6,8,57,1,5,1,15,8
18390.0,720,2016,55255,1058,6.0,3,213,173,2,4,1,98,40
12390.0,905,2014,108285,1055,5.3,3,163,93,1,4,1,45,14
6890.0,285,2013,77619,1056,4.9,10,189,41,1,12,1,7,20
16741.0,560,2019,10654,1055,5.2,6,377,6,2,5,1,21,25
32290.0,905,2020,9124,1058,5.7,12,317,125,2,8,1,62,101
11790.0,285,2015,28929,1055,4.9,12,63,13,1,10,1,28,84
15979.0,790,2015,81735,1057,4.8,6,205,93,1,4,1,62,47
9798.0,905,2015,108714,1055,3.6,10,243,87,1,12,2,11,21
23980.0,905,2017,79827,1055,6.5,6,163,278,1,5,1,119,122
11290.0,590,2018,29282,1055,4.3,3,294,41,1,5,1,14,69
12390.0,800,2019,19993,1055,4.8,12,144,18,1,5,1,2,29
19990.0,580,2018,34833,1055,5.4,3,210,502,2,5,1,54,21
14705.0,580,2017,40322,1055,4.7,2,210,584,1,3,1,30,6
25390.0,570,2017,68888,1057,4.7,12,71,473,2,4,2,73,32
10366.0,830,2018,22337,1055,4.3,12,100,8,2,5,1,5,13
10390.0,790,2017,50101,1055,4.9,12,176,52,1,5,1,21,115
10203.0,650,2016,29669,1055,5.4,2,47,74,1,12,1,20,2
12390.0,720,2020,995,1057,4.4,6,336,21,1,5,1,10,14
19090.0,390,2018,43512,1055,6.2,2,109,82,1,8,1,55,47
8300.0,830,2010,97979,1055,4.4,4,302,41,1,5,1,24,86
38990.0,225,2022,10047,1055,7.9,2,244,283,2,10,2,73,30
39650.0,570,2017,11048,1056,5.9,12,132,518,2,5,1,101,5
8090.0,650,2016,110221,1055,3.9,3,111,60,1,5,2,11,64
24942.0,060,2018,16903,1055,5.4,12,252,369,2,8,1,40,30
14990.0,285,2015,70134,1057,5.9,2,145,153,1,5,1,82,72
23990.0,570,2016,33426,1056,6.4,12,30,443,2,5,1,84,13
12250.0,345,2018,100219,1055,5.4,6,382,83,1,5,1,27,21
15550.0,225,2018,29242,1056,7.2,12,187,138,1,8,1,37,120
19490.0,580,2017,27310,1057,4.7,7,210,502,2,5,1,53,30
15490.0,650,2017,35016,1055,5.9,10,220,99,1,8,1,55,7
13490.0,650,2015,60299,1056,5.9,6,47,99,1,5,1,62,12
18990.0,905,2016,88512,1055,5.9,3,94,93,1,10,1,46,66
8990.0,905,2015,65412,1055,5.0,12,243,8,1,5,1,2,5
26890.0,570,2018,55968,1057,5.4,10,87,487,2,5,1,45,23
22956.0,800,2018,95034,1058,5.1,2,230,272,2,4,2,84,28
12590.0,905,2016,108184,1055,5.2,3,163,93,1,5,1,46,7
8390.0,720,2014,26762,1055,4.5,12,336,21,1,12,1,7,40
20990.0,130,2013,63890,1056,4.7,6,25,421,2,5,2,84,33
39590.0,905,2017,89991,1055,6.3,6,308,272,2,10,2,98,11
31298.0,060,2017,116812,1057,5.3,6,39,358,2,5,2,129,51
26950.0,060,2015,79590,1058,6.3,10,36,274,2,5,1,121,12
15190.0,800,2019,13538,1055,4.5,12,144,30,1,5,1,24,42
24790.0,345,2017,40218,1057,7.1,3,382,276,1,5,1,130,34
22190.0,800,2019,2130,1055,4.9,6,230,124,1,4,1,62,3
23150.0,905,2019,46608,1055,6.1,3,243,278,2,5,1,94,81
18019.0,720,2017,37515,1055,5.8,3,191,49,2,8,1,50,59
11490.0,650,2015,67338,1055,6.6,12,219,138,1,8,1,39,26
16350.0,570,2015,64915,1057,5.5,3,30,437,1,5,1,45,33
12290.0,130,2013,111437,1055,5.5,3,4,216,2,5,1,53,51
12490.0,060,2012,116648,1055,4.7,2,36,272,1,4,2,57,3
11950.0,650,2019,3717,1055,5.2,12,194,8,1,5,1,10,31
14542.0,905,2018,33461,1055,4.4,6,243,30,1,12,1,24,37
17590.0,905,2019,42789,1055,4.9,6,160,30,1,5,1,40,34
33490.0,905,2018,46600,1058,5.7,6,317,272,2,8,2,62,32
23590.0,570,2017,34613,1057,5.7,6,152,534,2,8,1,45,32
10780.0,285,2018,25940,1055,4.7,12,145,38,1,5,1,7,33
17100.0,860,2018,15727,1055,3.6,6,370,114,2,5,5,11,14
22990.0,905,2018,37242,1058,5.1,6,164,124,2,10,1,62,3
20490.0,345,2018,29558,1055,6.7,3,198,178,2,8,1,77,106
17490.0,905,2019,59793,1055,4.9,2,160,30,1,4,1,40,27
24290.0,800,2017,96859,1058,6.6,3,230,278,2,4,1,111,12
13990.0,345,2016,42723,1055,4.8,6,380,28,1,5,1,28,5
12990.0,570,2013,107553,1057,5.9,2,62,452,1,10,1,45,15
12400.0,905,2017,72940,1055,4.7,12,243,52,1,12,1,21,21
20900.0,905,2015,41308,1055,4.9,2,94,272,1,10,2,62,13
31850.0,130,2018,41445,1058,7.4,3,4,571,2,5,1,146,25
9290.0,790,2015,51977,1055,5.1,6,176,52,1,4,1,32,2
34990.0,730,2017,32323,1056,5.1,3,140,279,2,8,2,80,111
20787.0,060,2017,85330,1055,4.6,6,34,272,2,5,2,62,11
16990.0,570,2016,64175,1056,5.5,6,30,437,1,5,1,45,4
14590.0,285,2018,24893,1055,4.6,6,145,13,1,4,1,19,88
19790.0,800,2018,39300,1055,4.8,2,230,30,1,4,1,39,44
30490.0,670,2018,44817,1058,4.9,6,18,230,2,8,2,80,35
15990.0,130,2013,113418,1057,5.6,2,359,644,1,8,2,84,2
22990.0,190,2021,3613,1055,5.0,6,75,56,2,8,1,51,61
25390.0,570,2020,21028,1056,5.3,2,30,437,1,5,1,54,43
30450.0,905,2019,48877,1057,6.3,11,94,272,1,10,2,45,46
19303.0,790,2019,29550,1057,4.9,12,205,124,1,5,1,51,41
22990.0,720,2017,69950,1056,5.6,2,315,173,2,4,1,94,39
12490.0,905,2017,65370,1055,4.7,2,243,8,1,12,1,3,6
38488.0,860,2018,22516,1055,5.4,4,248,235,2,10,2,77,9
13490.0,905,2014,93623,1055,3.9,10,163,177,2,5,2,35,52
18890.0,345,2019,28094,1055,5.9,12,382,91,1,4,1,55,30
24265.0,130,2018,44516,1056,5.9,12,4,221,2,5,1,84,21
12650.0,905,2019,13992,1055,4.2,12,388,8,1,5,1,11,2
24390.0,800,2018,12889,1055,5.4,12,195,124,1,8,1,62,102
17990.0,905,2019,34945,1055,4.6,6,243,30,1,5,1,39,87
11590.0,790,2014,102644,1055,5.2,6,205,93,1,5,1,46,36
30590.0,570,2019,39948,1057,5.9,11,71,465,2,5,1,66,80
33000.0,905,2018,105215,1058,5.9,12,318,272,2,8,2,87,58
42990.0,570,2017,73198,1055,6.0,4,342,631,2,10,2,87,43
20490.0,830,2015,38119,1055,5.4,13,349,74,1,8,1,55,149
12650.0,905,2015,106094,1055,3.8,3,163,177,1,5,2,35,56
35766.0,285,2019,43893,1057,10.0,12,267,363,2,8,2,94,28
21790.0,280,2016,13685,1056,6.4,12,3,99,1,2,1,55,59
33690.0,130,2016,55727,1056,7.3,6,15,415,2,2,1,142,18
31040.0,570,2018,20372,1058,6.2,6,30,443,2,5,1,87,21
22578.0,285,2019,24131,1057,6.0,3,145,113,1,5,1,94,58
11350.0,670,2013,43926,1057,5.9,12,6,138,1,8,1,43,34
25970.0,130,2016,56984,1056,6.3,2,357,645,2,8,1,88,45
26990.0,130,2017,69791,1056,6.3,6,357,645,2,8,1,88,66
17530.0,570,2016,56314,1056,5.5,2,30,440,1,5,1,66,3
16490.0,285,2015,113193,1058,5.2,2,221,269,2,4,2,101,5
13490.0,560,2017,13509,1055,4.1,10,378,6,2,5,1,21,78
20740.0,130,2018,34465,1055,5.1,2,9,335,2,10,1,53,105
11290.0,345,2018,10322,1055,5.1,2,380,41,1,5,1,11,5
19490.0,800,2017,68662,1055,4.6,2,230,272,1,4,2,62,22
9880.0,280,2016,45102,1055,4.9,2,17,41,1,5,1,7,69
12990.0,650,2015,84109,1057,6.0,2,219,99,1,8,1,55,19
12790.0,720,2020,16444,1055,5.1,12,105,21,1,5,1,9,2
19990.0,060,2017,101365,1055,4.4,6,35,272,1,5,2,62,24
9990.0,905,2015,67590,1055,4.8,2,243,8,1,12,1,11,4
12390.0,285,2017,79151,1055,4.3,6,145,13,1,5,1,28,47
34490.0,130,2016,59198,1056,7.1,6,15,416,2,5,1,142,14
17290.0,800,2017,45317,1055,4.8,3,230,30,1,4,1,39,32
18890.0,285,2019,28984,1058,5.3,6,136,13,1,8,1,55,27
33900.0,285,2019,33458,1055,5.7,11,157,241,2,10,2,87,7
28190.0,905,2019,14350,1055,5.6,6,304,124,2,8,1,62,53
24090.0,905,2019,18167,1055,5.3,12,304,124,1,8,1,62,12
26490.0,905,2017,71427,1056,5.1,6,238,272,2,4,2,87,93
18980.0,550,2016,38675,1057,6.3,12,90,224,2,8,1,62,46
12850.0,425,2017,75490,1055,4.8,12,271,41,1,5,1,18,65
26005.0,345,2019,49270,1055,7.8,6,382,276,1,5,1,130,3
14199.0,285,2018,39054,1055,5.3,12,136,13,1,8,1,29,6
16490.0,790,2018,28863,1055,4.3,6,53,177,1,8,2,39,4
19190.0,280,2018,52221,1055,6.4,2,21,71,2,8,1,63,52
10190.0,280,2018,27917,1055,4.9,2,17,41,1,5,1,7,2
17690.0,580,2017,52663,1055,4.7,6,210,502,2,5,1,53,22
18095.0,194,2019,1753,1055,5.4,11,131,67,1,8,1,62,72
43990.0,285,2019,24011,1056,6.7,2,327,268,2,10,2,84,7
22604.0,390,2019,24496,1056,6.4,6,269,70,2,8,1,62,15
20690.0,285,2018,41636,1055,5.6,6,146,13,2,4,1,46,23
8690.0,285,2017,36761,1055,5.2,3,145,58,1,12,1,2,33
9290.0,590,2017,52235,1055,4.5,6,294,41,1,5,1,14,40
9890.0,345,2014,77979,1055,5.5,6,380,74,1,12,1,28,63
11890.0,720,2017,49269,1055,5.4,12,213,49,1,5,1,28,63
16282.0,570,2016,100402,1057,5.6,2,30,437,1,5,1,45,55
14990.0,905,2015,24972,1055,4.9,3,163,52,1,5,1,35,46
16815.0,905,2016,43823,1055,4.9,6,163,52,2,5,1,35,7
11239.0,790,2017,58709,1055,4.9,6,176,8,1,5,1,11,2
28490.0,570,2020,9920,1057,5.4,6,62,452,2,10,1,54,41
43180.0,130,2018,35313,1057,5.8,3,359,650,2,8,2,127,71
11690.0,345,2019,11118,1055,4.5,3,379,8,1,5,1,4,47
9990.0,560,2014,57304,1055,4.1,6,378,8,1,3,1,7,43
12101.0,345,2015,75766,1055,5.6,6,382,74,1,5,1,28,70
10290.0,425,2014,56324,1055,6.8,13,293,154,1,10,1,52,63
28990.0,860,2021,9980,1055,4.4,2,371,114,2,8,5,40,44
15490.0,285,2019,41706,1055,5.3,2,136,13,1,8,1,46,39
18090.0,905,2019,78154,1055,4.0,6,163,177,2,5,2,39,21
17690.0,790,2015,91272,1056,5.7,6,205,202,2,4,1,80,26
12790.0,280,2020,8732,1055,5.9,12,236,41,1,5,1,7,50
30990.0,060,2016,96642,1056,6.5,2,278,274,2,5,1,138,39
19900.0,860,2017,96825,1056,3.9,3,70,197,2,8,5,45,92
9890.0,800,2013,90750,1055,6.9,4,372,52,1,8,1,32,25
10732.0,650,2018,16110,1055,5.4,10,111,41,1,12,1,7,34
17390.0,830,2018,33262,1057,5.2,1,349,75,1,8,1,55,14
21590.0,580,2016,18659,1056,6.0,2,93,504,1,2,1,88,52
14990.0,060,2014,93252,1055,5.1,11,34,88,1,5,1,46,51
19990.0,285,2017,101567,1058,5.2,2,276,268,2,10,2,62,61
8550.0,285,2013,102489,1055,4.9,4,63,13,1,10,1,46,3
23490.0,905,2018,58066,1055,5.0,11,94,272,1,10,2,62,61
14990.0,190,2018,50059,1055,4.5,3,79,56,1,8,1,35,8
14990.0,280,2017,8878,1056,4.9,3,17,41,1,5,1,7,80
9310.0,650,2018,73180,1055,5.2,11,111,74,1,5,1,21,4
13490.0,425,2014,90438,1055,6.8,2,296,154,1,8,1,53,34
14970.0,720,2017,37369,1057,5.4,10,213,49,1,5,1,52,81
28490.0,345,2019,20224,1056,7.4,2,335,178,2,8,1,77,66
14990.0,285,2017,18250,1055,5.2,12,145,13,2,5,1,28,12
13890.0,285,2016,85790,1055,4.8,6,146,13,1,4,1,46,63
15790.0,285,2018,37585,1055,4.8,6,146,13,1,4,1,46,13
26890.0,340,2020,3277,1057,5.3,3,173,103,2,8,1,50,39
