op_id,country,success,time_to_close,views,impressions
OP02321570,DE,1,19,1,0
OP02446904,AT,0,23,1,0
OP02361984,IT,0,194,1,0
OP02304030,FR,0,42,1,0
OP02425533,FR,0,43,5,2
OP02374794,IT,0,2,1,0
OP02348509,DE,1,36,7,0
OP02397231,IT,0,150,2,0
OP02431782,FR,0,2,2,2
OP02442574,DE,0,29,2,0
OP02359530,FR,0,23,2,0
OP02327044,FR,0,35,1,0
OP02407039,ES,0,25,3,1
OP02353906,DE,0,221,4,7
OP02271301,DE,0,259,2,0
OP02414808,DE,0,50,1,0
OP02357612,DE,0,51,8,0
OP02453627,FR,0,9,1,0
OP02450795,NL,0,97,4,11
OP02335077,DE,0,105,2,2
OP02416825,FR,1,28,2,0
OP02400338,SE,0,27,1,5
OP02349956,IT,1,2,1,0
OP02326074,DE,0,70,2,1
OP02344218,DE,0,100,9,1
OP02342669,AT,0,8,1,3
OP02429019,DE,0,104,1,0
OP02433939,IT,0,33,1,0
OP02466646,AT,0,46,2,0
OP02275950,AT,1,41,2,0
OP02466971,FR,1,95,2,1
OP02353509,DE,0,173,15,2
OP02467821,FR,0,18,1,0
OP02399738,DE,0,100,1,0
OP02356932,DE,1,5,3,0
OP02403090,DE,0,51,13,18
OP02441546,DE,0,96,12,4
OP02300232,IT,0,184,2,0
OP02388304,DE,0,142,3,0
OP02335737,IT,0,104,8,26
OP02279613,DE,1,48,2,0
OP02369220,IT,1,17,6,2
OP02396546,IT,0,98,3,2
OP02396932,IT,0,6,7,9
OP02315329,FR,0,100,1,0
OP02404974,FR,0,45,3,1
OP02289363,IT,0,316,6,0
OP02329053,DE,0,43,4,1
OP02345120,IT,1,1,1,3
OP02422143,IT,0,186,1,1
OP02401306,DE,0,77,1,0
OP02398080,ES,0,67,4,1
OP02325500,FR,1,22,15,4
OP02371890,DE,0,77,3,4
OP02287119,DE,1,262,1,0
OP02406458,DE,1,89,14,13
OP02379253,DE,1,61,1,0
OP02434820,DE,0,52,2,9
OP02371320,FR,0,121,7,1
OP02402200,IT,0,42,3,0
OP02422140,DE,1,92,4,0
OP02280525,IT,0,49,6,0
OP02335529,IT,0,28,5,0
OP02382138,DE,0,68,2,1
OP02441271,FR,1,15,1,0
OP02293968,DE,1,49,1,0
OP02347061,ES,0,451,22,40
OP02299909,BE,0,41,1,0
OP02379646,IT,0,197,9,0
OP02303056,ES,0,146,3,0
OP02413065,BE,0,45,7,2
OP02321265,IT,0,337,3,3
OP02324694,FR,0,74,2,2
OP02393338,SE,0,148,15,28
OP02315354,ES,0,104,2,7
OP02444951,NL,0,162,1,1
OP02339919,DE,0,95,9,5
OP02356534,IT,0,144,1,2
OP02404260,DE,0,170,11,1
OP02410649,ES,0,25,4,1
OP02352474,DE,0,160,2,2
OP02400421,ES,0,80,1,1
OP02286677,ES,0,386,1,0
OP02309076,PL,1,1,1,0
OP02395083,PL,1,21,2,0
OP02457852,DE,1,43,7,4
OP02344887,DE,0,310,7,0
OP02338954,BE,1,12,1,0
OP02410232,DE,0,143,3,3
OP02364875,ES,0,93,9,4
OP02276656,FR,0,5,1,0
OP02284376,DE,1,27,5,0
OP02420814,ES,0,24,1,0
OP02453929,DE,0,73,4,1
OP02283528,IT,0,26,1,0
OP02413877,DE,0,47,6,6
OP02316611,ES,1,266,2,0
OP02321578,FR,0,189,9,0
OP02360163,FR,1,41,11,1
OP02395125,IT,0,211,4,6
OP02432016,DE,0,115,1,0
OP02340045,PL,0,81,2,2
OP02424752,IT,0,47,1,0
OP02277490,IT,0,256,43,0
OP02303646,IT,0,141,5,7
OP02323596,DE,0,51,5,0
OP02450501,PL,1,0,1,2
OP02346623,FR,0,20,1,1
OP02392756,BE,1,8,7,0
OP02334805,DE,0,55,1,1
OP02269410,SE,0,173,1,0
OP02304229,DE,0,191,12,0
OP02334361,FR,1,99,3,1
OP02441968,DE,0,151,1,0
OP02287207,ES,1,9,1,0
OP02330350,ES,0,44,7,20
OP02367146,IT,0,26,1,1
OP02311112,IT,0,738,11,9
OP02316093,ES,0,175,1,0
OP02314958,DE,0,73,9,0
OP02361358,IT,0,27,1,0
OP02423363,BE,1,92,5,5
OP02453707,IT,0,24,25,0
OP02435371,ES,0,149,2,5
OP02437786,DE,0,129,6,2
OP02326813,FR,0,338,14,19
OP02422855,IT,0,216,2,2
OP02434987,DE,0,46,7,5
OP02365393,BE,0,71,1,0
OP02287154,IT,0,242,3,1
OP02358236,FR,0,126,3,2
OP02340668,ES,0,21,5,2
OP02315454,FR,0,122,19,22
OP02386653,ES,1,118,2,1
OP02458511,DE,0,71,2,3
OP02267163,BE,0,6,1,0
OP02439228,AT,0,47,1,0
OP02401352,ES,0,4,1,0
OP02424963,FR,0,242,1,6
OP02289217,DE,1,87,1,0
OP02378911,FR,0,9,2,0
OP02346069,BE,1,385,20,0
OP02306256,ES,0,127,2,0
OP02302601,IT,0,193,1,0
OP02345568,ES,0,40,9,0
OP02346184,ES,1,16,1,0
OP02369138,ES,0,124,4,0
OP02336246,IT,1,26,1,0
OP02339331,IT,1,31,6,6
OP02320280,DE,0,30,3,1
OP02275615,IT,1,141,17,0
OP02349548,DE,0,96,2,2
OP02306973,DE,0,0,1,0
OP02306512,DE,1,25,2,0
OP02396423,IT,0,75,2,0
OP02388901,AT,0,8,1,0
OP02303163,DE,1,314,13,0
OP02297911,IT,0,173,5,3
OP02363205,DE,0,140,2,4
OP02454607,DE,0,28,1,0
OP02410663,BE,1,233,2,2
OP02276825,ES,0,78,2,0
OP02278018,IT,0,364,4,0
OP02291965,BE,0,96,3,0
OP02291511,BE,1,3,1,0
OP02416262,NL,0,147,6,3
OP02375741,DE,1,56,12,1
OP02384002,SE,0,1,1,0
OP02392766,ES,1,60,39,12
OP02269631,BE,0,18,1,0
OP02361869,DE,0,101,6,1
OP02299488,SE,1,20,4,0
OP02353189,DE,1,7,7,0
OP02448510,IT,0,74,5,2
OP02428336,IT,0,237,5,12
OP02450155,SE,0,21,3,1
OP02399630,IT,1,2,2,1
OP02334972,DE,1,14,3,0
OP02405999,DE,1,88,5,6
OP02472409,BE,0,66,1,2
OP02343903,IT,1,98,6,11
OP02456833,FR,0,94,3,0
OP02366446,ES,1,96,7,0
OP02381313,DE,0,96,1,0
OP02453442,BE,0,56,1,1
OP02328889,DE,0,46,4,0
OP02297063,DE,0,99,2,0
OP02293662,BE,1,158,6,0
OP02333899,IT,0,100,1,0
OP02329447,DE,1,50,8,1
OP02315539,DE,0,119,6,0
OP02424763,DE,0,125,1,3
OP02314620,IT,1,243,43,43
OP02311172,DE,0,47,15,1
OP02305440,DE,1,61,4,0
OP02407481,IT,0,97,1,0
OP02289479,DE,0,172,4,0
OP02371216,IT,1,49,2,0
OP02326633,DE,0,78,9,2
OP02277591,ES,0,527,1,0
OP02327458,IT,0,55,3,0
OP02350446,ES,1,46,5,3
OP02417040,ES,1,1,2,2
OP02459987,DE,0,52,2,1
OP02310018,DE,0,531,12,19
OP02379291,ES,0,80,2,0
OP02357953,NL,0,17,1,1
OP02401308,DE,0,52,7,2
OP02401985,AT,1,6,4,3
OP02422795,DE,0,257,1,0
OP02283574,IT,0,289,14,3
OP02299379,IT,0,66,2,0
OP02286269,DE,0,102,9,0
OP02352607,ES,1,12,4,0
OP02439521,ES,0,194,1,0
OP02466906,BE,0,29,1,7
OP02291298,ES,0,78,2,0
OP02287518,DE,0,124,20,0
OP02336433,BE,1,22,3,2
OP02469555,IT,0,29,5,1
OP02436171,NL,1,44,2,4
OP02371359,IT,1,3,1,0
OP02451037,IT,0,49,1,3
OP02368579,DE,0,124,2,0
OP02293693,ES,1,202,13,0
OP02392616,BE,1,65,1,1
OP02444521,FR,0,16,1,0
OP02446566,DE,1,24,2,0
OP02396887,DE,0,185,1,0
OP02391674,ES,0,261,4,0
OP02347826,ES,0,204,6,3
OP02336983,IT,1,97,6,0
OP02283370,DE,0,174,7,0
OP02372378,IT,0,27,1,2
OP02400808,IT,0,23,3,5
OP02369160,FR,0,3,1,0
OP02413533,DE,1,2,2,0
OP02426653,FR,0,255,7,2
OP02374750,IT,0,99,6,2
OP02299746,FR,0,0,1,0
OP02330232,FR,0,46,4,2
OP02448548,AT,1,63,1,0
OP02345359,DE,0,119,2,1
OP02414253,IT,0,383,1,3
OP02322031,DE,1,16,22,2
OP02454950,ES,1,24,1,1
OP02346367,DE,0,25,4,1
OP02387224,ES,0,22,1,0
OP02470244,SE,1,78,1,0
OP02335815,IT,0,93,6,0
OP02332571,NL,0,22,3,2
OP02386931,ES,1,74,2,0
OP02375523,FR,1,27,3,0
OP02299867,FR,0,26,2,0
OP02342658,ES,0,2,1,0
OP02440393,ES,0,146,1,0
OP02331984,SE,0,145,1,0
OP02356540,ES,0,90,1,0
OP02303569,DE,0,50,6,0
OP02334347,ES,0,142,1,0
OP02296205,ES,0,609,11,3
OP02373739,DE,0,177,1,0
OP02270551,IT,0,292,7,0
OP02471133,FR,0,26,5,1
OP02302942,IT,0,340,2,0
OP02421289,IT,0,3,3,5
OP02271132,DE,0,122,7,0
OP02382347,IT,0,25,2,0
OP02382133,DE,1,46,1,0
OP02368502,SE,1,84,11,18
OP02323021,DE,0,100,5,7
OP02374406,SE,0,80,1,0
OP02365543,BE,0,75,2,0
OP02440839,IT,0,121,3,14
OP02257519,DE,0,246,10,0
OP02301974,DE,1,9,2,0
OP02456943,ES,0,22,1,0
OP02297248,DE,0,25,1,0
OP02344458,FR,0,124,4,0
OP02342142,IT,0,113,6,0
OP02326342,BE,0,6,4,5
OP02316040,FR,0,44,1,0
OP02312978,FR,1,118,2,2
OP02470592,DE,0,75,2,0
OP02277540,DE,1,90,24,0
OP02392929,DE,0,70,5,8
OP02391874,ES,1,15,1,0
OP02386920,IT,1,17,1,0
OP02408311,ES,0,49,5,2
OP02406872,IT,0,48,2,0
OP02371146,DE,1,68,5,2
OP02278668,NL,0,78,1,0
OP02365435,DE,0,13,4,0
OP02442383,FR,0,2,1,1
OP02331111,IT,0,168,1,0
OP02268610,IT,0,42,6,0
OP02306364,FR,1,28,1,0
OP02323973,DE,0,30,4,9
OP02440135,DE,0,116,6,1
OP02292277,ES,0,75,5,0
OP02344410,DE,0,120,9,8
OP02423034,IT,0,90,1,2
OP02459382,IT,1,51,1,0
OP02365070,FR,0,79,6,8
OP02416326,DE,0,51,1,4
OP02437013,IT,0,183,1,1
OP02266462,ES,0,193,1,0
OP02326738,ES,0,199,11,0
OP02287336,ES,0,172,3,0
OP02331966,DE,0,145,1,0
OP02414853,DE,1,19,10,2
OP02424429,ES,0,320,20,1
OP02416274,DE,0,153,2,2
OP02392535,DE,0,99,1,0
OP02390720,DE,0,22,3,1
OP02341418,DE,1,118,21,0
OP02278247,DE,0,200,1,0
OP02335222,DE,0,56,5,2
OP02366043,IT,0,99,2,0
OP02306056,IT,0,339,1,0
OP02339288,ES,0,339,6,5
OP02455851,DE,0,27,1,0
OP02410018,ES,1,42,14,4
OP02416633,NL,0,265,1,1
OP02293834,DE,0,584,1,0
OP02343133,DE,1,151,2,0
OP02338862,FR,1,96,2,0
OP02377359,IT,0,406,2,5
OP02420714,DE,1,29,3,0
OP02438988,SE,0,26,1,4
OP02339486,BE,0,104,5,0
OP02379623,BE,0,3,1,1
OP02443370,DE,0,97,2,1
OP02384506,DE,0,9,8,0
OP02384059,DE,0,193,1,0
OP02343117,FR,0,268,1,0
OP02394171,IT,0,120,3,2
OP02337879,FR,0,815,1,0
OP02308154,DE,0,46,2,0
OP02372364,IT,0,217,1,0
OP02313420,FR,0,5,4,3
OP02312669,IT,1,23,1,0
OP02285672,ES,0,312,1,0
OP02377536,IT,0,220,3,11
OP02457785,ES,1,13,2,0
OP02276334,FR,0,56,3,0
OP02405763,DE,1,46,7,0
OP02331566,DE,0,464,2,7
OP02455978,DE,1,26,8,2
OP02465426,FR,0,5,1,0
OP02289473,DE,0,106,4,0
OP02282356,DE,0,148,1,0
OP02298642,AT,1,25,1,0
OP02275839,DE,0,52,13,0
OP02354663,DE,0,73,4,1
OP02371570,IT,1,232,25,2
OP02294155,FR,0,96,1,0
OP02372205,DE,0,291,1,1
OP02398188,DE,0,210,2,5
OP02290773,DE,0,80,9,0
OP02407896,AT,1,29,13,0
OP02345293,AT,0,77,2,0
OP02392588,FR,0,126,3,1
OP02429873,FR,0,12,1,2
OP02385687,ES,0,293,7,0
OP02396899,AT,0,78,10,1
OP02358748,FR,0,3,10,0
OP02272149,FR,1,99,1,0
OP02419656,DE,0,128,2,0
OP02327661,DE,0,56,1,0
OP02344752,DE,1,67,3,0
OP02363020,FR,1,4,1,1
OP02446332,FR,0,243,9,5
OP02418990,IT,1,261,3,0
OP02379628,AT,1,37,8,0
OP02336230,DE,0,118,1,0
OP02416032,DE,0,24,10,5
OP02435601,ES,1,6,5,0
OP02371963,NL,0,29,2,0
OP02267081,DE,0,168,6,0
OP02292876,FR,0,61,4,0
OP02381802,IT,1,2,1,0
OP02388325,IT,0,50,2,2
OP02360781,ES,0,13,1,2
OP02411888,ES,1,8,2,0
OP02298831,IT,0,169,4,1
OP02401787,DE,1,17,1,0
OP02388650,DE,0,51,1,0
OP02319061,ES,1,41,6,2
OP02406121,FR,0,17,8,0
OP02415790,BE,0,101,1,0
OP02455069,ES,0,80,1,0
OP02291233,DE,0,176,2,0
OP02273315,IT,0,50,9,0
OP02325920,BE,0,16,2,2
OP02333128,DE,0,138,2,2
OP02451151,FR,0,50,1,2
OP02421945,DE,1,74,14,3
OP02335948,ES,0,103,1,0
OP02347856,IT,0,242,1,1
OP02268456,IT,0,122,1,0
OP02447624,IT,0,65,1,2
OP02341519,DE,0,118,2,0
OP02401213,DE,1,36,9,0
OP02307718,DE,0,121,1,2
OP02317034,FR,0,128,2,3
OP02303428,DE,0,2,1,0
OP02445711,ES,0,79,4,1
OP02340921,IT,0,122,5,3
OP02333473,DE,0,23,1,0
OP02297294,ES,1,21,1,0
OP02381961,ES,0,149,1,0
OP02450916,DE,0,92,1,0
OP02472472,IT,0,52,2,1
OP02363228,AT,0,90,3,0
OP02292947,DE,1,63,3,0
OP02288857,DE,0,104,1,0
OP02276509,PL,0,49,10,0
OP02341166,PL,0,241,1,1
OP02382390,DE,1,144,37,3
OP02384500,IT,0,170,5,4
OP02429874,FR,0,4,1,0
OP02350076,ES,0,99,1,0
OP02370725,ES,1,23,4,0
OP02315775,DE,0,95,1,0
OP02297310,FR,1,234,1,0
OP02268329,PL,0,3,1,0
OP02396382,DE,0,73,1,0
OP02295732,FR,0,56,2,0
OP02363454,DE,0,140,2,10
OP02424748,DE,0,152,4,2
OP02420491,DE,0,242,11,1
OP02390342,DE,0,194,2,0
OP02395721,FR,0,63,1,2
OP02409418,BE,1,19,3,0
OP02338547,IT,0,339,2,0
OP02437366,DE,0,127,7,1
OP02454471,DE,0,106,2,0
OP02418615,AT,0,165,1,0
OP02454770,ES,0,5,1,0
OP02281778,DE,0,294,1,0
OP02433642,DE,0,56,1,2
OP02321185,DE,1,98,2,1
OP02429334,FR,0,30,2,0
OP02319586,IT,0,209,1,0
OP02341777,IT,0,96,2,1
OP02390411,IT,0,146,3,0
OP02383116,ES,0,20,3,1
OP02305278,IT,0,148,2,6
OP02286417,IT,0,263,3,0
OP02291206,FR,0,4,1,0
OP02371930,IT,0,106,14,8
OP02453886,DE,0,6,2,1
OP02368245,DE,0,61,10,3
OP02347753,ES,0,178,1,1
OP02411241,IT,0,49,1,0
OP02436245,DE,1,25,2,1
OP02282028,DE,1,49,6,0
OP02398771,IT,0,44,3,2
OP02475852,ES,0,41,8,9
OP02340412,ES,1,28,17,0
OP02393910,IT,0,28,1,2
OP02361327,FR,0,55,1,0
OP02380854,FR,1,73,44,0
OP02366836,DE,0,68,6,1
OP02359926,DE,0,164,1,0
OP02339531,DE,0,272,2,8
OP02281632,DE,1,296,13,0
OP02368149,IT,0,18,3,5
OP02312531,DE,1,41,8,8
OP02455375,DE,1,52,9,3
OP02472118,ES,1,36,2,0
OP02367878,IT,0,238,6,1
OP02363238,DE,0,144,3,3
OP02416296,FR,0,106,3,0
OP02456962,PL,0,93,2,2
OP02383927,DE,0,68,3,2
OP02431583,DE,0,213,9,84
OP02383042,DE,0,136,1,0
OP02302132,DE,1,8,1,0
OP02404714,FR,1,166,7,5
OP02435825,IT,0,48,1,1
OP02403908,FR,0,28,9,0
OP02403807,NL,1,215,9,15
OP02441634,SE,0,30,1,0
OP02386879,DE,0,40,1,1
OP02450233,FR,1,46,1,0
OP02445282,DE,1,28,3,5
OP02305355,FR,0,75,12,0
OP02469366,IT,0,71,2,0
OP02329233,FR,1,47,4,3
OP02374721,FR,0,10,2,0
OP02357303,DE,0,50,9,1
OP02381267,IT,0,148,2,5
OP02360489,IT,1,6,5,4
OP02292256,DE,1,67,1,0
OP02336911,ES,0,127,3,0
OP02284463,FR,0,2,2,0
OP02438399,ES,1,11,11,0
OP02370420,ES,1,54,4,0
OP02366506,IT,0,19,1,1
OP02451370,IT,0,65,2,4
OP02409988,DE,1,161,10,1
OP02273621,DE,0,101,2,0
OP02276869,FR,0,26,2,0
OP02288209,ES,0,26,4,0
OP02345352,DE,0,214,6,4
OP02314624,SE,1,119,10,3
OP02279763,ES,1,6,12,0
OP02329356,ES,1,4,2,0
OP02380305,IT,0,263,1,1
OP02366125,AT,0,122,4,0
OP02428253,DE,1,125,2,3
OP02400921,IT,0,75,3,1
OP02373771,IT,0,70,2,2
OP02431709,ES,0,50,2,0
OP02301627,DE,0,153,2,0
OP02435022,DE,1,169,3,0
OP02454097,DE,0,111,7,0
OP02455547,IT,1,75,15,0
OP02378787,FR,0,116,21,1
OP02365351,BE,0,99,7,0
OP02331467,DE,0,52,2,0
OP02354250,DE,1,2,1,0
OP02410415,BE,0,23,1,3
OP02400047,DE,0,76,2,0
OP02407623,IT,0,78,2,5
OP02365232,BE,0,97,2,1
OP02429210,DE,0,85,4,2
OP02430668,DE,0,190,5,5
OP02391543,ES,0,310,6,2
OP02287220,BE,0,3,2,0
OP02356816,DE,1,27,2,1
OP02361586,DE,0,50,1,0
OP02465785,DE,1,6,4,7
OP02387443,DE,0,111,1,0
OP02271515,FR,0,331,3,0
OP02425178,IT,0,50,3,1
OP02385741,DE,1,26,1,0
OP02277985,IT,0,368,3,0
OP02329692,ES,0,49,2,0
OP02273441,DE,0,172,1,0
OP02436757,ES,0,217,1,0
OP02438011,FR,0,50,7,0
OP02328693,SE,0,43,7,4
OP02447949,DE,0,87,3,5
OP02391613,DE,1,19,18,2
OP02316271,ES,0,245,2,0
OP02278729,SE,0,143,1,0
OP02343112,IT,1,97,19,15
OP02410507,DE,1,92,13,1
OP02404993,DE,0,72,1,2
OP02299051,DE,0,76,1,0
OP02465173,FR,1,7,1,0
OP02405922,DE,0,25,1,0
OP02384182,DE,1,48,3,0
OP02305294,IT,1,4,3,0
OP02434332,IT,0,217,7,4
OP02290260,DE,1,89,5,0
OP02278947,DE,0,176,4,0
OP02278377,IT,1,4,4,0
OP02431141,ES,1,24,1,1
OP02397450,AT,0,52,2,2
OP02447740,ES,1,89,14,1
OP02277724,BE,0,22,1,0
OP02357924,DE,0,555,1,2
OP02380683,IT,0,19,1,0
OP02386776,ES,1,17,1,0
OP02308730,FR,0,23,2,0
OP02396172,IT,0,128,8,6
OP02339249,FR,1,67,8,0
OP02376802,FR,0,68,1,1
OP02372895,IT,1,15,1,0
OP02300992,DE,0,199,3,0
OP02310803,BE,1,120,29,4
OP02341611,IT,0,117,2,2
OP02434521,IT,0,30,1,0
OP02317162,ES,0,152,2,0
OP02293463,DE,0,105,4,0
OP02278520,DE,0,80,11,0
OP02278393,PL,0,4,4,0
OP02303912,IT,0,384,3,0
OP02311736,NL,1,164,2,3
OP02437266,ES,0,89,15,12
OP02312881,ES,0,356,2,1
OP02378879,DE,0,166,13,9
OP02324423,FR,1,28,3,1
OP02350561,SE,0,51,1,0
OP02307244,DE,0,24,2,0
OP02431870,PL,0,217,4,1
OP02330179,AT,0,18,2,0
OP02371109,SE,0,47,4,1
OP02295219,IT,0,222,6,4
OP02349115,ES,0,252,6,2
OP02363729,BE,1,359,4,6
OP02437568,SE,1,50,8,2
OP02432875,FR,0,23,2,0
OP02326921,AT,0,97,3,0
OP02436657,IT,0,74,3,0
OP02373012,DE,0,57,1,0
OP02280211,ES,0,21,1,0
OP02270978,FR,0,3,1,0
OP02349030,DE,0,78,3,3
OP02334352,ES,1,375,15,1
OP02277654,DE,1,16,5,0
OP02405784,NL,0,18,1,1
OP02402569,DE,1,45,8,0
OP02274114,FR,0,9,1,0
OP02386890,IT,0,48,2,1
OP02335558,ES,0,130,2,0
OP02336668,FR,0,96,1,0
OP02364640,PL,1,19,2,0
OP02316403,DE,0,253,1,1
OP02321321,FR,0,56,1,0
OP02361432,IT,0,361,2,3
OP02313281,ES,0,131,2,1
OP02401926,DE,0,73,2,0
OP02273797,DE,0,223,2,0
OP02465205,DE,0,38,1,0
OP02365076,DE,0,128,1,0
OP02348721,FR,0,57,17,6
OP02277225,DE,0,66,1,0
OP02361285,DE,0,147,2,2
OP02421060,SE,1,70,7,0
OP02391924,PL,0,16,1,3
OP02284558,DE,0,2,2,0
OP02441267,AT,0,169,4,0
OP02308333,AT,0,184,2,0
OP02280984,IT,0,18,3,0
OP02402760,ES,0,248,1,0
OP02370324,DE,0,95,2,1
OP02439537,DE,0,48,11,3
OP02272922,FR,0,2,2,0
OP02452348,IT,0,49,1,5
OP02406604,IT,0,5,1,0
OP02355390,DE,0,43,6,1
OP02321163,IT,0,95,1,1
OP02356230,FR,0,139,6,5
OP02426534,DE,0,74,1,3
OP02275832,IT,1,12,3,0
OP02455041,IT,0,24,1,0
OP02385228,ES,1,48,2,0
OP02395514,DE,0,69,2,0
OP02416173,ES,0,154,3,0
OP02306213,FR,0,3,1,0
OP02409926,FR,0,71,1,5
OP02327019,DE,1,49,2,1
OP02324501,IT,1,0,1,0
OP02292855,IT,0,129,3,0
OP02331355,FR,0,154,13,11
OP02356952,DE,0,7,5,0
OP02419811,IT,0,128,1,0
OP02289230,DE,0,95,1,0
OP02405444,SE,0,25,1,0
OP02309401,ES,0,132,10,0
OP02373866,PL,0,51,1,2
OP02370175,NL,1,100,1,1
OP02429049,ES,0,225,1,0
OP02289514,IT,1,314,3,0
OP02301260,ES,0,323,12,3
OP02304765,DE,0,42,1,0
OP02369927,DE,0,125,5,4
OP02422916,ES,0,278,23,6
OP02423664,IT,0,154,5,3
OP02326941,ES,1,35,5,0
OP02390830,FR,1,88,1,1
OP02420227,DE,0,97,1,2
OP02273431,DE,0,217,1,0
OP02364009,DE,0,93,1,1
OP02309398,DE,0,152,4,1
OP02372934,DE,0,169,1,1
OP02327842,FR,0,24,1,5
OP02442584,DE,0,100,2,0
OP02445003,DE,1,89,2,0
OP02371815,FR,0,137,4,0
OP02458334,DE,0,6,3,1
OP02435465,IT,0,94,4,3
OP02375860,PL,0,219,1,1
OP02307409,BE,0,116,2,2
OP02406667,ES,0,12,1,1
OP02337963,ES,0,188,1,1
OP02436241,FR,0,49,2,1
OP02377433,IT,0,46,1,1
OP02300328,DE,0,63,21,0
OP02363731,IT,1,1,2,0
OP02303582,DE,0,22,3,0
OP02329015,FR,0,3,1,0
OP02343071,ES,0,3,1,0
OP02415804,IT,1,14,1,0
OP02298419,ES,0,31,3,0
OP02297594,IT,0,293,1,0
OP02314087,BE,1,150,1,0
OP02333352,IT,0,93,2,2
OP02292528,DE,1,115,16,0
OP02345885,ES,0,1,1,0
OP02290097,FR,0,174,3,0
OP02325375,FR,0,239,1,1
OP02419448,BE,1,7,2,3
OP02428034,DE,0,175,2,1
OP02427662,DE,0,217,8,5
OP02304191,DE,0,21,2,0
OP02292417,IT,0,73,6,0
OP02389471,DE,0,221,2,6
OP02402687,DE,1,19,1,0
OP02347790,IT,1,2,5,0
OP02349331,DE,0,47,1,0
OP02454059,DE,0,176,13,0
OP02441485,ES,0,97,1,1
OP02397430,IT,0,119,2,5
OP02332723,IT,0,53,1,5
OP02359868,ES,0,292,4,1
OP02325384,DE,1,43,2,3
OP02314604,ES,1,83,16,2
OP02408399,IT,1,363,22,12
OP02392104,DE,1,73,7,0
OP02379076,ES,0,45,4,2
OP02392245,SE,0,271,1,1
OP02275478,NL,0,28,2,0
OP02301540,PL,0,173,11,0
OP02404314,FR,0,238,6,0
OP02333358,IT,0,8,1,2
OP02282117,DE,0,150,1,0
OP02300291,DE,0,65,1,0
OP02289345,DE,1,17,1,0
OP02466782,ES,1,32,2,0
OP02401749,DE,0,49,3,0
OP02287508,IT,0,267,1,0
OP02351190,SE,0,45,7,2
OP02277096,DE,0,189,6,0
OP02281285,ES,0,74,11,0
OP02446651,IT,1,5,1,1
OP02387691,DE,1,109,1,0
OP02288108,ES,0,24,2,0
OP02383022,DE,0,208,1,1
OP02284876,IT,0,498,2,0
OP02369419,ES,0,3,2,0
OP02278201,NL,0,25,3,0
OP02359612,DE,0,188,1,1
OP02360035,NL,0,143,7,15
OP02283288,DE,0,50,2,0
OP02411048,DE,1,56,1,0
OP02442045,DE,0,121,2,1
OP02345734,IT,0,76,6,6
OP02344494,FR,0,2,1,3
OP02429483,DE,0,46,4,0
OP02287986,IT,0,432,5,0
OP02319021,IT,0,23,6,11
OP02357459,DE,1,33,1,0
OP02381278,IT,0,527,4,0
OP02288215,DE,0,44,1,0
OP02449804,PL,0,72,4,3
OP02380000,DE,0,242,8,2
OP02269724,DE,0,124,1,0
OP02312794,DE,0,282,6,2
OP02381799,DE,1,24,6,0
OP02320811,ES,1,7,10,0
OP02303142,IT,1,332,3,3
OP02414404,FR,0,306,5,5
OP02287872,DE,0,268,3,0
OP02277883,ES,0,201,1,0
OP02364385,PL,0,163,1,3
OP02411111,DE,0,13,1,0
OP02415961,IT,1,29,14,0
OP02309877,FR,0,8,1,0
OP02322338,BE,1,112,21,9
OP02324977,PL,1,30,9,0
OP02355917,DE,0,384,29,2
OP02389648,FR,0,126,2,0
OP02328695,DE,0,67,2,1
OP02294167,IT,0,197,4,1
OP02339665,ES,0,192,2,1
OP02336531,ES,1,198,4,1
OP02315090,PL,1,70,4,5
OP02283430,AT,1,121,10,0
OP02364709,FR,0,9,2,1
OP02414152,ES,1,75,2,0
OP02461522,DE,0,126,1,3
OP02438975,DE,1,77,3,2
OP02387434,FR,0,47,2,0
OP02308143,DE,0,25,14,0
OP02417456,ES,1,92,5,4
OP02286135,DE,0,197,1,0
OP02446019,IT,0,77,6,2
OP02292460,DE,0,161,13,0
OP02336366,DE,0,288,2,0
OP02394172,AT,0,74,2,3
OP02275655,DE,0,71,2,0
OP02268297,DE,0,24,2,0
OP02422772,BE,1,61,21,1
OP02448487,DE,1,86,1,0
OP02407776,BE,1,194,36,2
OP02437326,DE,1,79,3,0
OP02286847,DE,0,49,2,0
OP02445152,ES,0,198,11,12
OP02347970,PL,0,4,3,3
OP02398434,DE,0,77,1,0
OP02344147,DE,1,140,3,1
OP02388189,ES,0,155,1,5
OP02370637,DE,1,67,4,2
OP02272610,DE,0,126,9,0
OP02339334,DE,0,110,7,2
OP02375084,PL,0,57,1,0
OP02278436,IT,0,387,2,0
OP02426723,IT,0,73,2,0
OP02388341,FR,1,32,8,0
OP02381882,AT,1,43,7,4
OP02461120,FR,0,24,1,1
OP02431514,DE,0,23,1,1
OP02397215,ES,1,105,2,0
OP02389875,IT,0,22,14,10
OP02429314,FR,0,10,1,0
OP02292151,DE,0,120,5,0
OP02339338,DE,0,23,2,1
OP02354268,IT,0,339,3,0
OP02404318,DE,0,75,3,0
OP02366466,IT,0,74,3,1
OP02272111,FR,0,229,3,0
OP02267761,DE,0,172,1,0
OP02439145,ES,1,171,27,18
OP02349376,SE,0,52,4,0
OP02349742,DE,0,47,2,0
OP02334340,IT,0,167,1,3
