Days,gold_price,oil_price,unemployement_rate,gross_domestic_product,consumer_price_index,benfica_stock,benfica_prob_winning,benfica_trend,benfica_league,benfica_home,benfica_spectators,benfinca_ranking,benfica_points,benfica_money_payed,benfica_money_received,porto_stock,porto_prob_winning,porto_trend,porto_league,porto_home,porto_spectators,porto_ranking,porto_points,porto_money_payed,porto_money_received,sporting_stock,sporting_prob_winning,sporting_trend,sporting_league,sporting_home,sporting_spectators,sporting_ranking,sporting_points,sporting_money_payed,sporting_money_received,braga_stock,braga_prob_winning,braga_trend,braga_league,braga_home,braga_spectators,braga_ranking,braga_points,braga_money_payed,braga_money_received
14/09/2020,1953.100,37.330,7.300,-6.600,-0.140,2.870,,33.00,,,,,,,,2.870,28.000,,,,,,,,,2.870,22.000,,,,,,,,"€11,250,000",2.870,35.000,,,,,,,,
13/09/2020,,,7.300,-6.600,-0.140,,,33.00,,,,,,,,,28.000,,,,,,,,,,22.000,,,,,,,,,,35.000,,,,,,,,
12/09/2020,,,7.300,-6.600,-0.140,,,33.00,,,,,,,,,28.000,,,,,,,,,,22.000,,,,,,,,,,35.000,,,,,,,,
11/09/2020,1937.800,37.300,7.300,-6.600,-0.140,2.850,,33.00,,,,,,,,2.850,28.000,,,,,,,,,2.850,22.000,,,,,,,,,2.850,35.000,,,,,,,,
10/09/2020,1954.200,38.050,7.300,-6.600,-0.140,2.900,,33.00,,,,,,,,2.900,28.000,,,,,,,,,2.900,22.000,,,,,,,,,2.900,35.000,,,,,,,,
09/09/2020,1944.700,36.760,7.300,-6.600,-0.140,2.800,,33.00,,,,,,,,2.800,28.000,,,,,,,"€8,800,000",,2.800,22.000,,,,,,,,,2.800,35.000,,,,,,,,
08/09/2020,1933.000,39.770,7.300,-6.600,-0.140,2.800,,33.00,,,,,,,,2.800,28.000,,,,,,,,,2.800,22.000,,,,,,,,,2.800,35.000,,,,,,,,
07/09/2020,1933.000,39.770,7.300,-6.600,-0.140,2.790,,33.00,,,,,,,,2.790,28.000,,,,,,,,,2.790,22.000,,,,,,,,,2.790,35.000,,,,,,,,
06/09/2020,,,7.300,-6.600,-0.140,,,33.00,,,,,,,,,28.000,,,,,,,,,,22.000,,,,,,,,,,35.000,,,,,,,,
05/09/2020,,,7.300,-6.600,-0.140,,,33.00,,,,,,,,,28.000,,,,,,,,,,22.000,,,,,,,,,,35.000,,,,,,,,
04/09/2020,1923.900,41.370,7.300,-6.600,-0.140,2.850,,33.00,,,,,,,,2.850,28.000,,,,,,,,,2.850,22.000,,,,,,,,,2.850,35.000,,,,,,,,
03/09/2020,1927.600,41.510,7.300,-6.600,-0.140,2.870,,33.00,,,,,,,,2.870,28.000,,,,,,,,,2.870,22.000,,,,,,,,,2.870,35.000,,,,,,,,
02/09/2020,1934.400,42.760,7.300,-6.600,-0.140,2.790,,33.00,,,,,,,,2.790,28.000,,,,,,,,,2.790,22.000,,,,,,,,,2.790,35.000,,,,,,,,
01/09/2020,1968.200,42.610,7.300,-6.600,-0.140,2.890,,33.00,,,,,,,,2.890,28.000,,,,,,,,,2.890,22.000,,,,,,,,,2.890,35.000,,,,,,,,
31/08/2020,1967.600,42.970,8.000,-6.200,-0.010,2.810,,40.00,,,,,,,,2.810,29.000,,,,,,,"€4,730,000",€0,2.810,18.000,,,,,,,,,2.810,9.000,,,,,,,,
30/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,,,29.000,,,,,,,"€4,000,000",,,18.000,,,,,,,,,,9.000,,,,,,,,
29/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,,,29.000,,,,,,,,,,18.000,,,,,,,,,,9.000,,,,,,,,
28/08/2020,1964.600,43.040,8.000,-6.200,-0.010,2.810,,40.00,,,,,,,,2.810,29.000,,,,,,,,,2.810,18.000,,,,,,,,,2.810,9.000,,,,,,,,
27/08/2020,1921.600,43.390,8.000,-6.200,-0.010,2.810,,40.00,,,,,,,,2.810,29.000,,,,,,,,,2.810,18.000,,,,,,,,,2.810,9.000,,,,,,,,
26/08/2020,1940.700,43.350,8.000,-6.200,-0.010,2.820,,40.00,,,,,,,,2.820,29.000,,,,,,,,,2.820,18.000,,,,,,,,,2.820,9.000,,,,,,,,
25/08/2020,1911.800,42.620,8.000,-6.200,-0.010,2.830,,40.00,,,,,,,,2.830,29.000,,,,,,,,,2.830,18.000,,,,,,,,,2.830,9.000,,,,,,,,
24/08/2020,1927.700,42.340,8.000,-6.200,-0.010,2.840,,40.00,,,,,,,,2.840,29.000,,,,,,,,,2.840,18.000,,,,,,,,,2.840,9.000,,,,,,,,
23/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,,,29.000,,,,,,,,,,18.000,,,,,,,,,,9.000,,,,,,,,
22/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,"1,000,000",,29.000,,,,,,,,,,18.000,,,,,,,,,,9.000,,,,,,,,
21/08/2020,1934.600,42.580,8.000,-6.200,-0.010,2.880,,40.00,,,,,,,,2.880,29.000,,,,,,,,,2.880,18.000,,,,,,,"€3,750,000","€3,750,000",2.880,9.000,,,,,,,,"€2,000,000"
20/08/2020,1933.800,42.930,8.000,-6.200,-0.010,2.900,,40.00,,,,,,,,2.900,29.000,,,,,,,,,2.900,18.000,,,,,,,€0,,2.900,9.000,,,,,,,,
19/08/2020,1958.700,42.890,8.000,-6.200,-0.010,2.910,,40.00,,,,,,,0,2.910,29.000,,,,,,,,,2.910,18.000,,,,,,,,,2.910,9.000,,,,,,,,
18/08/2020,1999.400,42.890,8.000,-6.200,-0.010,2.850,,40.00,,,,,,,,2.850,29.000,,,,,,,,,2.850,18.000,,,,,,,"€17,700,000",,2.850,9.000,,,,,,,,"€150,000"
17/08/2020,1985.000,42.010,8.000,-6.200,-0.010,2.850,,40.00,,,,,,,,2.850,29.000,,,,,,,,,2.850,18.000,,,,,,,,"€8,250,000",2.850,9.000,,,,,,,,
16/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,,,29.000,,,,,,,,,,18.000,,,,,,,,,,9.000,,,,,,,,
15/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,,,29.000,,,,,,,,,,18.000,,,,,,,€0,,,9.000,,,,,,,,
14/08/2020,1937.000,42.240,8.000,-6.200,-0.010,2.820,,40.00,,,,,,"€35,000,000",,2.820,29.000,,,,,,,€0,,2.820,18.000,,,,,,,,,2.820,9.000,,,,,,,,
13/08/2020,1956.700,42.670,8.000,-6.200,-0.010,2.860,,40.00,,,,,,,,2.860,29.000,,,,,,,,,2.860,18.000,,,,,,,,,2.860,9.000,,,,,,,,
12/08/2020,1934.900,41.610,8.000,-6.200,-0.010,2.860,,40.00,,,,,,,,2.860,29.000,,,,,,,,,2.860,18.000,,,,,,,,,2.860,9.000,,,,,,,,
11/08/2020,1932.600,41.940,8.000,-6.200,-0.010,2.800,,40.00,,,,,,,,2.800,29.000,,,,,,,,,2.800,18.000,,,,,,,,,2.800,9.000,,,,,,,,
10/08/2020,2024.400,41.220,8.000,-6.200,-0.010,2.830,,40.00,,,,,,,,2.830,29.000,,,,,,,,,2.830,18.000,,,,,,,,,2.830,9.000,,,,,,,,
09/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,0,,29.000,,,,,,,,,,18.000,,,,,,,,,,9.000,,,,,,,,
08/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,"€4,500,000",,,29.000,,,,,,,,,,18.000,,,,,,,,,,9.000,,,,,,,,
07/08/2020,2010.100,41.950,8.000,-6.200,-0.010,2.800,,40.00,,,,,,,,2.800,29.000,,,,,,,,,2.800,18.000,,,,,,,,,2.800,9.000,,,,,,,,
06/08/2020,2051.500,42.190,8.000,-6.200,-0.010,2.830,,40.00,,,,,,,,2.830,29.000,,,,,,,,,2.830,18.000,,,,,,,,,2.830,9.000,,,,,,,,
05/08/2020,2031.100,41.700,8.000,-6.200,-0.010,2.830,,40.00,,,,,,,,2.830,29.000,,,,,,,,,2.830,18.000,,,,,,,,,2.830,9.000,,,,,,,,
04/08/2020,2001.200,41.010,8.000,-6.200,-0.010,2.880,,40.00,,,,,,,,2.880,29.000,,,,,,,,,2.880,18.000,,,,,,,,,2.880,9.000,,,,,,,,
03/08/2020,1966.000,40.270,8.000,-6.200,-0.010,2.840,,40.00,,,,,,,,2.840,29.000,,,,,,,,,2.840,18.000,,,,,,,,,2.840,9.000,,,,,,,,
02/08/2020,,,8.000,-6.200,-0.010,,,40.00,,,,,,,,,29.000,,,,,,,,,,18.000,,,,,,,,,,9.000,,,,,,,,
01/08/2020,,,8.000,-6.200,-0.010,,0.31,40.00,1,1,45595,,0,,,,29.000,0.394,1,0,18321,,3,,,,18.000,,,,,,,,,,9.000,,,,,,,,
31/07/2020,1962.800,39.920,8.000,-6.200,0.140,2.880,,48.00,,,,,,,,2.880,59.000,,,,,,,,,2.880,38.000,,,,,,,,,2.880,31.000,,,,,,,,
30/07/2020,1942.300,41.270,8.000,-6.200,0.140,2.800,,48.00,,,,,,,,2.800,59.000,,,,,,,,,2.800,38.000,,,,,,,,,2.800,31.000,,,,,,,,
29/07/2020,1953.500,41.040,8.000,-6.200,0.140,2.800,,48.00,,,,,,,,2.800,59.000,,,,,,,,,2.800,38.000,,,,,,,,,2.800,31.000,,,,,,,,
28/07/2020,1944.700,41.600,8.000,-6.200,0.140,2.680,,48.00,,,,,,,,2.680,59.000,,,,,,,,,2.680,38.000,,,,,,,,,2.680,31.000,,,,,,,,
27/07/2020,1931.000,41.290,8.000,-6.200,0.140,2.800,,48.00,,,,,,,,2.800,59.000,,,,,,,,,2.800,38.000,,,,,,,,,2.800,31.000,,,,,,,,
26/07/2020,,,8.000,-6.200,0.140,,,48.00,,,,,,,,,59.000,,,,,,,,,,38.000,,,,,,,,,,31.000,,,,,,,,
25/07/2020,,,8.000,-6.200,0.140,,0.49,48.00,1,1,45595,2,3,,,,59.000,0.395,1,0,18321,,0,,,,38.000,0.246,1,0,15801,,0,,,,31.000,0.343,1,1.0,10884,,3,,
24/07/2020,1897.300,41.070,8.000,-6.200,0.140,2.940,,48.00,,,,,,,,2.940,59.000,,,,,,,,,2.940,38.000,,,,,,,,,2.940,31.000,,,,,,,,
23/07/2020,1889.100,41.900,8.000,-6.200,0.140,3.000,,48.00,,,,,,,,3.000,59.000,,,,,,,,,3.000,38.000,,,,,,,,,3.000,31.000,,,,,,,,
22/07/2020,1864.100,41.960,8.000,-6.200,0.140,2.880,,48.00,,,,,,,,2.880,59.000,,,,,,,,,2.880,38.000,,,,,,,,,2.880,31.000,,,,,,,,
21/07/2020,1842.400,40.810,8.000,-6.200,0.140,2.870,0.77,48.00,1,0,19229,2,3,,,2.870,59.000,,,,,,,,,2.870,38.000,0.674,1,1,33113,,1,,,2.870,31.000,,,,,,,,
20/07/2020,1815.900,40.590,8.000,-6.200,0.140,2.870,,48.00,,,,,,,,2.870,59.000,0.697,1,1,35107,,3,,,2.870,38.000,,,,,,,,,2.870,31.000,0.588,1,0.0,12565,,0,,
19/07/2020,,,8.000,-6.200,0.140,,,48.00,,,,,,,,,59.000,,,,,,,,,,38.000,,,,,,,,,,31.000,,,,,,,,
18/07/2020,,,8.000,-6.200,0.140,,,48.00,,,,,,,,,59.000,,,,,,,,,,38.000,,,,,,,,,,31.000,,,,,,,,
17/07/2020,1808.300,40.750,8.000,-6.200,0.140,2.910,,48.00,,,,,,,,2.910,59.000,,,,,,,,,2.910,38.000,,,,,,,,,2.910,31.000,,,,,,,,
16/07/2020,1798.700,41.200,8.000,-6.200,0.140,2.840,,48.00,,,,,,,,2.840,59.000,,,,,,,,,2.840,38.000,,,,,,,,,2.840,31.000,,,,,,,,€0
15/07/2020,1811.400,40.290,8.000,-6.200,0.140,2.800,,48.00,,,,,,,,2.800,59.000,0.536,1,1,35107,,3,,,2.800,38.000,0.209,1,0,15801,,0,,,2.800,31.000,0.742,1,1.0,10884,,1,,
14/07/2020,1810.600,40.100,8.000,-6.200,0.140,2.770,0.59,48.00,1,1,45595,2,3,,,2.770,59.000,,,,,,,,,2.770,38.000,,,,,,,,,2.770,31.000,,,,,,,,
13/07/2020,1811.000,40.550,8.000,-6.200,0.140,2.750,,48.00,,,,,,,,2.750,59.000,,,,,,,,,2.750,38.000,,,,,,,,,2.750,31.000,,,,,,,,
12/07/2020,,,8.000,-6.200,0.140,,,48.00,,,,,,,,,59.000,,,,,,,,,,38.000,,,,,,,,,,31.000,,,,,,,,
11/07/2020,,,8.000,-6.200,0.140,,,48.00,,,,,,,,,59.000,,,,,,,,,,38.000,,,,,,,,,,31.000,,,,,,,,
10/07/2020,1798.200,39.620,8.000,-6.200,0.140,2.830,,48.00,,,,,,,,2.830,59.000,,,,,,,,,2.830,38.000,0.574,1,1,33113,,3,,,2.830,31.000,0.498,1,0.0,12565,,3,,
09/07/2020,1799.200,40.900,8.000,-6.200,0.140,2.760,0.59,48.00,1,0,19229,2,1,,,2.760,59.000,0.706,1,0,18321,,3,,,2.760,38.000,,,,,,,,,2.760,31.000,,,,,,,,
08/07/2020,1815.500,40.620,8.000,-6.200,0.140,2.830,,48.00,,,,,,,,2.830,59.000,,,,,,,,,2.830,38.000,,,,,,,,,2.830,31.000,,,,,,,,
07/07/2020,1804.200,40.630,8.000,-6.200,0.140,2.760,,48.00,,,,,,,,2.760,59.000,,,,,,,,,2.760,38.000,,,,,,,,,2.760,31.000,,,,,,,,
06/07/2020,1788.500,40.650,8.000,-6.200,0.140,2.770,,48.00,,,,,,,,2.770,59.000,,,,,,,,,2.770,38.000,0.524,1,0,15801,,1,,,2.770,31.000,,,,,,,,
05/07/2020,,,8.000,-6.200,0.140,,,48.00,,,,,,,,,59.000,0.787,1,1,35107,,3,,,,38.000,,,,,,,,,,31.000,,,,,,,,
04/07/2020,,,8.000,-6.200,0.140,,0.74,48.00,1,1,45595,2,3,,,,59.000,,,,,,,,,,38.000,,,,,,,,,,31.000,0.791,1,1.0,10884,,3,,
03/07/2020,1784.000,39.820,8.000,-6.200,0.140,2.700,,48.00,,,,,,,,2.700,59.000,,,,,,,,,2.700,38.000,,,,,,,,,2.700,31.000,,,,,,,,
02/07/2020,1784.000,39.820,8.000,-6.200,0.140,2.840,,48.00,,,,,,,,2.840,59.000,,,,,,,,,2.840,38.000,,,,,,,,,2.840,31.000,,,,,,,,
01/07/2020,1773.200,39.270,8.000,-6.200,0.140,2.820,,48.00,,,,,,,,2.820,59.000,,,,,,,,,2.820,38.000,0.613,1,1,33113,,3,,€0,2.820,31.000,,,,,,,,
30/06/2020,1793.000,39.700,8.000,-6.200,0.130,2.800,,47.00,,,,,,,,2.800,46.000,,,,,,,,,2.800,27.000,,,,,,,,,2.800,23.000,0.413,1,0.0,12565,,0,,
29/06/2020,1774.800,38.490,8.000,-6.200,0.130,2.800,0.64,47.00,1,0,19229,2,0,,,2.800,46.000,0.667,1,0,18321,,3,,,2.800,27.000,,,,,,,,,2.800,23.000,,,,,,,,
28/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,,,,,,,,
27/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,,,,,,,,
26/06/2020,1772.500,38.720,8.000,-6.200,0.130,2.750,,47.00,,,,,,,,2.750,46.000,,,,,,,,,2.750,27.000,0.571,1,0,15801,,3,,,2.750,23.000,,,,,,,,
25/06/2020,1762.100,38.010,8.000,-6.200,0.130,2.800,,47.00,,,,,,,,2.800,46.000,,,,,,,,,2.800,27.000,,,,,,,,,2.800,23.000,0.455,1,1.0,10884,,3,,
24/06/2020,1765.800,40.370,8.000,-6.200,0.130,2.750,,47.00,,,,,,,,2.750,46.000,,,,,,,,,2.750,27.000,,,,,,,,,2.750,23.000,,,,,,,,
23/06/2020,1772.100,40.460,8.000,-6.200,0.130,2.860,0.74,47.00,1,1,45595,2,0,,,2.860,46.000,0.740,1,1,35107,,3,,,2.860,27.000,,,,,,,,,2.860,23.000,,,,,,,,
22/06/2020,1756.700,39.750,8.000,-6.200,0.130,2.860,,47.00,,,,,,,,2.860,46.000,,,,,,,,,2.860,27.000,,,,,,,,,2.860,23.000,,,,,,,,
21/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,,,,,,,,
20/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,,,,,,,,
19/06/2020,1745.900,38.840,8.000,-6.200,0.130,2.980,,47.00,,,,,,,,2.980,46.000,,,,,,,,,2.980,27.000,,,,,,,,,2.980,23.000,0.465,1,0.0,12565,,1,,
18/06/2020,1724.800,37.960,8.000,-6.200,0.130,2.890,,47.00,,,,,,,,2.890,46.000,,,,,,,,,2.890,27.000,0.663,1,1,33113,,3,,,2.890,23.000,,,,,,,,
17/06/2020,1729.200,38.380,8.000,-6.200,0.130,2.900,0.58,47.00,1,0,19229,2,3,,,2.900,46.000,,,,,,,,,2.900,27.000,,,,,,,,,2.900,23.000,,,,,,,,
16/06/2020,1729.600,37.120,8.000,-6.200,0.130,2.800,,47.00,,,,,,,,2.800,46.000,0.795,1,0,18321,,1,,,2.800,27.000,,,,,,,,,2.800,23.000,,,,,,,,
15/06/2020,1720.300,36.260,8.000,-6.200,0.130,2.780,,47.00,,,,,,,,2.780,46.000,,,,,,,,,2.780,27.000,,,,,,,,,2.780,23.000,,,,,,,,
14/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,,,,,,,,
13/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,0.669,1,1.0,10884,,0,,
12/06/2020,1729.300,36.340,8.000,-6.200,0.130,2.810,,47.00,,,,,,,,2.810,46.000,,,,,,,,,2.810,27.000,0.697,1,1,33113,,3,,,2.810,23.000,,,,,,,,
11/06/2020,1732.000,39.600,8.000,-6.200,0.130,2.850,,47.00,,,,,,,,2.850,46.000,,,,,,,,,2.850,27.000,,,,,,,,,2.850,23.000,,,,,,,,
10/06/2020,1713.300,38.940,8.000,-6.200,0.130,2.950,0.67,47.00,1,0,19229,2,1,,,2.950,46.000,0.807,1,1,35107,,3,,"€5,500,000",2.950,27.000,,,,,,,,"€20,300,000",2.950,23.000,,,,,,,,
09/06/2020,1714.700,38.190,8.000,-6.200,0.130,2.950,,47.00,,,,,,,,2.950,46.000,,,,,,,,,2.950,27.000,,,,,,,,,2.950,23.000,,,,,,,,
08/06/2020,1698.300,39.550,8.000,-6.200,0.130,2.860,,47.00,,,,,,,,2.860,46.000,,,,,,,,,2.860,27.000,,,,,,,,,2.860,23.000,,,,,,,,
07/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,,,,,,,,
06/06/2020,,,8.000,-6.200,0.130,,,47.00,,,,,,,,,46.000,,,,,,,,,,27.000,,,,,,,,,,23.000,,,,,,,,
05/06/2020,1676.200,37.410,8.000,-6.200,0.130,2.960,,47.00,,,,,,,,2.960,46.000,,,,,,,,,2.960,27.000,,,,,,,,,2.960,23.000,0.603,1,0.0,12565,,0,,
04/06/2020,1718.900,37.290,8.000,-6.200,0.130,3.080,0.81,47.00,1,1,45595,2,1,,,3.080,46.000,,,,,,,,,3.080,27.000,0.327,1,0,15801,,1,,,3.080,23.000,,,,,,,,
03/06/2020,1697.800,36.810,8.000,-6.200,0.130,2.710,,47.00,,,,,,,,2.710,46.000,0.659,1,0,18321,,0,,,2.710,27.000,,,,,,,,,2.710,23.000,,,,,,,,
02/06/2020,1725.200,35.440,8.000,-6.200,0.130,2.710,,47.00,,,,,,,,2.710,46.000,,,,,,,,,2.710,27.000,,,,,,,,,2.710,23.000,,,,,,,,
01/06/2020,1737.800,35.490,8.000,-6.200,0.130,2.690,,47.00,,,,,,,,2.690,46.000,,,,,,,,,2.690,27.000,,,,,,,,,2.690,23.000,,,,,,,,
31/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
30/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
29/05/2020,1736.900,33.710,5.700,-17.800,-0.720,2.680,,10.00,,,,,,,,2.680,11.000,,,,,,,,,2.680,9.000,,,,,,,,,2.680,4.000,,,,,,,,
28/05/2020,1713.300,32.810,5.700,-17.800,-0.720,2.750,,10.00,,,,,,,,2.750,11.000,,,,,,,,,2.750,9.000,,,,,,,,,2.750,4.000,,,,,,,,
27/05/2020,1710.300,34.350,5.700,-17.800,-0.720,2.720,,10.00,,,,,,,,2.720,11.000,,,,,,,,,2.720,9.000,,,,,,,,,2.720,4.000,,,,,,,,
26/05/2020,1704.800,33.250,5.700,-17.800,-0.720,2.740,,10.00,,,,,,,,2.740,11.000,,,,,,,,,2.740,9.000,,,,,,,,,2.740,4.000,,,,,,,,
25/05/2020,1704.800,33.250,5.700,-17.800,-0.720,2.710,,10.00,,,,,,,,2.710,11.000,,,,,,,,,2.710,9.000,,,,,,,,,2.710,4.000,,,,,,,,
24/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
23/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
22/05/2020,1734.600,33.920,5.700,-17.800,-0.720,2.640,,10.00,,,,,,,,2.640,11.000,,,,,,,,,2.640,9.000,,,,,,,,,2.640,4.000,,,,,,,,
21/05/2020,1720.500,33.490,5.700,-17.800,-0.720,2.620,,10.00,,,,,,,,2.620,11.000,,,,,,,,,2.620,9.000,,,,,,,,,2.620,4.000,,,,,,,,
20/05/2020,1750.600,32.500,5.700,-17.800,-0.720,2.690,,10.00,,,,,,,,2.690,11.000,,,,,,,,,2.690,9.000,,,,,,,,,2.690,4.000,,,,,,,,
19/05/2020,1744.200,31.820,5.700,-17.800,-0.720,2.620,,10.00,,,,,,,,2.620,11.000,,,,,,,,,2.620,9.000,,,,,,,,,2.620,4.000,,,,,,,,
18/05/2020,1731.800,29.430,5.700,-17.800,-0.720,2.630,,10.00,,,,,,,,2.630,11.000,,,,,,,,,2.630,9.000,,,,,,,,,2.630,4.000,,,,,,,,
17/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
16/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
15/05/2020,1753.400,27.560,5.700,-17.800,-0.720,2.750,,10.00,,,,,,,,2.750,11.000,,,,,,,,,2.750,9.000,,,,,,,,,2.750,4.000,,,,,,,,
14/05/2020,1738.100,25.290,5.700,-17.800,-0.720,2.750,,10.00,,,,,,,,2.750,11.000,,,,,,,,,2.750,9.000,,,,,,,,,2.750,4.000,,,,,,,,
13/05/2020,1713.900,25.780,5.700,-17.800,-0.720,2.830,,10.00,,,,,,,,2.830,11.000,,,,,,,,,2.830,9.000,,,,,,,,,2.830,4.000,,,,,,,,
12/05/2020,1704.400,24.140,5.700,-17.800,-0.720,2.850,,10.00,,,,,,,,2.850,11.000,,,,,,,,,2.850,9.000,,,,,,,,,2.850,4.000,,,,,,,,
11/05/2020,1695.300,24.740,5.700,-17.800,-0.720,2.870,,10.00,,,,,,,,2.870,11.000,,,,,,,,,2.870,9.000,,,,,,,,,2.870,4.000,,,,,,,,
10/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,"€19,100,000",,9.000,,,,,,,,,,4.000,,,,,,,,
09/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,"€40,000,000",,9.000,,,,,,,,,,4.000,,,,,,,,
08/05/2020,1709.900,23.550,5.700,-17.800,-0.720,2.870,,10.00,,,,,,,,2.870,11.000,,,,,,,,,2.870,9.000,,,,,,,,,2.870,4.000,,,,,,,,
07/05/2020,1721.800,23.990,5.700,-17.800,-0.720,2.970,,10.00,,,,,,,,2.970,11.000,,,,,,,,,2.970,9.000,,,,,,,,,2.970,4.000,,,,,,,,
06/05/2020,1684.200,24.560,5.700,-17.800,-0.720,2.860,,10.00,,,,,,,,2.860,11.000,,,,,,,,,2.860,9.000,,,,,,,,,2.860,4.000,,,,,,,,
05/05/2020,1704.400,20.390,5.700,-17.800,-0.720,2.910,,10.00,,,,,,,,2.910,11.000,,,,,,,,,2.910,9.000,,,,,,,,,2.910,4.000,,,,,,,,
04/05/2020,1706.900,19.780,5.700,-17.800,-0.720,2.850,,10.00,,,,,,,,2.850,11.000,,,,,,,,,2.850,9.000,,,,,,,,,2.850,4.000,,,,,,,,
03/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
02/05/2020,,,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
01/05/2020,1694.500,18.840,5.700,-17.800,-0.720,,,10.00,,,,,,,,,11.000,,,,,,,,,,9.000,,,,,,,,,,4.000,,,,,,,,
30/04/2020,1684.200,15.060,5.700,-17.800,-0.220,2.930,,10.00,,,,,,,,2.930,12.000,,,,,,,,,2.930,9.000,,,,,,,,,2.930,5.000,,,,,,,,
29/04/2020,1703.400,12.340,5.700,-17.800,-0.220,3.000,,10.00,,,,,,,,3.000,12.000,,,,,,,,,3.000,9.000,,,,,,,,,3.000,5.000,,,,,,,,
28/04/2020,1710.500,12.780,5.700,-17.800,-0.220,2.950,,10.00,,,,,,,,2.950,12.000,,,,,,,,,2.950,9.000,,,,,,,,,2.950,5.000,,,,,,,,
27/04/2020,1711.900,16.940,5.700,-17.800,-0.220,2.950,,10.00,,,,,,,,2.950,12.000,,,,,,,,,2.950,9.000,,,,,,,,,2.950,5.000,,,,,,,,
26/04/2020,,,5.700,-17.800,-0.220,,,10.00,,,,,,,,,12.000,,,,,,,,,,9.000,,,,,,,,,,5.000,,,,,,,,
25/04/2020,,,5.700,-17.800,-0.220,,,10.00,,,,,,,,,12.000,,,,,,,,,,9.000,,,,,,,,,,5.000,,,,,,,,
24/04/2020,1723.500,16.500,5.700,-17.800,-0.220,3.080,,10.00,,,,,,,,3.080,12.000,,,,,,,,,3.080,9.000,,,,,,,,,3.080,5.000,,,,,,,,
23/04/2020,1733.300,13.780,5.700,-17.800,-0.220,3.060,,10.00,,,,,,,,3.060,12.000,,,,,,,,,3.060,9.000,,,,,,,,,3.060,5.000,,,,,,,,
22/04/2020,1728.700,10.010,5.700,-17.800,-0.220,2.940,,10.00,,,,,,,,2.940,12.000,,,,,,,,,2.940,9.000,,,,,,,,,2.940,5.000,,,,,,,,
21/04/2020,1678.200,-37.630,5.700,-17.800,-0.220,3.000,,10.00,,,,,,,,3.000,12.000,,,,,,,,,3.000,9.000,,,,,,,,,3.000,5.000,,,,,,,,
20/04/2020,1701.600,18.270,5.700,-17.800,-0.220,2.980,,10.00,,,,,,,,2.980,12.000,,,,,,,,,2.980,9.000,,,,,,,,,2.980,5.000,,,,,,,,
19/04/2020,,,5.700,-17.800,-0.220,,,10.00,,,,,,,,,12.000,,,,,,,,,,9.000,,,,,,,,,,5.000,,,,,,,,
