id,make,model,hp_cluster,age_cluster,mileage_cluster,sell_price,time_to_sell,ppu_cluster,buyer_id
1241802366,Opel,Meriva,100-150hp,12-15years,100k+,1900,+45,-1_0k,3405493
1245959201,BMW,1er,150-200hp,2-4years,50-60k,17700,0-1,1-1.5k,2334143
1243044472,BMW,5er,150-200hp,6-8years,100k+,7646,+45,0_0.5k,5353503
1247564417,Honda,Jazz,0-100hp,15+years,100k+,2910,0-1,0.5-1k,4528183
1247456184,Smart,fortwo,0-100hp,4-6years,20-30k,12167,0-1,0.5-1k,14241
1247673931,Dacia,Sandero,0-100hp,10-12years,80-90k,4057,0-1,0.5-1k,112446
1246118210,BMW,3er,150-200hp,15+years,100k+,1962,0-1,0_0.5k,514181
1246738954,Volkswagen,Polo,0-100hp,15+years,100k+,435,8-15,0_0.5k,6003243
1246971088,Renault,Twingo,0-100hp,6-8years,20-30k,7137,0-1,1-1.5k,627511
1246872199,Mercedes-Benz,A-Klasse,100-150hp,10-12years,90-100k,5653,0-1,0.5-1k,114283
1246284355,Mercedes-Benz,B-Klasse,0-100hp,12-15years,100k+,3600,0-1,0_0.5k,6197066
1246489840,Suzuki,Swift,0-100hp,4-6years,40-50k,9284,15-30,0_0.5k,4926553
1245296080,Opel,Insignia,100-150hp,4-6years,100k+,5900,4-8,0.5-1k,1356121
1247842128,Opel,Insignia,150-200hp,8-10years,100k+,4138,4-8,0_0.5k,46295
1245886020,Renault,Clio,0-100hp,4-6years,100k+,5077,2-4,0.5-1k,75554
1248382470,Fiat,Doblo,0-100hp,4-6years,100k+,9500,8-15,0.5-1k,5513643
1247078229,Opel,Mokka,100-150hp,8-10years,90-100k,8450,0-1,0.5-1k,44516
1247558842,Opel,Meriva,100-150hp,12-15years,100k+,1388,0-1,0_0.5k,139601
1238722454,Volkswagen,Tiguan,150-200hp,12-15years,90-100k,9209,0-1,1-1.5k,4466743
1242068013,Peugeot,206,0-100hp,8-10years,50-60k,4229,0-1,0.5-1k,897711
1248154122,Skoda,Rapid,100-150hp,4-6years,80-90k,11346,0-1,0.5-1k,632591
1240696625,BMW,2er,150-200hp,6-8years,90-100k,15500,+45,<-1k,1881811
1233721847,Mercedes-Benz,C-Klasse,150-200hp,4-6years,70-80k,23200,+45,<-1k,6133528
1247603289,Volkswagen,Golf VII,100-150hp,6-8years,60-70k,11585,0-1,0.5-1k,57988
1247366625,Mercedes-Benz,V-Klasse,150-200hp,4-6years,100k+,35372,8-15,1-1.5k,1026901
1246649272,Renault,Twingo,0-100hp,12-15years,90-100k,2026,4-8,0_0.5k,131055
1238006371,Audi,A4,100-150hp,12-15years,100k+,2769,2-4,0_0.5k,764791
1247806718,Volkswagen,Passat,100-150hp,12-15years,100k+,4431,8-15,0.5-1k,3949053
1248137975,Opel,Meriva,100-150hp,12-15years,70-80k,3965,0-1,0.5-1k,2654493
1246292326,Fiat,Punto,0-100hp,6-8years,100k+,2949,0-1,0.5-1k,929011
1247051125,Mercedes-Benz,GLA-Klasse,100-150hp,4-6years,70-80k,19737,8-15,0.5-1k,6141629
1247159858,Toyota,Auris Touring Sports,100-150hp,4-6years,90-100k,11400,4-8,1-1.5k,55275
1244064267,Volkswagen,up!,0-100hp,6-8years,100k+,4348,+45,0_0.5k,6130279
1245706030,Peugeot,207,100-150hp,12-15years,100k+,970,15-30,0_0.5k,42802
1245711812,MINI,MINI,150-200hp,4-6years,80-90k,15355,0-1,1-1.5k,2336353
1247556818,BMW,3er,100-150hp,15+years,100k+,1300,30-45,0_0.5k,499781
1246895657,Mazda,MX-5,100-150hp,15+years,100k+,1881,8-15,0_0.5k,6219518
1247176389,Ford,Focus,0-100hp,15+years,100k+,1942,2-4,0_0.5k,32471
1247698665,Citroen,Berlingo,100-150hp,15+years,100k+,1371,0-1,0_0.5k,967401
1241360853,Citroen,C4,0-100hp,12-15years,100k+,1264,+45,-1_0k,6424524
1248023307,Renault,Twingo,0-100hp,8-10years,80-90k,4428,2-4,0.5-1k,574401
1247135973,BMW,3er,100-150hp,15+years,100k+,1460,2-4,0.5-1k,1838722
1246122259,Ford,Focus,100-150hp,15+years,100k+,968,8-15,0_0.5k,516681
1247298874,Ford,S-Max,150-200hp,4-6years,100k+,12580,2-4,1-1.5k,2774873
1248206687,BMW,1er,250-300hp,0-2years,20-30k,37015,0-1,1.5-2k,128572
1244304928,Porsche,Cayenne,300+hp,6-8years,100k+,32666,+45,-1_0k,6239136
1245106727,Fiat,500L,0-100hp,0-2years,0-10k,14821,30-45,1-1.5k,60396
1247854690,Toyota,RAV 4,200-250hp,2-4years,100k+,26728,0-1,2k+,5375263
1246146647,BMW,1er,100-150hp,8-10years,70-80k,9044,30-45,-1_0k,5416083
1247547245,Volkswagen,Golf VII,150-200hp,6-8years,100k+,15436,2-4,0.5-1k,5910853
1246452840,Dacia,Duster II,100-150hp,2-4years,70-80k,11550,4-8,1-1.5k,4245783
1245882136,BMW,5er,150-200hp,15+years,100k+,4500,0-1,0.5-1k,2257643
1246651321,Mitsubishi,Outlander,150-200hp,10-12years,100k+,4050,0-1,0.5-1k,4083263
1242621794,Volkswagen,New Beetle,100-150hp,12-15years,100k+,2418,+45,<-1k,58034
1247545319,Opel,Zafira Tourer,100-150hp,6-8years,100k+,9768,4-8,0_0.5k,52522
1245731012,Audi,A5,150-200hp,10-12years,60-70k,13238,4-8,0.5-1k,627511
1247532246,Opel,Combo,0-100hp,8-10years,100k+,2552,0-1,0_0.5k,6139013
1237669771,Hyundai,ix35,150-200hp,6-8years,70-80k,8408,+45,<-1k,920771
1241994182,Volkswagen,Golf III,0-100hp,15+years,100k+,629,30-45,0_0.5k,1043051
1247125355,Opel,Astra,0-100hp,12-15years,100k+,2055,15-30,0_0.5k,5088883
1243526362,Land Rover,Evoque,100-150hp,4-6years,90-100k,16750,+45,<-1k,335
1245600128,Audi,A2,0-100hp,15+years,100k+,801,15-30,0_0.5k,25880
1245429374,Mercedes-Benz,C-Klasse,100-150hp,15+years,100k+,1140,0-1,0_0.5k,944301
1246549492,Mercedes-Benz,Vito Tourer,150-200hp,2-4years,40-50k,43100,0-1,2k+,388
1247765646,Kia,Picanto,0-100hp,12-15years,100k+,1162,0-1,0_0.5k,125
1246674358,Mercedes-Benz,C-Klasse,150-200hp,2-4years,50-60k,27800,0-1,0_0.5k,6419228
1245150138,Volkswagen,Golf III,0-100hp,15+years,100k+,557,0-1,0_0.5k,612671
1246605358,Ford,Focus,100-150hp,12-15years,100k+,2345,4-8,0.5-1k,139943
1244663766,Audi,A3,100-150hp,10-12years,100k+,4140,15-30,0_0.5k,2776363
1244973821,BMW,5er,150-200hp,2-4years,40-50k,34000,30-45,1-1.5k,985751
1240860067,Volkswagen,Passat,100-150hp,2-4years,30-40k,26693,15-30,1.5-2k,3390723
1245665327,Volkswagen,Passat,100-150hp,15+years,100k+,1823,0-1,0.5-1k,2375433
1247017003,Toyota,Auris,100-150hp,10-12years,90-100k,5628,15-30,0_0.5k,4311423
1246621312,Smart,forfour,0-100hp,6-8years,100k+,5472,0-1,1-1.5k,6351709
1245019785,Renault,Megane,100-150hp,8-10years,100k+,3799,0-1,0.5-1k,77861
1246205805,Mercedes-Benz,Sprinter,150-200hp,4-6years,100k+,20537,15-30,1-1.5k,4413653
1247540986,Renault,Captur,100-150hp,0-2years,20-30k,18679,0-1,0.5-1k,2615943
1246163639,Mitsubishi,Space,0-100hp,2-4years,20-30k,8916,0-1,0.5-1k,6296619
1247757233,Smart,fortwo,0-100hp,6-8years,30-40k,9450,0-1,0.5-1k,1978511
1246023337,Land Rover,Freelander,150-200hp,12-15years,100k+,6772,0-1,1-1.5k,6307347
1247000774,Subaru,Forester,100-150hp,8-10years,80-90k,11169,0-1,0.5-1k,1010491
1246168320,Opel,Meriva,100-150hp,15+years,70-80k,3905,0-1,0.5-1k,136452
1247624234,Volkswagen,ID.4,200-250hp,0-2years,10-20k,45320,0-1,1-1.5k,133025
1245958783,Renault,Modus,100-150hp,15+years,100k+,980,15-30,0_0.5k,2169843
1245961473,Skoda,Octavia,100-150hp,15+years,100k+,1692,0-1,0_0.5k,4375523
1248360349,Renault,Clio,150-200hp,6-8years,60-70k,11960,2-4,0.5-1k,4420703
1245433592,Opel,Meriva,0-100hp,12-15years,100k+,2048,2-4,0.5-1k,6403207
1247618670,Peugeot,206,100-150hp,15+years,40-50k,1900,0-1,0.5-1k,6198957
1243972451,Volkswagen,T6 Multivan,100-150hp,2-4years,30-40k,43964,15-30,1.5-2k,1512462
1245686258,Mercedes-Benz,E-Klasse,100-150hp,15+years,100k+,1700,30-45,-1_0k,613271
1246289398,BMW,X3,300+hp,8-10years,50-60k,21750,0-1,1-1.5k,4642483
1248140173,Citroen,C4,100-150hp,15+years,80-90k,2306,0-1,0_0.5k,918701
1247465196,Peugeot,Partner,0-100hp,15+years,100k+,680,0-1,0_0.5k,5140523
1246999667,Citroen,C2,0-100hp,12-15years,40-50k,2013,0-1,0_0.5k,3747113
1247625451,Citroen,Saxo,0-100hp,15+years,90-100k,199,8-15,0_0.5k,563531
1246397325,BMW,5er,250-300hp,12-15years,90-100k,9710,0-1,0.5-1k,6340465
1247766255,Renault,Clio,0-100hp,10-12years,60-70k,3828,0-1,0.5-1k,113837
1248297791,Audi,A6,300+hp,6-8years,100k+,19770,0-1,0.5-1k,625981
1247965266,Smart,fortwo,0-100hp,10-12years,30-40k,5590,2-4,1-1.5k,1503201
1248427749,Volkswagen,Caddy,0-100hp,15+years,100k+,4043,4-8,0.5-1k,26927
1246911867,Audi,A3,200-250hp,0-2years,20-30k,24593,2-4,1-1.5k,6400142
1241467933,Opel,Astra GTC,100-150hp,12-15years,100k+,3013,0-1,0.5-1k,6221514
1245810428,Seat,Leon,100-150hp,6-8years,100k+,14036,0-1,1-1.5k,6255372
1246320100,Fiat,Brava,0-100hp,15+years,100k+,257,15-30,0_0.5k,563531
1246340080,Peugeot,206,0-100hp,15+years,100k+,442,15-30,0_0.5k,6003243
1247491141,Volkswagen,Touran,100-150hp,12-15years,100k+,3396,0-1,0.5-1k,51226
1248653763,Mitsubishi,ASX,100-150hp,8-10years,100k+,6388,0-1,1-1.5k,6123604
1247013379,Mercedes-Benz,Viano,100-150hp,12-15years,100k+,13466,0-1,1-1.5k,4413653
1244383640,Volkswagen,Passat,100-150hp,12-15years,90-100k,4283,2-4,0_0.5k,3418413
1245507922,Volkswagen,Golf VII,100-150hp,6-8years,100k+,7145,15-30,0_0.5k,6423800
1247642075,Renault,Captur,100-150hp,4-6years,100k+,6592,2-4,0.5-1k,5012953
1248211332,Opel,Meriva,100-150hp,15+years,100k+,170,0-1,0_0.5k,4270763
1244222891,Fiat,Ducato,0-100hp,15+years,100k+,1115,+45,-1_0k,152361
1247775021,Nissan,NP300 Pick-up,150-200hp,0-2years,10-20k,31641,8-15,2k+,23842
1246940567,Honda,Accord,100-150hp,12-15years,100k+,4006,0-1,0.5-1k,2185113
1247731621,Suzuki,Ignis,0-100hp,12-15years,70-80k,3344,0-1,0.5-1k,17118
1244308526,Opel,Zafira Tourer,100-150hp,4-6years,50-60k,15810,30-45,1-1.5k,21752
1246624539,Volkswagen,Polo,0-100hp,10-12years,100k+,2370,0-1,0.5-1k,6357012
1246847724,Audi,A3,100-150hp,12-15years,100k+,6117,0-1,1-1.5k,339941
1245260217,Renault,Scenic,100-150hp,15+years,100k+,323,30-45,0_0.5k,4308353
1248126934,Volkswagen,Polo,150-200hp,2-4years,30-40k,18191,2-4,0.5-1k,5263743
1246859545,Ford,C-Max,0-100hp,8-10years,90-100k,5095,15-30,0.5-1k,5002153
1246402811,Volkswagen,Passat,100-150hp,15+years,100k+,1304,2-4,0_0.5k,515731
1245905478,Honda,Civic,100-150hp,2-4years,30-40k,17713,0-1,0.5-1k,20540
1245955570,Ford,Transit,0-100hp,15+years,100k+,3200,0-1,0.5-1k,4925413
1243805377,Ford,Fiesta,150-200hp,2-4years,20-30k,17300,+45,0.5-1k,21164
1244867522,Audi,A3,100-150hp,10-12years,100k+,6120,+45,-1_0k,6424120
1247163601,Renault,Clio,0-100hp,15+years,100k+,618,2-4,0_0.5k,573131
1247757277,Mazda,2,0-100hp,0-2years,30-40k,13908,4-8,1-1.5k,23695
1247042075,Iveco,Daily,100-150hp,2-4years,80-90k,16504,4-8,0.5-1k,1576632
1246578015,Hyundai,i20,100-150hp,4-6years,100k+,7786,30-45,0.5-1k,6194071
1247184540,Ford,Fiesta,0-100hp,15+years,100k+,159,0-1,0_0.5k,563531
1245501327,BMW,3er,200-250hp,12-15years,100k+,9500,0-1,0_0.5k,29398
1246057155,MINI,MINI,0-100hp,8-10years,80-90k,6900,0-1,0.5-1k,897711
1246731350,Ford,Kuga,100-150hp,10-12years,100k+,6671,2-4,0.5-1k,1859332
1248273939,Audi,A6,150-200hp,6-8years,100k+,15618,8-15,0.5-1k,27686
1248119892,Volkswagen,Golf VII,100-150hp,6-8years,100k+,8297,2-4,0.5-1k,3164743
1248132557,Dacia,Duster,100-150hp,10-12years,100k+,5700,0-1,0_0.5k,6321592
1246808649,Skoda,Fabia,0-100hp,12-15years,100k+,2594,8-15,0_0.5k,6237634
1245859443,MINI,Cabrio,0-100hp,12-15years,100k+,3617,2-4,0.5-1k,6337361
1246397978,Renault,Clio,0-100hp,12-15years,100k+,1963,0-1,0.5-1k,2005581
1247020302,Peugeot,207,0-100hp,15+years,60-70k,3600,0-1,0.5-1k,620461
1244074842,Audi,A5 Sportback,200-250hp,4-6years,100k+,16069,+45,0.5-1k,754201
1246317053,Opel,Astra,0-100hp,15+years,100k+,755,0-1,0_0.5k,5058513
1240098381,Volkswagen,Golf VII,100-150hp,2-4years,70-80k,15082,+45,-1_0k,3004613
1247087040,Peugeot,208,100-150hp,0-2years,10-20k,11700,0-1,0_0.5k,19609
1242249751,Volkswagen,Golf V,0-100hp,12-15years,100k+,1992,0-1,0_0.5k,6147380
1241436986,Chevrolet,Camaro,300+hp,4-6years,50-60k,36419,+45,0_0.5k,155521
1246189751,Audi,A3,100-150hp,12-15years,100k+,5100,2-4,0.5-1k,525941
1247427360,BMW,X1,200-250hp,8-10years,90-100k,11755,15-30,0_0.5k,6279124
1243130314,Ford,Fiesta,0-100hp,10-12years,90-100k,3727,0-1,0.5-1k,5088883
1244433561,Fiat,500,100-150hp,8-10years,100k+,5371,0-1,1-1.5k,131055
1245043787,Skoda,Fabia,100-150hp,4-6years,60-70k,10645,8-15,0.5-1k,437841
1247441152,Daihatsu,Cuore,0-100hp,15+years,100k+,1002,0-1,0_0.5k,6209373
1245699097,Opel,Meriva,0-100hp,12-15years,30-40k,3009,0-1,0.5-1k,23855
1246581920,Audi,A3,100-150hp,6-8years,100k+,10765,4-8,1-1.5k,2305273
1246986519,Ford,Galaxy,100-150hp,4-6years,100k+,10809,0-1,0.5-1k,4196123
1247035242,Mercedes-Benz,CLC-Klasse,150-200hp,12-15years,90-100k,6655,15-30,0.5-1k,6326674
1248254985,Seat,Leon,150-200hp,8-10years,100k+,8885,0-1,0.5-1k,3283073
1247547622,BMW,5er,150-200hp,2-4years,70-80k,24321,8-15,1.5-2k,6255011
1244527095,Opel,Insignia,150-200hp,10-12years,100k+,3115,+45,-1_0k,6418946
1246203478,Renault,Kangoo,0-100hp,15+years,100k+,850,0-1,0_0.5k,4891223
1247503146,Ford,Focus,0-100hp,8-10years,100k+,3100,4-8,0.5-1k,2058931
1246462316,Hyundai,i40,100-150hp,6-8years,100k+,8349,4-8,0.5-1k,2128971
1247019062,Audi,A3,100-150hp,6-8years,100k+,10959,0-1,1-1.5k,6306680
1247798345,Renault,Clio,0-100hp,4-6years,100k+,6264,2-4,0.5-1k,4293993
1234293228,Renault,Espace,150-200hp,12-15years,100k+,2461,0-1,0.5-1k,6346456
1245760280,Ford,S-Max,200-250hp,10-12years,90-100k,8071,+45,-1_0k,5546433
1246195025,Fiat,Panda,0-100hp,12-15years,80-90k,2253,8-15,0_0.5k,6380236
1247336999,Opel,Corsa,0-100hp,10-12years,100k+,2593,0-1,0_0.5k,44510
1248190557,Ford,Edge,200-250hp,4-6years,100k+,16477,0-1,0.5-1k,74033
1247093164,Opel,Corsa,0-100hp,15+years,100k+,375,0-1,0_0.5k,6380161
1245905643,Volkswagen,Golf VII Sportsvan,100-150hp,4-6years,40-50k,16900,0-1,1-1.5k,13048
1246873326,Volkswagen,Passat,100-150hp,15+years,100k+,811,15-30,0_0.5k,2486283
1245443227,Skoda,Superb,100-150hp,15+years,100k+,2090,+45,0_0.5k,2781343
1247600595,Skoda,Fabia,0-100hp,10-12years,100k+,2419,0-1,0_0.5k,5483433
1246862605,Volkswagen,up!,0-100hp,8-10years,60-70k,3755,15-30,0_0.5k,1834072
1247975774,Citroen,Jumper,100-150hp,6-8years,100k+,7000,0-1,0.5-1k,3011383
1241723682,Volkswagen,Caddy,100-150hp,2-4years,50-60k,14489,0-1,0.5-1k,1758812
1245052457,Ford,Focus,100-150hp,8-10years,90-100k,5745,30-45,0.5-1k,6393575
1244409493,Volkswagen,Tiguan,100-150hp,6-8years,100k+,13126,30-45,0.5-1k,34484
1248091731,Volkswagen,T5 Multivan,150-200hp,12-15years,100k+,16028,2-4,0.5-1k,6448358
1247509276,Volkswagen,Passat,100-150hp,15+years,100k+,1297,15-30,0_0.5k,6428454
1246732198,Nissan,Pulsar,100-150hp,2-4years,40-50k,12483,15-30,1-1.5k,424511
1248139285,BMW,3er,200-250hp,15+years,100k+,3913,0-1,0.5-1k,5927353
1244423594,Seat,Leon,100-150hp,8-10years,100k+,8107,+45,-1_0k,15566
1247099235,Volkswagen,Lupo,0-100hp,15+years,100k+,242,0-1,0_0.5k,6151283
1244904616,Renault,Captur,0-100hp,4-6years,20-30k,12163,15-30,0.5-1k,4598423
1246477969,Opel,Meriva,100-150hp,12-15years,70-80k,3416,0-1,0.5-1k,136452
1246066023,Mercedes-Benz,C-Klasse,150-200hp,6-8years,80-90k,20450,0-1,1-1.5k,621551
1248225508,Audi,A3,100-150hp,8-10years,80-90k,11135,0-1,2k+,127271
1247165066,Mercedes-Benz,C-Klasse,150-200hp,10-12years,100k+,6767,0-1,1-1.5k,6442474
1245043394,Jeep,Wrangler Unlimited,300+hp,0-2years,20-30k,56980,0-1,1.5-2k,74821
1247004499,Skoda,Rapid,0-100hp,8-10years,100k+,5417,2-4,0.5-1k,5885863
1248407699,Audi,A6,200-250hp,8-10years,70-80k,18125,0-1,0.5-1k,5301633
1246266392,Skoda,Fabia,100-150hp,12-15years,100k+,2560,0-1,0_0.5k,75710
1246645877,Opel,Meriva,100-150hp,15+years,40-50k,3336,0-1,0.5-1k,136452
1246699849,Skoda,Octavia,150-200hp,2-4years,100k+,13300,0-1,0_0.5k,6423458
1247978219,Daihatsu,Terios,100-150hp,12-15years,100k+,3692,15-30,0_0.5k,4312003
1246512922,Mercedes-Benz,Vito,150-200hp,0-2years,50-60k,48500,0-1,1.5-2k,282851
1247557876,Ford,S-Max,100-150hp,8-10years,90-100k,7350,0-1,0.5-1k,3719503
1248018508,Audi,A3,150-200hp,10-12years,100k+,5358,0-1,0.5-1k,2396343
1244602278,Skoda,Yeti,100-150hp,6-8years,80-90k,9544,30-45,0_0.5k,413991
1246886635,Mercedes-Benz,E-Klasse,200-250hp,8-10years,100k+,5824,0-1,0_0.5k,6423750
1247396073,BMW,1er,100-150hp,12-15years,80-90k,3702,2-4,0.5-1k,2226193
1248757822,MINI,Clubman,100-150hp,10-12years,100k+,2323,0-1,0.5-1k,2237743
1248032054,Skoda,Fabia,0-100hp,12-15years,100k+,2319,0-1,0.5-1k,5988833
1245967744,Seat,Leon,150-200hp,10-12years,100k+,2979,0-1,0.5-1k,4970383
1245785137,Volkswagen,New Beetle,100-150hp,15+years,100k+,680,15-30,0_0.5k,2733143
1247085885,Opel,Agila,0-100hp,10-12years,100k+,2669,0-1,0.5-1k,52010
1244087275,Toyota,RAV 4,100-150hp,10-12years,100k+,5600,0-1,0_0.5k,6257552
1248205920,Skoda,Superb,150-200hp,8-10years,100k+,8557,2-4,1-1.5k,1621912
1246956810,Audi,SQ5,300+hp,6-8years,100k+,21229,0-1,0.5-1k,2278373
1247818398,Volkswagen,T5 Multivan,150-200hp,8-10years,100k+,16175,8-15,0.5-1k,327
1218674971,Hyundai,Kona,200-250hp,2-4years,60-70k,25088,2-4,1.5-2k,57762
1245202237,Mercedes-Benz,Vito,150-200hp,8-10years,100k+,13593,30-45,-1_0k,2918
1247036840,Audi,A1,100-150hp,8-10years,90-100k,10950,0-1,0.5-1k,38123
1242928884,Ford,Fiesta,0-100hp,12-15years,100k+,2625,2-4,0_0.5k,6216617
1246978203,Peugeot,RCZ,150-200hp,10-12years,100k+,8858,2-4,0.5-1k,6427822
1247092600,Renault,Clio,100-150hp,0-2years,10-20k,13600,0-1,0_0.5k,6306522
1243263848,Volkswagen,Golf VI,100-150hp,10-12years,100k+,3954,15-30,0.5-1k,2175473
1245081142,Ford,Focus,100-150hp,8-10years,100k+,5026,+45,0.5-1k,55068
1245930956,Volkswagen,T4 California,100-150hp,15+years,100k+,17693,8-15,0.5-1k,22362
1247180122,Honda,Civic,100-150hp,12-15years,100k+,3500,0-1,0.5-1k,6131313
1245106972,Mercedes-Benz,SLK-Klasse,150-200hp,15+years,100k+,1256,+45,-1_0k,6365449
1247842812,Peugeot,308,100-150hp,10-12years,100k+,1893,0-1,0_0.5k,6316719
1234516964,Alfa Romeo,Alfa GTV,100-150hp,15+years,100k+,892,+45,<-1k,6359703
1247188981,Kia,cee'd,0-100hp,12-15years,100k+,2655,2-4,0.5-1k,6253214
1246685481,Peugeot,107,0-100hp,8-10years,90-100k,2951,0-1,0.5-1k,6153764
1248412559,Dacia,Logan MCV II,0-100hp,6-8years,100k+,3622,0-1,0_0.5k,6228254
1247770272,Toyota,Auris,0-100hp,10-12years,100k+,4911,0-1,0.5-1k,6326436
1244744253,Volkswagen,Passat,100-150hp,4-6years,80-90k,14420,+45,-1_0k,29173
1247492363,Ford,Fiesta,0-100hp,15+years,100k+,863,0-1,0_0.5k,5239373
1226433517,BMW,1er,100-150hp,10-12years,50-60k,6717,+45,0.5-1k,5416083
1247329174,Renault,Scenic,100-150hp,4-6years,70-80k,10100,0-1,0_0.5k,4063273
1246766761,Opel,Meriva,0-100hp,10-12years,100k+,3292,8-15,0_0.5k,3730403
1247911841,Ford,Fiesta,0-100hp,6-8years,100k+,3961,0-1,0.5-1k,129581
1247435189,Honda,Civic,100-150hp,12-15years,100k+,4943,0-1,1-1.5k,3370133
1245953124,Mercedes-Benz,C-Klasse,100-150hp,15+years,100k+,667,4-8,0_0.5k,420991
1240623198,Hyundai,Tucson,200-250hp,2-4years,40-50k,23675,+45,-1_0k,19909
1247105086,Kia,Picanto,0-100hp,12-15years,100k+,786,8-15,0_0.5k,150152
1246121012,Ford,Fiesta,0-100hp,2-4years,50-60k,8279,0-1,0.5-1k,51877
1246407624,Peugeot,206,0-100hp,12-15years,90-100k,2060,2-4,0_0.5k,6212254
1247236337,Renault,Kangoo,0-100hp,15+years,100k+,1000,0-1,0_0.5k,4891223
1237458806,Mercedes-Benz,SL-Klasse,200-250hp,15+years,100k+,7866,0-1,0_0.5k,1850462
1228616860,Kia,Soul,200-250hp,2-4years,40-50k,27206,0-1,1.5-2k,6133001
1246762683,Dacia,Dokker,0-100hp,6-8years,80-90k,7020,2-4,0.5-1k,670901
1248388555,Volvo,XC 90,150-200hp,15+years,100k+,5305,0-1,0.5-1k,38159
1242919891,Opel,Astra,100-150hp,8-10years,100k+,4882,0-1,0.5-1k,43924
1246037714,Citroen,C5,200-250hp,8-10years,100k+,3710,15-30,-1_0k,427891
1243253731,BMW,2er,300+hp,6-8years,80-90k,25440,+45,0_0.5k,4651843
1245976446,Suzuki,Celerio,0-100hp,6-8years,20-30k,4891,8-15,0.5-1k,26927
1247395575,Renault,Megane,0-100hp,12-15years,100k+,2807,4-8,0_0.5k,5786263
1247882730,Skoda,Fabia,0-100hp,15+years,100k+,800,2-4,0_0.5k,6441514
1240683604,Dacia,Logan MCV II,0-100hp,8-10years,100k+,3476,0-1,0_0.5k,6227286
1247120392,Opel,Astra,0-100hp,15+years,100k+,685,0-1,0_0.5k,3226323
1246746096,Skoda,Octavia,100-150hp,10-12years,100k+,3174,15-30,0_0.5k,6211012
1247634388,Dacia,Sandero II,0-100hp,6-8years,20-30k,4876,2-4,0.5-1k,1578542
1245816381,Mazda,6,100-150hp,8-10years,90-100k,5807,30-45,-1_0k,1323131
1248405583,Volkswagen,Polo,0-100hp,12-15years,70-80k,4500,0-1,0.5-1k,38123
1247233958,Hyundai,i10,0-100hp,2-4years,60-70k,9895,0-1,0.5-1k,294
1246931197,Volkswagen,Golf VI,0-100hp,10-12years,40-50k,6797,8-15,0.5-1k,5656173
1246396081,BMW,5er,200-250hp,12-15years,100k+,4515,0-1,0_0.5k,1008821
1246963256,BMW,3er,250-300hp,0-2years,100k+,29804,0-1,2k+,4432903
1246848375,Hyundai,ix20,100-150hp,4-6years,20-30k,12049,0-1,1-1.5k,31219
1246569637,Audi,A5,200-250hp,6-8years,100k+,14111,0-1,1-1.5k,816291
1247077726,Volkswagen,Beetle,100-150hp,10-12years,100k+,5805,8-15,0.5-1k,1477741
1235297115,Skoda,Roomster,0-100hp,12-15years,100k+,2650,0-1,0.5-1k,4958833
1241767671,Opel,Zafira,100-150hp,10-12years,100k+,2121,0-1,0.5-1k,6304289
1248058334,Porsche,Macan,300+hp,6-8years,30-40k,50000,0-1,1.5-2k,6217040
1247679088,Opel,Movano,150-200hp,0-2years,50-60k,19670,0-1,0.5-1k,6300913
1247227981,Mercedes-Benz,B-Klasse,150-200hp,10-12years,10-20k,11537,0-1,1-1.5k,6320240
1245353611,Seat,Arona,0-100hp,2-4years,20-30k,14528,30-45,0.5-1k,6284251
1246442367,Hyundai,Santa Fe,150-200hp,4-6years,100k+,18406,0-1,0.5-1k,4903813
1246747005,Nissan,Micra,0-100hp,6-8years,90-100k,5057,0-1,0_0.5k,6228158
1244260137,Skoda,Fabia,0-100hp,12-15years,100k+,1390,+45,-1_0k,4088453
1246678471,Volkswagen,Golf VII,0-100hp,4-6years,70-80k,8749,4-8,0.5-1k,33703
1247127254,Hyundai,i20,0-100hp,8-10years,100k+,3342,2-4,0.5-1k,15866
1247187810,Ford,Mondeo,100-150hp,12-15years,80-90k,4579,15-30,0_0.5k,5002153
1248224014,Hyundai,i30,0-100hp,4-6years,80-90k,8182,0-1,0_0.5k,5981023
1247018499,Porsche,911,300+hp,10-12years,100k+,77001,0-1,2k+,61811
1247608126,Hyundai,Kona,100-150hp,4-6years,80-90k,13080,2-4,2k+,52208
1246125390,Renault,Modus,0-100hp,10-12years,50-60k,3650,0-1,0.5-1k,897711
1247637988,Volkswagen,Golf VI,100-150hp,10-12years,100k+,4981,0-1,0.5-1k,1181131
1247876956,Seat,Ibiza,100-150hp,8-10years,100k+,4576,0-1,0.5-1k,30700
1247377838,Volkswagen,Golf V,0-100hp,12-15years,70-80k,2926,8-15,0_0.5k,1828432
1245877040,Renault,Talisman,150-200hp,4-6years,80-90k,15244,+45,0.5-1k,2591113
1240161025,BMW,X1,150-200hp,8-10years,100k+,6305,+45,<-1k,2234573
1247810330,Opel,Corsa,0-100hp,8-10years,100k+,3767,0-1,0.5-1k,58024
1246406906,Saab,9-5,200-250hp,10-12years,100k+,6995,0-1,0_0.5k,53323
1246660916,BMW,1er,150-200hp,12-15years,100k+,6028,0-1,0_0.5k,5416083
1243065654,Skoda,Octavia,100-150hp,8-10years,100k+,5978,30-45,0_0.5k,74942
1247208861,Ford,Transit,100-150hp,0-2years,30-40k,24000,0-1,0.5-1k,57172
1245795287,Mitsubishi,Lancer,100-150hp,10-12years,100k+,3328,15-30,0_0.5k,1859332
