id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,benzin,diesel,hybrid,automatic,manual,time_online_to_reserve_
HZ48150,16900,DE,0,Ford,EcoSport,1.0 EcoBoost,Blue,2019,SUV,Stoff,5.8,20811,125,1,0,0,1,0,93
SC74641,7628,DE,0,Renault,Clio,0.9 Energy,White,2018,Limousine,Stoff,5.0,57191,90,1,0,0,0,1,28
RG22757,19016,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Limousine,Stoff,4.9,28522,150,1,0,0,1,0,26
RG41137,5728,DE,0,Smart,fortwo,1.0,Black,2016,Coupe,Stoff,4.1,58033,70,1,0,0,0,1,25
PS89947,7750,DE,0,Kia,Picanto,1.0,White,2019,Limousine,Stoff,4.9,29724,67,1,0,0,0,1,25
PU45935,5062,DE,0,Renault,Clio,1.2,White,2014,Limousine,Stoff,5.5,41996,73,1,0,0,0,1,2
NR78012,15568,DE,1,Hyundai,Tucson,2.0 CRDi,Black,2016,SUV,Stoff,6.5,75775,185,0,1,0,1,0,41
AC63381,9000,DE,0,Renault,Clio,1.2 TCe,Black,2015,Limousine,Stoff,5.2,65984,120,1,0,0,1,0,13
AB10697,11400,DE,0,Hyundai,i20,1.2,White,2020,Limousine,Stoff,5.8,17103,84,1,0,0,0,1,42
UN18068,15017,DE,0,MINI,Countryman,Cooper,White,2016,SUV,Stoff,5.9,30566,122,1,0,0,0,1,5
UV49308,11174,DE,0,Volkswagen,Golf VI,1.4 TSI,Blue,2012,Cabrio,Leder,6.3,57191,160,1,0,0,1,0,30
VM98887,18041,DE,0,Audi,A3,1.0 TFSI,Black,2018,Limousine,Stoff,4.8,41054,115,1,0,0,1,0,107
UZ35665,7005,DE,0,Audi,A1,1.2 TFSI,White,2013,Limousine,Stoff,5.1,80774,85,1,0,0,0,1,45
UN80316,39515,DE,0,Mercedes-Benz,E-Klasse,E 200,White,2020,Coupe,Leder,6.2,7268,211,1,0,0,1,0,3
LP34265,11403,DE,0,Mercedes-Benz,A-Klasse,A 180,Gray,2013,Limousine,Stoff,5.5,78777,122,1,0,0,0,1,6
LG71846,15396,DE,0,Jeep,Renegade,1.4 M-Air,White,2017,SUV,Stoff,6.0,49891,140,1,0,0,1,0,4
MB23885,16266,DE,0,Opel,Grandland X,1.6 CDTI DPF,Blue,2018,SUV,Leder,4.3,97008,120,0,1,0,1,0,38
LJ95939,13131,DE,0,Volkswagen,Tiguan,1.4 TSI,Yellow,2015,SUV,Stoff,6.5,27420,122,1,0,0,0,1,70
LW23902,15635,DE,0,Volkswagen,Polo,1.0 TSI,Blue,2020,Limousine,Stoff,4.6,9125,95,1,0,0,0,1,39
EH19150,7115,DE,0,Ford,Focus,1.0 EcoBoost,Black,2016,Kombi,Stoff,4.8,104940,125,1,0,0,0,1,5
EE25806,16660,DE,0,Mercedes-Benz,B-Klasse,B 220,Gray,2016,Van,Teilleder,6.7,64962,185,1,0,0,1,0,42
EM32753,10025,DE,0,Renault,Captur,1.2 TCe Energy,Beige,2016,SUV,Stoff,5.6,43010,118,1,0,0,1,0,26
DY05770,13462,DE,0,Volkswagen,Polo,1.0 TSI,White,2019,Limousine,Stoff,4.4,14823,95,1,0,0,0,1,124
EE89868,9363,DE,0,Smart,forfour,0.9 Turbo,Red,2018,Limousine,Stoff,5.4,31818,90,1,0,0,0,1,6
EX81937,31546,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Gray,2017,Bus,Leder,5.9,99861,150,0,1,0,1,0,14
EN61093,10191,DK,0,Nissan,Juke,1.5 Turbodiesel,Black,2017,SUV,Leder,4,46015,110,0,1,0,0,1,66
EG01579,23705,DE,0,Toyota,Corolla,2.0 Hybrid,Silver,2019,Kombi,Stoff,3.7,16253,179,0,0,1,1,0,29
VC14135,6084,DE,0,Opel,Adam,1.4,Brown,2013,Limousine,Teilleder,5.5,59909,87,1,0,0,0,1,1
FS35072,6172,DE,0,Volkswagen,up!,1.0,Blue,2017,Limousine,Stoff,4.4,8877,60,1,0,0,0,1,1
AR53235,17650,DK,0,Nissan,Qashqai,1.2,Red,2018,SUV,Stoff,5.6,11489,115,1,0,0,1,0,1
EV05443,5008,DE,0,Mitsubishi,Space,1.0,White,2019,Limousine,Stoff,4.0,18119,70,1,0,0,0,1,1
HV53793,11092,DE,0,Volkswagen,Polo,1.2 TSI,White,2017,Limousine,Stoff,4.6,43675,90,1,0,0,1,0,1
ZC67387,14168,DE,0,Seat,Leon,1.8 TSI,Black,2015,Kombi,Teilleder,5.7,71523,180,1,0,0,1,0,1
ZS21563,20045,DE,0,Audi,A3,1.5 TSI ACT,Black,2017,Limousine,Teilleder,4.9,38827,150,1,0,0,1,0,121
HK82536,11967,CZ,0,Kia,Sportage,1.6 GDI,Red,2017,SUV,Stoff,6.7,73169,132,1,0,0,0,1,41
HU15530,29485,DE,0,Mercedes-Benz,E-Klasse,E 220 d,White,2017,Kombi,Teilleder,4.2,49739,195,0,1,0,1,0,12
HU13303,9021,DE,0,Citroen,DS3,1.2 PureTech,White,2016,Limousine,Stoff,4.3,20832,82,1,0,0,0,1,70
HS82507,6659,DE,0,Fiat,Panda,1.2,White,2018,Limousine,Stoff,5.5,23935,70,1,0,0,0,1,35
HW92728,10055,DE,0,Skoda,Fabia,1.0 MPI,White,2017,Limousine,Stoff,4.7,19419,75,1,0,0,0,1,78
GV42890,15531,DE,0,Audi,A1,1.4 TFSI,Gray,2017,Limousine,Stoff,5.1,40381,125,1,0,0,0,1,54
HM18593,16905,DE,0,Volvo,V 60,2.0 D3,Black,2018,Kombi,Stoff,4.6,32718,150,0,1,0,1,0,9
RU35252,12891,DE,0,Mazda,3,2.0,Silver,2015,Limousine,Stoff,5.6,18526,120,1,0,0,1,0,5
HR21700,11749,DE,0,Audi,A1,1.0 TFSI,White,2017,Limousine,Stoff,4.9,27833,82,1,0,0,0,1,13
ZW72349,20769,DE,0,Ford,Kuga,1.5 EcoBoost,Black,2019,SUV,Leder,8.6,36812,150,1,0,0,1,0,84
YT74323,8174,DE,0,Suzuki,SX4,1.6,Gray,2013,SUV,Stoff,6.5,38757,120,1,0,0,0,1,26
XA57822,20227,DE,0,Mercedes-Benz,A-Klasse,A 180,Gray,2019,Limousine,Teilleder,5.3,71297,136,1,0,0,1,0,48
XR52696,14812,DE,0,Dacia,Duster II,1.3 TCe,Black,2019,SUV,Stoff,6.0,8549,150,1,0,0,0,1,19
ZL57981,16731,DE,0,Volkswagen,Polo,2.0 TSI,Red,2018,Limousine,Stoff,5.9,75815,200,1,0,0,1,0,139
XJ42726,10079,DE,0,Fiat,500,1.0 Mild-Hybrid,Gray,2020,Limousine,Stoff,4.1,12664,70,0,0,1,0,1,60
XV18673,16380,DE,0,Audi,Q5,2.0 TDI,White,2014,SUV,Teilleder,6.0,118406,177,0,1,0,1,0,43
YW89210,9200,HR,0,Ford,B-Max,1.0 EcoBoost,Brown,2016,Van,Stoff,4.9,34157,100,1,0,0,0,1,15
AM00856,10119,DE,0,Fiat,500C,1.2,Red,2017,Cabrio,Stoff,4.9,8340,70,1,0,0,0,1,2
UC55375,22318,DE,1,Volkswagen,Touran,2.0 TDI,Gray,2019,Van,Alcantara,4.5,62616,116,0,1,0,1,0,66
HE60229,13066,DE,0,BMW,1er,116d,White,2016,Limousine,Stoff,3.9,63088,115,0,1,0,1,0,9
FE46914,15121,DE,0,Volkswagen,Golf VII,1.0 TSI,White,2018,Limousine,Stoff,4.8,28992,110,1,0,0,0,1,91
YM95397,17562,DE,0,Toyota,C-HR,1.8 Hybrid,Gray,2017,SUV,Teilleder,3.8,42898,122,0,0,1,1,0,94
EN23449,20243,DE,0,Audi,A6,2.0 TDI,Gray,2016,Kombi,Teilleder,4.7,90515,190,0,1,0,1,0,2
WB59331,11288,DE,0,MINI,MINI,One,Gray,2016,Limousine,Teilleder,4.6,67854,102,1,0,0,0,1,44
LB19489,13800,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2016,Limousine,Stoff,4.7,93165,150,0,1,0,0,1,63
EY05814,17748,DE,0,Volkswagen,Golf VII Sportsvan,1.0 TSI,Red,2019,Van,Stoff,5.0,21481,115,1,0,0,1,0,16
ES58837,12111,DE,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Black,2016,Van,Stoff,5.4,40780,125,1,0,0,0,1,30
EG59042,15693,DE,0,Audi,A6,2.0 TDI,Gray,2014,Kombi,Alcantara,4.6,112234,190,0,1,0,0,1,14
MD08047,28190,DE,0,Skoda,Kodiaq,2.0 TSI,Gray,2019,SUV,Leder,7.7,51828,190,1,0,0,1,0,68
MN59428,22376,DE,0,Volkswagen,Golf VIII,2.0 TDI,Black,2020,Limousine,Stoff,3.7,8376,150,0,1,0,1,0,74
LC54208,15411,DE,0,Renault,Clio,1.3 TCe,Red,2019,Limousine,Teilleder,5.5,22441,131,1,0,0,1,0,8
VS43093,18437,DE,0,BMW,1er,118i,Blue,2018,Limousine,Stoff,5.6,33396,135,1,0,0,1,0,61
FG42266,21276,DE,0,Volkswagen,Arteon,2.0 TDI,Black,2017,Limousine,Alcantara,4.4,90824,150,0,1,0,1,0,26
UJ67011,17119,DE,0,MINI,MINI,Cooper S,Gray,2017,Limousine,Teilleder,5.7,99068,192,1,0,0,1,0,13
XA84681,10519,DE,0,Ford,Ka+,1.2 Ti-VCT,Black,2018,Kombi,Stoff,5.7,15170,86,1,0,0,0,1,99
LE84501,18201,DE,0,MINI,Clubman,Cooper SD,Gray,2015,Kombi,Leder,4.5,48949,190,0,1,0,1,0,57
LF52288,20045,DE,0,Mercedes-Benz,C-Klasse,C 220 d,Black,2019,Kombi,Leder,4.7,107882,194,0,1,0,1,0,11
LE77874,7999,DE,0,Suzuki,Swift,1.6,White,2015,Limousine,Stoff,6.4,57052,135,1,0,0,0,1,35
FC91652,11984,DE,0,Volkswagen,Golf VII,1.0 TSI,Yellow,2017,Kombi,Stoff,4.9,69870,110,1,0,0,0,1,38
HC04242,3600,DE,0,Hyundai,i10,1.1,Gray,2013,Limousine,Stoff,4.7,37320,70,1,0,0,0,1,6
HN01134,32739,DE,0,Volkswagen,Caddy,2.0 TDI,Green,2022,Van,Teilleder,4.6,7579,122,0,1,0,1,0,4
PR87981,13200,DE,0,Mercedes-Benz,C-Klasse,C 220 CDI,Black,2013,Kombi,Stoff,6.1,66449,170,0,1,0,1,0,11
RA53281,19051,DE,1,Audi,A4,2.0 TFSI,Silver,2015,Kombi,Teilleder,6.7,58662,225,1,0,0,1,0,11
JG77423,13769,DE,0,Ford,Focus,1.0 EcoBoost,White,2018,Kombi,Stoff,5.5,45948,125,1,0,0,1,0,37
MU92241,13385,AT,0,Skoda,Yeti,1.2 TSI,Gray,2017,SUV,Stoff,5.3,70234,110,1,0,0,1,0,48
NB99251,6076,DE,0,Smart,fortwo,1.0,Gray,2014,Coupe,Stoff,4.1,34990,70,1,0,0,0,1,5
JL90949,13632,DE,0,Volkswagen,Caddy,1.2 TSI,Green,2014,Kombi,Stoff,6.4,110013,105,1,0,0,0,1,10
UD57888,28200,DE,1,Volvo,XC 60,2.0 D4,Gray,2018,SUV,Leder,5.1,83812,190,0,1,0,1,0,67
PB60762,13900,PL,0,Volkswagen,Golf VII Sportsvan,1.4 TSI,Yellow,2016,Van,Stoff,5.5,25636,150,1,0,0,0,1,46
MG95690,8549,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2014,Kombi,Stoff,5.3,92571,122,1,0,0,0,1,4
LU62211,6789,DE,0,Renault,Captur,0.9 Energy,Black,2013,SUV,Stoff,5.0,37374,90,1,0,0,0,1,7
LN79337,29077,DE,0,Mercedes-Benz,C-Klasse,C 180,Blue,2020,Kombi,Teilleder,6.4,14682,156,1,0,0,1,0,78
UU54632,9000,DE,0,Renault,Captur,0.9 Energy,Black,2016,SUV,Stoff,4.9,62683,90,1,0,0,0,1,79
KA23215,15325,DE,0,BMW,1er,125i,Gray,2014,Limousine,Stoff,6.6,93410,218,1,0,0,1,0,74
MX53507,11073,DE,0,Skoda,Rapid,1.0 TSI,Blue,2018,Limousine,Stoff,4.4,10178,95,1,0,0,0,1,120
NM65355,8448,DE,1,Hyundai,i20,1.0 TGDI,Gray,2017,Limousine,Stoff,4.3,56395,100,1,0,0,0,1,49
JV01331,27198,DE,0,Volkswagen,Touareg,3.0 V6 TDI,Black,2017,SUV,Leder,6.9,52462,262,0,1,0,1,0,18
MM41683,11451,DE,1,Volkswagen,Golf VII,1.6 TDI,Blue,2016,Limousine,Stoff,3.8,81258,110,0,1,0,0,1,66
ZV91070,16021,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2017,Kombi,Teilleder,4.2,69689,150,0,1,0,0,1,43
EL20082,16964,DE,0,Toyota,Avensis,1.8,Black,2017,Kombi,Teilleder,6.0,68258,147,1,0,0,1,0,125
JT08540,13453,DE,0,Skoda,Octavia,1.4 TSI,Blue,2016,Limousine,Teilleder,4.8,63109,150,1,0,0,1,0,27
LW51716,18242,DE,0,Mercedes-Benz,GLA-Klasse,GLA 220 d,White,2015,SUV,Teilleder,4.2,102450,177,0,1,0,1,0,54
MM40477,9273,DE,0,Opel,Adam,1.2,Gray,2018,Limousine,Stoff,5.3,11958,70,1,0,0,0,1,71
JH25162,17522,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 200,White,2015,Kombi,Teilleder,5.6,45164,155,1,0,0,1,0,62
JD55187,13600,DE,0,Seat,Leon,2.0 TDI,White,2016,Kombi,Stoff,4.3,89852,150,0,1,0,0,1,37
UP14376,15255,DE,0,Kia,Sportage,2.0 CRDi,Black,2015,SUV,Teilleder,7.2,49526,185,0,1,0,1,0,64
UA58861,44202,DE,1,Mercedes-Benz,GLC-Klasse,GLC 43 AMG,Black,2017,Coupe,Teilleder,8.4,68278,367,1,0,0,1,0,172
VE45757,17629,DE,1,Ford,Mondeo,2.0 EcoBoost SCTi,Gray,2018,Kombi,Stoff,7.6,74683,203,1,0,0,1,0,47
FC99362,6419,DE,0,Renault,Twingo,1.0 SCe,White,2017,Limousine,Stoff,5.0,10141,70,1,0,0,0,1,10
VE62047,14200,DE,0,Ford,Transit,1.5 TDCi,Gray,2018,Kombi,Stoff,4.8,32541,100,0,1,0,0,1,6
MG59697,31327,DE,1,Peugeot,Expert,2.0 Blue-HDi,Red,2018,Bus,Leder,6.1,71076,180,0,1,0,1,0,34
WJ90518,18341,DE,0,Volkswagen,Passat,2.0 TDI,Brown,2017,Kombi,Stoff,4.6,66079,150,0,1,0,1,0,56
ES71464,10599,DE,0,Renault,Clio,1.0 SCe,Gray,2019,Limousine,Stoff,5.2,14063,72,1,0,0,0,1,15
AH54221,8700,DE,0,MINI,MINI,Cooper D,Brown,2012,Limousine,Teilleder,5.1,64699,110,0,1,0,1,0,12
AL27913,13300,DE,0,BMW,3er,316d,White,2017,Kombi,Stoff,4.1,77269,115,0,1,0,0,1,139
KC90520,33044,DE,0,Audi,Q5,40 TDI,White,2019,SUV,Teilleder,5.6,27717,190,0,1,0,1,0,55
DU50596,6514,DE,0,Ford,Mondeo,2.0 TDCi,Gray,2014,Kombi,Stoff,4.9,118536,140,0,1,0,0,1,1
PE02765,11257,BE,0,Skoda,Octavia,1.6 TDI,Gray,2016,Kombi,Stoff,3.8,67761,110,0,1,0,1,0,1
LE09738,10504,DE,0,Hyundai,i40,1.7 CRDi,White,2013,Kombi,Stoff,4.7,44073,135,0,1,0,1,0,4
YU82113,8145,DE,0,Kia,Venga,1.4,Gray,2017,Van,Stoff,6.0,32307,90,1,0,0,0,1,15
LW93906,28589,DE,1,Audi,A6,3.0 V6 TDI clean diesel,Black,2016,Kombi,Alcantara,6.2,72022,320,0,1,0,1,0,31
LP53455,7251,DE,0,Peugeot,2008,1.6 e-HDi,Gray,2014,SUV,Teilleder,4.0,80751,92,0,1,0,0,1,54
JP84323,17859,DE,0,Ford,Focus,2.0 EcoBoost,Blue,2016,Limousine,Teilleder,6.8,49347,250,1,0,0,0,1,20
XP05618,14777,DE,0,Mercedes-Benz,A-Klasse,A 200,Red,2013,Limousine,Leder,5.5,45596,155,1,0,0,1,0,38
EP51048,14764,DE,0,Seat,Leon,1.8 TSI,Gray,2018,Limousine,Stoff,6.0,46008,180,1,0,0,0,1,7
EY32648,27854,DE,0,Mercedes-Benz,A-Klasse,A 250,White,2018,Limousine,Teilleder,6.2,38263,225,1,0,0,1,0,83
LE56465,8350,DE,0,Skoda,Rapid,1.6 TDI,Black,2015,Limousine,Stoff,4.2,80343,115,0,1,0,0,1,6
UZ25048,10133,DE,0,Hyundai,i30,1.4,Red,2018,Limousine,Stoff,5.4,26160,100,1,0,0,0,1,53
TX11811,14118,DE,0,Ford,Fiesta,1.6 EcoBoost,Gray,2016,Limousine,Teilleder,6.1,26751,200,1,0,0,0,1,6
WF83154,13977,DE,0,Kia,Sportage,2.0 CRDi,Black,2017,SUV,Stoff,4.9,45099,135,0,1,0,0,1,87
VR48672,7639,DE,0,Fiat,500C,1.2,Green,2017,Cabrio,Stoff,4.9,25023,70,1,0,0,0,1,22
VU29242,5900,DE,0,Renault,Twingo,1.0 SCe,Blue,2016,Limousine,Stoff,5.0,72318,70,1,0,0,0,1,31
MT66168,13222,DE,0,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Limousine,Stoff,4.9,25719,125,1,0,0,0,1,13
HR35371,10107,DE,0,Volkswagen,Polo,1.2 TSI,Black,2017,Limousine,Stoff,4.7,40558,90,1,0,0,0,1,3
JE79785,21407,DE,0,BMW,X3,xDrive 30d,Gray,2014,SUV,Teilleder,6.0,88228,258,0,1,0,1,0,124
JL65921,12200,DE,0,Ford,Fiesta,1.0 EcoBoost,Gray,2018,Limousine,Stoff,4.5,30183,100,1,0,0,0,1,26
HN57421,7650,DE,0,Ford,EcoSport,1.0 EcoBoost,White,2014,SUV,Stoff,5.4,96629,125,1,0,0,0,1,43
LK88281,19407,DE,0,Volvo,V 40,2.0 T4,Black,2017,Kombi,Stoff,5.5,22152,190,1,0,0,1,0,99
LG20641,10542,DE,0,Nissan,Qashqai,1.2,Red,2014,SUV,Stoff,5.6,76419,115,1,0,0,0,1,33
YY81176,6427,DE,0,Smart,fortwo,1.0,Gray,2013,Cabrio,Stoff,4.3,26619,70,1,0,0,1,0,2
NJ44476,14450,DE,0,BMW,3er,318d,Black,2015,Limousine,Stoff,4.0,80092,150,0,1,0,0,1,3
JN07993,24197,DE,0,BMW,3er,320d GT,Black,2018,Limousine,Leder,4.5,69189,190,0,1,0,1,0,56
PD11913,33689,DE,0,Seat,Alhambra,2.0 TDI,Black,2020,Van,Alcantara,5.3,25517,150,0,1,0,1,0,37
US98893,8398,DE,0,Smart,forfour,1.0,Blue,2018,Limousine,Stoff,5.0,17200,70,1,0,0,1,0,19
VV42167,19195,DE,0,Hyundai,i30,2.0 TGDI,Black,2019,Limousine,Stoff,7.8,45205,275,1,0,0,0,1,32
EB56292,9842,DE,0,Hyundai,i30,1.4,Red,2017,Limousine,Stoff,5.4,55705,100,1,0,0,0,1,60
ME95488,11586,DE,0,Ford,Kuga,2.0 TDCi,Silver,2016,SUV,Teilleder,4.7,114472,150,0,1,0,0,1,3
FE11564,11001,DE,0,BMW,1er,118d,Gray,2014,Limousine,Stoff,4.4,61431,143,0,1,0,0,1,26
WJ60988,12516,DE,0,Mercedes-Benz,B-Klasse,B 180,White,2015,Van,Teilleder,5.6,74105,122,1,0,0,0,1,3
LC55090,17008,DE,0,Volkswagen,Passat,2.0 TDI,Blue,2017,Kombi,Stoff,4.3,80719,190,0,1,0,0,1,39
MU55005,8574,DE,0,Mitsubishi,Space Star,1.2,Purple,2018,Kombi,Stoff,4.3,21396,80,1,0,0,1,0,2
LJ21183,12708,DE,0,Smart,forfour,0.9 Turbo,Black,2017,Limousine,Leder,5.2,18147,90,1,0,0,1,0,60
VL38016,8390,DE,0,Volkswagen,Polo,1.4 TDI,Blue,2015,Limousine,Stoff,3.6,105971,105,0,1,0,0,1,36
XV06509,9456,DE,0,Smart,fortwo,1.0,Black,2018,Coupe,Stoff,4.1,44793,70,1,0,0,1,0,8
YJ23744,17997,DE,0,Nissan,Qashqai,1.2,Blue,2017,SUV,Stoff,5.6,21062,115,1,0,0,1,0,36
VH57458,29896,DE,0,Mitsubishi,Eclipse Cross,2.4 Plug-In-Hybrid,White,2021,SUV,Leder,1.8,3290,188,0,0,1,1,0,1
ZF26765,7948,DE,0,Opel,Zafira Tourer,1.4 Turbo,Green,2014,Van,Stoff,6.1,95830,140,1,0,0,0,1,3
YJ48141,4484,CZ,0,Seat,Ibiza,1.2 TSI,Black,2014,Limousine,Stoff,5.4,100127,105,1,0,0,0,1,9
XE67113,25300,DE,0,BMW,X3,xDrive 30d,Black,2015,SUV,Leder,5.9,104361,258,0,1,0,1,0,11
ZW92739,31232,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220,Gray,2019,Kombi,Leder,6.2,27130,190,1,0,0,1,0,67
VU38622,13000,DE,0,Seat,Leon,1.4 TSI,Gray,2016,Limousine,Teilleder,4.7,92586,150,1,0,0,1,0,3
BL60538,10042,DE,0,Volkswagen,Golf VII,1.2 TSI,Black,2016,Limousine,Stoff,4.9,78892,110,1,0,0,0,1,66
LR53819,6000,DE,0,Hyundai,i10,1.2,Gray,2016,Limousine,Stoff,4.9,63138,87,1,0,0,0,1,34
LA94081,13158,DE,0,Volkswagen,Polo,1.8 TSI,Black,2016,Limousine,Stoff,5.6,37579,192,1,0,0,1,0,48
AB22837,7033,DE,0,Skoda,Fabia,1.0 MPI,Blue,2017,Limousine,Stoff,4.8,24177,60,1,0,0,0,1,8
AT04454,4457,DE,0,Renault,Clio,1.2,Red,2015,Limousine,Stoff,5.6,97573,73,1,0,0,0,1,1
MC64627,15299,DE,0,BMW,2er,218i Gran Tourer,Gray,2016,Van,Stoff,5.4,67710,135,1,0,0,1,0,8
WD76056,14160,DE,0,BMW,3er,320d,Blue,2015,Kombi,Leder,4.3,101252,190,0,1,0,0,1,19
AC58064,17750,DE,0,BMW,2er,220i,Gray,2014,Coupe,Teilleder,5.5,39911,185,1,0,0,1,0,61
YN25666,28110,DE,0,Audi,Q2,40 TFSI,White,2020,SUV,Stoff,6.4,14573,190,1,0,0,1,0,120
EN64358,14148,DE,0,Hyundai,Tucson,1.7 CRDi,White,2016,SUV,Stoff,4.9,90424,140,0,1,0,1,0,1
AE00373,27327,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 250,White,2018,Kombi,Alcantara,6.7,50651,218,1,0,0,1,0,31
VR71013,13011,AT,0,Ford,EcoSport,1.0 EcoBoost,Gray,2019,SUV,Stoff,5.3,30043,101,1,0,0,0,1,1
AE78479,6879,DE,0,Honda,Jazz,1.2,Brown,2015,Van,Stoff,5.3,31050,90,1,0,0,0,1,94
XJ11782,8648,DE,0,Seat,Leon,1.6 TDI,Black,2016,Kombi,Teilleder,4.5,103022,110,0,1,0,0,1,1
HV74383,19089,DE,0,Seat,Leon,2.0 TSI,Blue,2017,Limousine,Teilleder,6.8,68892,300,1,0,0,1,0,9
HA16799,14032,DE,0,Opel,Zafira Tourer,2.0 CDTI,Gray,2016,Van,Stoff,5.8,98541,170,0,1,0,1,0,6
HT63623,10650,DE,1,Renault,Clio,1.0 SCe,Gray,2019,Limousine,Stoff,5.2,29473,72,1,0,0,0,1,33
HY48619,15219,DE,0,Mazda,6,2.2 Turbodiesel,Silver,2016,Kombi,Stoff,4.9,88705,175,0,1,0,1,0,39
HX81801,17921,DE,0,Seat,Leon,1.5 TSI,Black,2019,Limousine,Teilleder,5.1,55857,150,1,0,0,1,0,39
LF19747,13487,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2015,Kombi,Stoff,4.5,97344,150,0,1,0,1,0,28
AE34943,16352,DE,0,Audi,A5 Sportback,2.0 TDI,White,2014,Kombi,Teilleder,5.1,97598,177,0,1,0,1,0,3
MC63758,10023,DE,0,Volkswagen,Polo,1.0,Black,2016,Limousine,Stoff,4.8,22174,75,1,0,0,0,1,2
EE43054,7434,DE,0,Opel,Adam,1.4,Gray,2014,Limousine,Teilleder,5.3,58221,100,1,0,0,0,1,36
HG01564,13311,DE,0,Volkswagen,Golf VII,1.0 TSI,Blue,2018,Limousine,Stoff,4.8,42974,110,1,0,0,0,1,23
DZ56906,12589,DE,0,MINI,MINI,One,Black,2017,Limousine,Stoff,4.7,31705,102,1,0,0,0,1,35
EL62769,20110,DE,0,Mitsubishi,Outlander,2.0 MIVEC,Black,2019,SUV,Stoff,7.3,16380,150,1,0,0,1,0,92
ZN51378,13614,DE,0,Renault,Espace,1.6 dCi Energy,Gray,2015,Van,Teilleder,4.7,119986,160,0,1,0,1,0,36
KY83458,5260,DE,0,Fiat,Panda,1.2,Orange,2017,Limousine,Stoff,5.2,58982,70,1,0,0,0,1,5
LJ76327,9340,DE,0,Fiat,500,1.2,Blue,2015,Limousine,Teilleder,4.3,9028,70,1,0,0,1,0,16
KF89506,22670,DE,0,Volkswagen,Passat,2.0 TDI,Gray,2019,Kombi,Stoff,4.0,32843,150,0,1,0,1,0,40
JX11809,20214,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,White,2017,SUV,Teilleder,5.8,46958,155,1,0,0,1,0,9
LP55747,6442,DE,0,Mazda,2,1.5,Red,2015,Limousine,Stoff,4.7,89500,75,1,0,0,0,1,15
UC80961,25381,CZ,0,Skoda,Superb,2.0 TDI,Brown,2018,Kombi,Leder,5.2,70539,190,0,1,0,1,0,48
XF17562,8486,DE,0,Seat,Leon,1.2 TSI,Black,2014,Kombi,Stoff,5.2,56263,85,1,0,0,0,1,70
EF13452,7962,DE,0,Renault,Megane,1.2 TCe Energy,Gray,2016,Limousine,Stoff,5.4,80477,100,1,0,0,0,1,61
YK19503,10373,DE,0,Skoda,Fabia,1.2 TSI,Gray,2015,Kombi,Stoff,4.7,32549,110,1,0,0,0,1,106
EL23822,16106,CZ,0,Skoda,Octavia,2.0 TSI,Blue,2015,Kombi,Teilleder,6.2,105728,220,1,0,0,1,0,69
JC15849,26001,DE,1,Volvo,XC 60,2.0 T6,Gray,2016,SUV,Leder,7.7,49904,305,1,0,0,1,0,51
FD10481,11515,DE,0,Renault,Kadjar,1.2 TCe,Black,2018,SUV,Teilleder,5.9,33812,131,1,0,0,0,1,14
XZ74260,11271,DE,0,Volkswagen,Tiguan,1.4 TSI,Silver,2014,SUV,Stoff,7.1,109950,160,1,0,0,1,0,45
FH70641,12770,DE,0,Peugeot,2008,1.2 e-THP,Gray,2018,SUV,Teilleder,4.4,48402,110,1,0,0,0,1,32
LF15800,7601,NL,0,Kia,cee'd,1.6 GDI,Brown,2014,Limousine,Stoff,6.1,98999,135,1,0,0,0,1,49
TJ80816,4524,DE,0,Volkswagen,up!,1.0,White,2016,Limousine,Stoff,4.5,78978,60,1,0,0,0,1,4
KG05665,20669,DE,0,Seat,Leon,2.0 TSI,White,2017,Kombi,Alcantara,7.0,44886,300,1,0,0,0,1,96
VS65744,22993,DE,0,Jeep,Grand Cherokee,3.0 CRD,Black,2015,SUV,Leder,7.5,92683,250,0,1,0,1,0,29
ZE54376,11192,DE,0,Kia,cee'd,1.4,Black,2019,Limousine,Stoff,6.4,48356,99,1,0,0,0,1,4
MA41268,33201,DE,0,Mercedes-Benz,GLC-Klasse,GLC 250,Gray,2016,SUV,Alcantara,5.0,68859,205,0,1,0,1,0,67
ZF54760,11212,DE,0,Audi,A3,1.4 TFSI,Black,2014,Limousine,Stoff,5.1,101928,125,1,0,0,0,1,1
VU72477,15500,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2015,Kombi,Stoff,4.8,96297,185,0,1,0,1,0,27
