id,buy_price,countryoforigin,tax_deductible,make,model,subtype,outside_color,built_year,body_type,upholstery,fuelconsumption_combined,mileage,horsepower,fueltype,geartype,time_online_to_reserve_
UN56401,36698,HU,0,Ford,Tourneo Custom,2.0 TDCi,Gray,2021,Bus,Leder,6.3,16864,185,Diesel,automatic,12
XN77948,19931,DE,0,Hyundai,Tucson,1.6 TGDI,Blue,2018,SUV,Stoff,6.9,39124,177,Benzin,automatic,58
VY29896,22216,DE,0,Mercedes-Benz,C-Klasse,C 180 CGI,Brown,2017,Limousine,Leder,5.0,46342,155,Benzin,automatic,24
XW31419,9467,PL,0,Skoda,Fabia,1.0 TSI,Beige,2017,Kombi,Stoff,4.3,37008,110,Benzin,manual,9
UA69012,13883,DE,1,Hyundai,i20,1.0 TGDI,Black,2020,Limousine,Stoff,5.2,15727,101,Benzin,manual,12
NX44797,13800,DE,0,Opel,Insignia,2.0 CDTI,White,2016,Kombi,Leder,5.5,51302,170,Diesel,automatic,1
UG19870,10239,DE,0,Volkswagen,Golf VII,1.6 TDI,Gray,2016,Limousine,Stoff,3.9,108209,110,Diesel,automatic,4
AY17096,18026,DE,0,Opel,Astra K,1.4 SIDI Turbo,White,2019,Kombi,Leder,5.9,33132,150,Benzin,manual,45
YB55267,24839,DE,0,Audi,A6,1.8 TFSI,Black,2018,Kombi,Stoff,5.9,24840,190,Benzin,automatic,110
HX86664,12328,DE,0,Volkswagen,Golf VII,1.4 TSI,White,2016,Limousine,Stoff,5.2,94417,150,Benzin,manual,2
XG62714,6168,DE,0,Opel,Corsa,1.2,White,2016,Limousine,Stoff,5.4,60324,70,Benzin,manual,22
UJ87877,13113,DE,0,Opel,Mokka X,1.4 Turbo,Gray,2018,SUV,Stoff,6.9,60676,140,Benzin,automatic,34
HS42752,16614,DE,0,BMW,3er,320d,Silver,2016,Limousine,Stoff,4.0,87530,190,Diesel,automatic,12
UZ36619,24431,DE,0,Volkswagen,Tiguan,2.0 TDI,Blue,2017,SUV,Stoff,4.7,34885,150,Diesel,automatic,5
MF07957,25267,DE,0,Volkswagen,Tiguan,1.4 TSI,Black,2018,SUV,Stoff,6.9,49071,150,Benzin,automatic,20
MS16484,24882,DE,0,Mitsubishi,Outlander,PHEV,White,2019,SUV,Stoff,1.8,38759,135,Hybrid,automatic,42
LY26363,9096,CZ,0,Hyundai,ix20,1.6,White,2015,Van,Stoff,6.4,34451,125,Benzin,automatic,34
HR88667,11100,DE,0,Kia,Stonic,1.2,White,2017,SUV,Stoff,5.2,28137,85,Benzin,manual,12
MW48394,21350,DE,0,Audi,Q2,1.6 TDI,White,2017,SUV,Stoff,4.5,41905,115,Diesel,automatic,25
LX29394,15124,DE,0,Opel,Astra K,1.4 SIDI Turbo,Gray,2019,Limousine,Stoff,5.7,34016,150,Benzin,automatic,41
CY59776,9023,DE,0,Ford,EcoSport,1.0 EcoBoost,White,2017,SUV,Stoff,5.4,37794,125,Benzin,manual,21
GJ63942,14173,DE,0,Volkswagen,Golf VII,1.2 TSI,Black,2016,Limousine,Stoff,4.9,32678,110,Benzin,automatic,98
TL03270,20887,DE,0,Mercedes-Benz,A-Klasse,A 180 d,Gray,2018,Limousine,Leder,4.1,69322,115,Diesel,automatic,30
LW27304,25039,DE,0,Hyundai,i20,1.6 T-GDI,Black,2021,Limousine,Teilleder,7.2,7868,204,Benzin,manual,39
LP42148,7581,DE,0,Volkswagen,up!,1.0,White,2016,Limousine,Stoff,4.4,24831,60,Benzin,manual,37
BH83974,6228,DE,0,Opel,Corsa,1.4 Turbo,White,2017,Limousine,Stoff,5.1,61657,100,Benzin,manual,35
CN24070,12141,DE,0,Opel,Insignia,2.0 CDTI,Gray,2016,Kombi,Leder,5.5,66616,170,Diesel,automatic,1
VM84462,20583,DE,0,Audi,A5 Sportback,3.0 V6 TDI,Gray,2015,Kombi,Alcantara,5.8,97843,245,Diesel,automatic,1
GS59398,8474,DE,0,Ford,Fiesta,1.0 EcoBoost,Gray,2016,Limousine,Stoff,4.3,36280,100,Benzin,manual,17
TV22156,8934,DE,0,Citroen,C1,1.0 VTi,Black,2019,Kombi,Stoff,4.2,23700,72,Benzin,automatic,20
HP07889,16557,DE,0,Dacia,Duster II,1.3 TCe,Blue,2020,SUV,Stoff,5.9,4559,150,Benzin,manual,41
JA79728,21650,DE,0,Volkswagen,Passat,1.4 TSI,Brown,2018,Kombi,Teilleder,5.1,29862,150,Benzin,automatic,78
UG77159,15791,DE,0,Audi,A3 Limousine,1.5 TFSI,Red,2018,Limousine,Stoff,5.2,54896,150,Benzin,manual,19
DC56059,16001,DE,0,Ford,Kuga,2.0 TDCi,Gray,2016,SUV,Teilleder,5.2,103318,180,Diesel,automatic,26
HS31971,31993,DE,0,Ford,Transit,2.0 TDCi,Gray,2018,Kombi,Leder,6.5,39391,170,Diesel,manual,38
AJ21778,13365,DE,0,Volkswagen,Touran,1.2 TSI,Black,2015,Van,Stoff,5.4,73410,110,Benzin,manual,30
AU85801,8591,DE,0,Volkswagen,Golf VII Sportsvan,2.0 TDI,Blue,2014,Van,Stoff,4.2,114084,150,Diesel,manual,3
AM43977,8273,DE,0,Ford,Focus,1.0 EcoBoost,White,2016,Kombi,Stoff,4.8,62562,100,Benzin,manual,19
AG53065,24873,DE,0,Volkswagen,Passat,1.4 GTE,Silver,2018,Kombi,Alcantara,1.7,31807,218,Hybrid,automatic,68
NR64937,7567,DE,0,Kia,cee'd,1.4,Brown,2014,Kombi,Stoff,6.5,91168,100,Benzin,manual,17
NA21220,10720,DE,0,BMW,1er,116i,Silver,2013,Limousine,Stoff,5.6,78995,135,Benzin,manual,42
PM68819,12250,DE,0,Ford,EcoSport,1.0 EcoBoost,Black,2017,SUV,Teilleder,5.4,22464,140,Benzin,manual,69
PR85978,32049,DE,0,BMW,2er,M240i,Black,2018,Coupe,Leder,8.3,67174,340,Benzin,automatic,68
PL90507,12245,DE,0,Volkswagen,Polo,1.6 TDI,Red,2018,Limousine,Teilleder,3.9,109214,95,Diesel,automatic,10
NJ43145,11014,DE,0,MINI,Countryman,Cooper,White,2015,SUV,Stoff,5.9,93657,122,Benzin,automatic,3
LK42582,13786,DE,0,MINI,MINI,Cooper,Black,2017,Limousine,Teilleder,4.8,57154,135,Benzin,automatic,84
LP93821,36271,DE,1,Volvo,XC 90,2.0 D5,Brown,2017,SUV,Leder,5.7,63346,235,Diesel,automatic,14
KS31992,15228,DE,0,Dacia,Duster II,1.6 SCe,Beige,2019,SUV,Stoff,6.9,13982,115,Benzin,manual,12
LV40204,6866,DE,0,Volkswagen,Polo,1.0,White,2015,Limousine,Stoff,5.0,40299,60,Benzin,manual,13
KS89173,26113,DE,0,Volkswagen,Passat,1.4 GTE,White,2017,Kombi,Teilleder,1.7,68635,218,Hybrid,automatic,5
LX21881,17487,DE,0,BMW,2er,220i Gran Tourer,Gray,2016,Van,Stoff,5.9,58983,192,Benzin,automatic,149
KY78233,7835,CZ,0,Volkswagen,Polo,1.2 TSI,Black,2014,Limousine,Stoff,5.1,49995,90,Benzin,manual,42
HC98518,16945,DE,0,Audi,A3,1.4 TFSI ACT,Gray,2017,Limousine,Stoff,5,47045,150,Benzin,manual,23
HD37211,13379,DE,0,BMW,1er,118d,Blue,2017,Limousine,Alcantara,4.1,117462,150,Diesel,manual,31
YW16909,9472,DE,0,Smart,fortwo,0.9 Turbo,White,2016,Coupe,Leder,4.1,59323,90,Benzin,automatic,31
TW27654,19786,DE,0,Skoda,Kamiq,1.0 TSI,Gray,2022,SUV,Stoff,4.7,3288,110,Benzin,automatic,5
FK67386,18517,DE,0,Mazda,CX-3,2.0,Black,2018,SUV,Teilleder,6.4,10303,150,Benzin,manual,13
DF01876,14850,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2019,Limousine,Stoff,5.0,62755,131,Benzin,manual,1
JD42023,8462,DE,0,Smart,forfour,0.9 Turbo,Brown,2018,Limousine,Stoff,5.4,34834,90,Benzin,manual,1
ZB55686,22408,DE,0,Mercedes-Benz,A-Klasse,A 250,Black,2017,Limousine,Alcantara,6.8,83737,218,Benzin,automatic,43
TS90642,20267,DE,0,Mercedes-Benz,CLA-Klasse,Shooting Brake CLA 220 d,Gray,2017,Kombi,Teilleder,4.0,114718,177,Diesel,automatic,1
HN52240,8389,DE,0,Smart,fortwo,1.0,White,2016,Coupe,Stoff,5.2,33578,70,Benzin,automatic,31
HC30354,12339,DE,0,Peugeot,2008,1.2 e-THP,Gray,2019,SUV,Teilleder,5.5,76558,110,Benzin,automatic,11
VV15699,11670,DE,0,Kia,Sportage,1.6 GDI,White,2017,SUV,Stoff,6.7,40508,132,Benzin,manual,22
AG34136,26601,DE,0,Volkswagen,T-Roc,2.0 TSI,Black,2018,SUV,Leder,6.7,35060,190,Benzin,automatic,45
GV50345,40301,DE,0,Audi,SQ5,3.0 V6 TFSI,Blue,2017,SUV,Alcantara,8.5,61402,355,Benzin,automatic,84
AH98403,14310,DE,0,Nissan,Qashqai,1.6,Silver,2016,SUV,Stoff,5.6,27539,163,Benzin,manual,5
AF06977,35127,DE,0,Audi,Q7,3.0 V6 TDI,Black,2016,SUV,Leder,6.2,69078,218,Diesel,automatic,15
AP01378,11967,DE,0,Smart,forfour,0.9 Turbo,Black,2019,Limousine,Leder,5.1,10357,90,Benzin,automatic,2
AN19975,9505,DE,0,Ford,Focus,1.0 EcoBoost,Gray,2015,Kombi,Stoff,4.8,63734,125,Benzin,manual,11
XV00747,24179,DE,0,Mercedes-Benz,B-Klasse,B 220 CDI,Gray,2017,Van,Teilleder,5.0,44002,177,Diesel,automatic,44
BA67673,6832,DE,0,Fiat,Panda,1.2,White,2017,Limousine,Stoff,5.2,17324,70,Benzin,manual,46
AM83813,11096,DE,0,Opel,Crossland X,1.2,Gray,2018,SUV,Stoff,4.8,39940,110,Benzin,manual,32
GW62062,19200,DE,0,Volkswagen,Touran,1.4 TSI,Blue,2016,Van,Alcantara,5.4,73126,150,Benzin,automatic,11
BB13074,44032,DE,0,Audi,TT RS,2.5 TFSI,Black,2017,Coupe,Alcantara,8.2,89324,400,Benzin,automatic,101
PH57211,20000,DE,0,Kia,pro_cee'd,1.4 TGDI,White,2019,Coupe,Teilleder,5.5,48098,140,Benzin,automatic,40
HL55651,11133,DE,0,Renault,Kadjar,1.6 dCi Energy,Blue,2016,SUV,Teilleder,4.5,108308,130,Diesel,manual,23
NZ97918,11238,DE,0,Alfa Romeo,Giulietta,1.4 Turbo,Red,2016,Limousine,Stoff,6.2,77089,120,Benzin,manual,93
PR98937,17056,DE,0,BMW,1er,118i,Black,2019,Limousine,Stoff,5.6,16204,135,Benzin,automatic,54
AJ85677,16621,DE,0,Toyota,RAV 4,2.0,Gray,2016,SUV,Stoff,6.8,67912,152,Benzin,manual,43
NK66024,16015,DE,0,Volkswagen,Touran,1.4 TSI,Gray,2016,Van,Alcantara,5.6,99877,150,Benzin,manual,20
RM61756,10382,DE,1,Peugeot,2008,1.2 e-VTi,Gray,2019,SUV,Stoff,5.0,22526,82,Benzin,manual,99
AV67370,12631,CZ,0,Skoda,Fabia,1.0 TSI,White,2019,Limousine,Stoff,4.6,41151,110,Benzin,manual,80
TJ09870,15606,DE,0,Fiat,Panda,0.9,Green,2020,Limousine,Teilleder,5.7,20378,85,Benzin,manual,54
RM44062,12497,DE,0,Volvo,V 40,2.0 D2,White,2016,Limousine,Stoff,5.5,102524,120,Diesel,automatic,38
PT82623,9981,DE,0,Renault,Twingo,0.9 Energy,Black,2019,Limousine,Stoff,5.3,6331,110,Benzin,automatic,10
RE88183,21200,DE,0,BMW,3er,320i,Black,2018,Kombi,Stoff,6.1,39749,185,Benzin,automatic,7
HG00582,15635,DE,0,MINI,Countryman,John Cooper Works,Black,2014,SUV,Teilleder,7.1,91461,218,Benzin,automatic,13
AU24376,10911,DE,0,Kia,Stonic,1.2,Black,2018,SUV,Stoff,5.8,15491,85,Benzin,manual,44
AP74886,9045,SE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2014,Limousine,Stoff,4.9,109467,105,Benzin,manual,41
AN37473,13197,DE,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gray,2015,Van,Stoff,5.0,41384,110,Benzin,automatic,37
AL95054,8470,DE,0,Nissan,Micra,1.2,White,2016,Limousine,Stoff,5.0,30252,98,Benzin,automatic,11
HM23280,14070,DE,0,Mitsubishi,ASX,1.6,Black,2018,SUV,Stoff,5.7,12272,117,Benzin,manual,10
LH31083,10431,PL,0,Volkswagen,Golf VII,1.4 TSI,Black,2013,Limousine,Alcantara,5.2,79170,140,Benzin,manual,56
CW40794,7268,DE,0,Opel,Corsa,1.4,Green,2016,Limousine,Stoff,5.6,27419,90,Benzin,manual,1
GM86884,14901,DE,0,Seat,Leon,2.0 TDI,Black,2016,Kombi,Teilleder,4.8,43905,185,Diesel,automatic,4
HM76502,21471,DE,0,Ford,Mondeo,2.0 Hybrid,Gray,2019,Kombi,Stoff,4.4,44833,188,Hybrid,automatic,66
KY25059,21082,DE,0,Ford,Focus,1.5 EcoBoost,White,2020,Kombi,Stoff,4.9,8704,150,Benzin,manual,35
LM67502,15200,DE,0,MINI,Clubman,Cooper SD,Green,2017,Kombi,Stoff,4.5,90129,190,Diesel,manual,51
UW31236,24105,DE,0,Citroen,Berlingo,1.2 e-THP,Gray,2020,Van,Stoff,5.1,14792,131,Benzin,automatic,1
LP49946,16978,DE,0,Ford,Fiesta,1.5 EcoBoost,Blue,2019,Limousine,Teilleder,6.0,42168,200,Benzin,manual,62
LY06132,19710,DE,0,Mercedes-Benz,CLA-Klasse,CLA 200,Gray,2015,Limousine,Teilleder,5.5,42523,155,Benzin,automatic,13
LJ94961,37595,DE,0,Volkswagen,T6 Multivan,2.0 TDI,Black,2017,Bus,Alcantara,6.6,93879,205,Diesel,automatic,30
MW45845,8913,DE,0,Smart,fortwo,0.9 Turbo,Yellow,2016,Coupe,Stoff,4.1,46618,90,Benzin,automatic,5
MK64434,20026,DE,0,Citroen,C4 Spacetourer,1.2 e-THP,Silver,2019,Van,Stoff,4.8,8405,131,Benzin,automatic,23
AT69653,7734,DE,0,Seat,Ibiza,1.0,Gray,2017,Limousine,Stoff,4.9,31776,75,Benzin,manual,31
XB39290,6836,DE,0,Dacia,Logan MCV II,0.9 TCe,Blue,2017,Kombi,Teilleder,5.1,47320,90,Benzin,manual,50
GP44534,21019,DE,0,Volkswagen,Golf VII,2.0 TDI,White,2017,Limousine,Alcantara,4.5,78475,185,Diesel,automatic,12
YL15447,18250,DE,0,Opel,Crossland X,1.2 Turbo,Orange,2020,SUV,Teilleder,5.0,3527,131,Benzin,automatic,23
XF95492,12732,CZ,0,Hyundai,i20,1.2,Red,2021,Limousine,Stoff,5.1,3240,84,Benzin,manual,8
UX27686,11900,DE,0,Skoda,Fabia,1.2 TSI,Gray,2016,Limousine,Stoff,4.6,47131,110,Benzin,automatic,16
WL95699,8500,DE,0,Suzuki,Swift,1.6,White,2012,Limousine,Stoff,6.4,75391,135,Benzin,manual,7
YC55966,9392,DE,0,MINI,MINI,One,Gray,2016,Limousine,Stoff,5.1,47158,75,Benzin,manual,9
SR12468,23009,DE,0,Mercedes-Benz,B-Klasse,B 180,Red,2019,Van,Teilleder,5.4,9404,136,Benzin,manual,116
RG22757,19016,DE,0,Volkswagen,Golf VII,1.5 TSI,Gray,2018,Limousine,Stoff,4.9,28522,150,Benzin,automatic,26
GT56486,12676,DE,0,Skoda,Octavia,2.0 TDI,Gray,2018,Kombi,Stoff,4.6,116507,150,Diesel,automatic,33
GV33947,29373,DE,0,BMW,X3,xDrive 30d,Black,2017,SUV,Teilleder,5.9,69782,258,Diesel,automatic,25
YD32262,27706,DE,0,Ford,Focus,2.3 EcoBoost,Gray,2017,Limousine,Alcantara,7.7,38054,350,Benzin,manual,27
XM40797,22464,DE,0,Hyundai,i30,2.0 TGDI,White,2019,Limousine,Teilleder,7.8,28945,275,Benzin,manual,42
AX72941,21513,DE,0,Hyundai,i30,2.0 TGDI,Blue,2017,Limousine,Stoff,7.1,30119,275,Benzin,manual,8
BA83496,14315,DE,0,Renault,Kadjar,1.2 TCe,Brown,2018,SUV,Teilleder,5.9,11688,131,Benzin,manual,81
BB25743,11239,DE,0,Smart,fortwo,1.0,White,2019,Coupe,Stoff,4.1,11389,70,Benzin,automatic,11
SW71441,10733,DE,0,Fiat,500,1.2,Blue,2018,Limousine,Leder,4.8,10085,70,Benzin,automatic,3
AN26997,10047,DE,0,Opel,Adam,1.4,Yellow,2018,Limousine,Stoff,5.4,9809,87,Benzin,manual,3
NL35214,19572,BE,0,Skoda,Superb,1.6 TDI,Gray,2018,Kombi,Leder,4.0,11132,120,Diesel,manual,17
AW63190,13633,CZ,0,Ford,Kuga,1.5 EcoBoost,Gray,2015,SUV,Teilleder,7.4,69484,182,Benzin,automatic,42
AS35992,7008,DE,0,Volkswagen,up!,1.0,Blue,2018,Limousine,Stoff,4.1,34250,60,Benzin,manual,94
MA12637,14849,DE,0,Volkswagen,T-Roc,1.0 TSI,Black,2018,SUV,Stoff,5.1,39575,115,Benzin,manual,44
LG94847,16323,DE,0,Volkswagen,Golf VII,2.0 TDI,Black,2017,Limousine,Stoff,4.3,52651,150,Diesel,automatic,46
PJ69313,13449,DE,0,BMW,3er,318d,Black,2016,Limousine,Stoff,4.0,94094,150,Diesel,manual,3
PJ76804,12960,DE,0,BMW,2er,216i Active Tourer,Gray,2016,Van,Stoff,5.1,21408,102,Benzin,manual,35
AT04764,10900,DE,0,Volkswagen,Golf VII,1.2 TSI,Gray,2013,Limousine,Stoff,4.8,57203,105,Benzin,automatic,38
AM73988,9313,DE,0,Opel,Adam,1.4,Red,2017,Limousine,Teilleder,5.0,24736,87,Benzin,manual,18
ML15369,39976,DE,0,Jeep,Grand Cherokee,3.0 CRD,White,2018,SUV,Leder,7.0,19628,250,Diesel,automatic,77
GT88472,13710,DE,0,BMW,1er,118i,Silver,2016,Limousine,Alcantara,5.3,91808,135,Benzin,manual,38
GT61986,15347,DE,0,Mazda,CX-3,2.0 Skyactiv-G,Blue,2019,SUV,Stoff,6.2,23283,121,Benzin,manual,3
FL49420,13839,DE,0,Ford,Focus,1.0 EcoBoost,White,2018,Kombi,Stoff,4.8,34344,125,Benzin,manual,29
VJ62685,8601,DE,0,Opel,Adam,1.4,Beige,2017,Limousine,Teilleder,5.4,25806,87,Benzin,manual,26
LM06978,25000,DE,0,MINI,MINI,Cooper S,Gray,2021,Limousine,Leder,6.7,5254,178,Benzin,manual,25
GV71467,15805,DE,0,BMW,3er,318i,White,2016,Limousine,Stoff,5,21998,135,Benzin,automatic,8
AN69032,12083,DE,0,BMW,3er,318d,Gray,2015,Kombi,Stoff,4.6,90641,143,Diesel,automatic,4
AS41449,12170,DE,0,Volkswagen,Polo,1.0,Silver,2018,Limousine,Stoff,4.7,19785,75,Benzin,manual,99
UG63843,12823,DE,0,MINI,MINI,Cooper,White,2016,Limousine,Teilleder,4.7,78859,135,Benzin,automatic,5
LF44448,7097,DE,0,Fiat,500C,1.2,White,2014,Cabrio,Stoff,5.1,82467,70,Benzin,manual,47
UZ18022,22300,DE,0,Volkswagen,Touran,2.0 TDI,Yellow,2017,Van,Stoff,4.6,48114,150,Diesel,automatic,78
GK41295,10482,DE,0,Ford,Fiesta,1.1,White,2019,Limousine,Stoff,5.2,39163,85,Benzin,manual,4
XH25788,27722,DE,0,Mercedes-Benz,GLC-Klasse,GLC 250,White,2017,SUV,Leder,5.0,73526,205,Diesel,automatic,14
GJ46963,30950,DE,1,Mercedes-Benz,GLC-Klasse,GLC 220,Gray,2017,SUV,Teilleder,5.0,38018,170,Diesel,automatic,57
HE49412,21682,SK,0,Seat,Leon,1.5 TSI ACT,White,2021,Kombi,Stoff,5.1,4540,131,Benzin,manual,41
XW81160,20172,DE,1,MINI,Cabrio,Cooper S,White,2018,Cabrio,Teilleder,5.6,47245,192,Benzin,automatic,76
HA77412,20738,DK,0,Nissan,Qashqai,1.3 DIG-T,Black,2019,SUV,Leder,5.8,28258,159,Benzin,automatic,9
VY47726,14459,SK,0,Volkswagen,Golf VII,1.4 TSI,Blue,2017,Kombi,Stoff,5.4,37865,125,Benzin,manual,35
XL23794,10336,DE,0,Audi,A1,1.2 TFSI,Black,2013,Limousine,Stoff,5.1,52447,85,Benzin,manual,115
WF84128,10641,DE,0,Smart,fortwo,1.0,White,2018,Coupe,Stoff,3.0,46881,70,Benzin,automatic,67
HK78040,23889,DE,0,Audi,A4,1.4 TFSI,Gray,2017,Kombi,Teilleder,5.3,23764,150,Benzin,automatic,107
HN92306,11008,DE,1,Volkswagen,Golf VII,2.0 TDI,White,2014,Limousine,Stoff,4.5,58563,150,Diesel,automatic,45
HZ30599,12599,DE,0,Suzuki,Vitara,1.6,Silver,2015,SUV,Teilleder,5.3,38515,120,Benzin,manual,22
MG32203,11600,DE,0,Skoda,Rapid,1.0 TSI,White,2018,Limousine,Stoff,4.4,11482,95,Benzin,manual,6
MG36548,6727,DE,0,Ford,Fiesta,1.0,Red,2016,Limousine,Stoff,4.3,36984,80,Benzin,manual,4
MY53029,10537,DE,0,Dacia,Duster II,1.0 TCe,Blue,2019,SUV,Stoff,5.6,40919,101,Benzin,manual,37
HB07627,25000,DE,0,Jeep,Grand Cherokee,3.0 CRD,Black,2015,SUV,Leder,7.5,82595,250,Diesel,automatic,43
HV11887,18369,DE,0,Audi,A1,30 TFSI,Gray,2018,Kombi,Stoff,4.9,53945,116,Benzin,manual,93
HC79968,7504,DE,0,Hyundai,i10,1.0,Blue,2016,Limousine,Stoff,5.8,30429,67,Benzin,automatic,21
TL23924,10636,DE,0,Volkswagen,Golf VII Sportsvan,1.6 TDI,Orange,2015,Van,Stoff,3.9,49948,110,Diesel,manual,26
WM47011,28639,DE,0,Opel,Zafira Life,1.5 CDTI,Black,2020,Bus,Stoff,4.8,9299,120,Diesel,manual,28
XG59783,15049,DE,0,BMW,1er,118i,Gray,2018,Limousine,Stoff,5.3,36534,135,Benzin,manual,31
AV27286,19270,DE,0,Seat,Leon,1.5 TSI,Orange,2019,Limousine,Leder,5.1,29231,150,Benzin,automatic,85
AP77899,20066,DE,0,Opel,Grandland X,1.2,White,2018,SUV,Leder,5.5,17275,130,Benzin,automatic,84
PY12417,21550,DE,0,Mercedes-Benz,A-Klasse,A 250,White,2016,Limousine,Teilleder,6.8,42189,218,Benzin,automatic,113
AU67561,23006,DE,0,Volkswagen,Arteon,2.0 TDI,Black,2017,Limousine,Alcantara,4.4,67530,150,Diesel,automatic,35
NR63142,7630,CZ,0,Skoda,Fabia,1.2 TSI,Brown,2016,Limousine,Stoff,4.6,62973,90,Benzin,manual,17
RS10480,9482,DE,0,Opel,Corsa,1.4,Red,2016,Limousine,Stoff,5.9,13602,90,Benzin,automatic,80
PS69242,6581,DE,0,Toyota,AYGO,1.0,White,2017,Limousine,Stoff,4.1,27862,70,Benzin,manual,60
PJ79490,11892,DE,0,Ford,Transit,1.0 EcoBoost,White,2019,Kombi,Stoff,5.8,30832,100,Benzin,manual,17
UK65445,13959,CZ,0,Volkswagen,Polo,1.8 TSI,Black,2016,Limousine,Stoff,5.6,56288,192,Benzin,automatic,21
AM59573,13040,DE,0,Volkswagen,Golf VII,2.0 TDI,Gray,2013,Limousine,Leder,4.4,43475,150,Diesel,automatic,36
VW84956,12432,DE,0,Dacia,Duster II,1.6 SCe,Gray,2019,SUV,Stoff,6.5,43587,115,Benzin,manual,4
AU06507,22502,DE,0,BMW,1er,125i,White,2018,Limousine,Leder,6.2,40333,225,Benzin,automatic,24
UA36535,19415,DE,0,Mercedes-Benz,GLA-Klasse,GLA 200,White,2017,SUV,Leder,5.8,67412,155,Benzin,manual,41
WW39766,10223,DE,0,Renault,Megane,1.2 TCe,Gray,2017,Kombi,Stoff,5.4,96785,132,Benzin,manual,80
YB74929,3890,DE,1,Smart,fortwo,1.0,White,2013,Cabrio,Stoff,4.3,101310,70,Benzin,automatic,14
XK13403,14052,PL,0,Skoda,Octavia,1.4 TSI,Black,2017,Kombi,Stoff,5.3,23418,150,Benzin,manual,6
XL05076,9028,DE,0,Skoda,Fabia,1.0 MPI,Green,2018,Limousine,Stoff,4.8,23991,75,Benzin,manual,25
XY73134,13600,DE,0,Audi,A4,1.8 TFSI,Black,2014,Limousine,Stoff,5.7,53230,170,Benzin,automatic,39
TR08869,19021,DE,0,BMW,3er,335i GT,Gray,2014,Limousine,Leder,8.0,117136,305,Benzin,automatic,11
WB58564,12215,DE,0,Volkswagen,Golf VII,1.0 TSI,Gray,2017,Limousine,Stoff,4.8,57596,110,Benzin,manual,43
TX94837,5621,DE,0,Ford,Focus,1.5 TDCi,White,2015,Kombi,Stoff,3.8,100322,95,Diesel,manual,4
AY01384,9480,DE,0,Volkswagen,up!,1.0,White,2019,Limousine,Stoff,4.2,11198,75,Benzin,manual,57
KW13139,34520,DE,0,Skoda,Kodiaq,2.0 TDI,Silver,2019,SUV,Leder,5.5,30994,190,Diesel,automatic,37
HF75525,22690,DE,0,Volkswagen,Golf VII,2.0 TSI,Red,2018,Limousine,Stoff,6.3,59692,230,Benzin,automatic,74
MC27769,14018,CZ,0,Skoda,Yeti,2.0 TDI,Gray,2016,SUV,Leder,6.3,114558,150,Diesel,automatic,33
GS79042,25481,DE,1,Mercedes-Benz,C-Klasse,C 400,White,2017,Kombi,Leder,7.7,87510,333,Benzin,automatic,24
AV25222,17465,DE,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Gray,2017,SUV,Leder,6.7,24805,163,Benzin,automatic,57
AP44490,6133,DE,0,Opel,Meriva,1.4,Gray,2013,Van,Stoff,5.9,31758,100,Benzin,manual,8
AT25678,22900,DE,0,Mercedes-Benz,C-Klasse,C 180,Black,2015,Coupe,Teilleder,5.3,33557,155,Benzin,automatic,15
BH58158,33048,DE,0,Kia,Sorento,2.2 CRDi,Gray,2019,SUV,Leder,6.2,16826,200,Diesel,automatic,20
GZ77979,15752,DE,0,Mazda,6,2.0,Blue,2018,Kombi,Stoff,6.0,52462,165,Benzin,manual,34
GL67549,9100,DE,0,Smart,forfour,1.0,Red,2016,Limousine,Leder,5.0,44879,70,Benzin,automatic,7
GB90467,25376,DE,0,Mercedes-Benz,A-Klasse,A 180,White,2020,Limousine,Stoff,5.3,12620,136,Benzin,automatic,52
GD17977,24245,DE,0,Audi,A6,3.0 V6 TFSI,Red,2015,Kombi,Leder,7.6,99890,333,Benzin,automatic,98
HD56875,20334,DE,0,Volkswagen,Sharan,2.0 TDI,Gray,2017,Van,Stoff,5.1,74534,150,Diesel,manual,14
HC38415,12176,DE,0,Opel,Astra K,1.4 SIDI Turbo,Gray,2017,Limousine,Teilleder,5.4,86505,150,Benzin,automatic,46
LE39605,12641,DE,0,Hyundai,Kona,1.0 TGDI,Black,2018,SUV,Stoff,5.2,57628,120,Benzin,manual,35
LB01422,19640,DE,0,Skoda,Octavia,2.0 TDI,Gray,2016,Kombi,Teilleder,4.8,66232,185,Diesel,automatic,65
LL13428,12914,DE,0,Citroen,C4 Picasso,1.2 e-THP,Brown,2017,Van,Stoff,5.1,64210,130,Benzin,automatic,11
LP34433,17368,DE,0,BMW,5er,520d,White,2015,Kombi,Leder,4.5,100758,190,Diesel,automatic,72
UA71325,15442,DE,0,Mercedes-Benz,A-Klasse,A 200 CDI,Red,2015,Limousine,Teilleder,4.1,85730,135,Diesel,manual,26
PV65519,18469,LU,0,Abarth,595,1.4,Black,2020,Limousine,Alcantara,6.8,27665,180,Benzin,manual,69
MC14224,13152,DE,0,Volkswagen,T-Roc,1.0 TSI,Black,2017,SUV,Stoff,5.1,96837,115,Benzin,manual,12
KY83458,5260,DE,0,Fiat,Panda,1.2,Orange,2017,Limousine,Stoff,5.2,58982,70,Benzin,manual,5
