id,price_less_7k,price_7_10k,price_10_13k,price_13_16k,price_16_20k,price_20_25k,price_over_25k,make,model,subtype,outside_color,built_year,body_type,upholstery,mileage_below_30k_,mileage_30_50k_,mileage_50_70k_,mileage_over_70k_,horsepower_below_100_,horsepower_100_150_,horsepower_150_200_,horsepower_200_250_,horsepower_over_250_,low_fuel_consumption,mid_low_fuel_consumption,mid_high_fuel_consumption,high_fuel_consumption,benzin,diesel,hybrid,automatic,manual,time_sell
XK44816,0,0,1,0,0,0,0,Volkswagen,Golf VII,1.0 TSI,Blue,2017,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0-7d
YD07860,0,1,0,0,0,0,0,Fiat,Tipo,1.4 Turbo,Black,2017,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15-25d
LB00643,0,0,0,0,0,0,1,Seat,Alhambra,1.4 TSI,Red,2019,Van,Alcantara,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,80-100d
JU16790,0,1,0,0,0,0,0,Skoda,Fabia,1.0 MPI,Red,2018,Kombi,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
DG03339,0,0,0,0,0,0,1,Kia,Sorento,2.2 CRDi,White,2016,SUV,Leder,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,7-15d
LN67349,0,0,0,0,1,0,0,Seat,Arona,1.0 TSI,Red,2019,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,50-65d
WW89626,0,1,0,0,0,0,0,Volkswagen,Golf VII,1.6 TDI,White,2014,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0-7d
JX43549,0,0,0,1,0,0,0,Volkswagen,Tiguan,2.0 TDI,White,2015,SUV,Stoff,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,7-15d
KS22340,0,0,0,1,0,0,0,Skoda,Octavia,2.0 TDI,White,2017,Kombi,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,65-80d
LA58357,0,1,0,0,0,0,0,Fiat,Tipo,1.3 M-Jet,White,2016,Limousine,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,65-80d
LS09798,1,0,0,0,0,0,0,Ford,Fiesta,1.25,White,2016,Limousine,Stoff,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
XT83663,0,0,0,1,0,0,0,Mercedes-Benz,B-Klasse,B 180,Red,2015,Van,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,25-35d
YF96616,0,0,0,0,0,1,0,Skoda,Octavia,2.0 TDI,Black,2018,Kombi,Alcantara,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,50-65d
KM32167,0,0,0,0,0,1,0,Mercedes-Benz,C-Klasse,C 250 d,Gray,2015,Limousine,Leder,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,35-50d
KV21297,0,0,1,0,0,0,0,Ford,EcoSport,1.0 EcoBoost,Red,2018,SUV,Alcantara,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,15-25d
XV23998,0,0,0,1,0,0,0,Dacia,Duster II,1.3 TCe,Brown,2019,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,100+
DP82239,0,1,0,0,0,0,0,Suzuki,Ignis,1.2 DualJet,Blue,2017,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
YU10654,0,0,0,0,1,0,0,Seat,Leon,2.0 TSI,Gray,2015,Kombi,Leder,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,50-65d
KU56284,0,0,0,0,0,0,1,Jeep,Cherokee,2.2 M-Jet,White,2018,SUV,Leder,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,50-65d
YM17187,0,1,0,0,0,0,0,Audi,A1,1.2 TFSI,White,2014,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
HY53425,0,0,0,0,1,0,0,Ford,Focus,1.5 EcoBoost,White,2019,Kombi,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,25-35d
WD22264,0,0,0,0,0,1,0,Kia,pro_cee'd,1.6 TGDI,White,2018,Coupe,Teilleder,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,7-15d
HR34150,0,0,0,0,0,1,0,MINI,MINI,Cooper S,Red,2017,Limousine,Teilleder,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,100+
UX22094,0,0,1,0,0,0,0,Nissan,Qashqai,1.6 dCi,Black,2015,SUV,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,7-15d
PH68278,0,1,0,0,0,0,0,Ford,Ka+,1.2 Ti-VCT,Black,2018,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,80-100d
WC91057,0,0,0,0,0,0,1,Mercedes-Benz,V-Klasse,V 250 d,Brown,2018,Bus,Stoff,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,80-100d
GJ87527,1,0,0,0,0,0,0,Ford,B-Max,1.0 EcoBoost,White,2013,Van,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
RM36982,0,0,0,0,1,0,0,Audi,Q2,1.6 TDI,Red,2018,SUV,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,100+
RT10169,0,0,0,0,1,0,0,Hyundai,i30,1.4 TGDI,Red,2019,Kombi,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,50-65d
XM78658,0,1,0,0,0,0,0,Skoda,Rapid,1.0 TSI,White,2018,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,35-50d
JL27230,0,0,0,1,0,0,0,Ford,Kuga,1.5 EcoBoost,Blue,2018,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
PM35100,0,0,0,0,0,0,1,Mercedes-Benz,C-Klasse,C 400,Black,2018,Coupe,Leder,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,50-65d
XR56253,0,0,1,0,0,0,0,Nissan,Qashqai,1.6 dCi,Black,2018,SUV,Stoff,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,25-35d
PH41689,0,0,0,0,0,0,1,Mercedes-Benz,GLC-Klasse,GLC 250,Black,2018,SUV,Alcantara,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,35-50d
WW01105,0,0,0,1,0,0,0,BMW,2er,218i Active Tourer,Black,2018,Van,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0-7d
BX51696,0,0,0,0,0,0,1,Mercedes-Benz,GLC-Klasse,GLC 250 d,Blue,2017,SUV,Teilleder,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,65-80d
CH54359,0,0,0,1,0,0,0,Volvo,XC 60,2.0 D4,Black,2013,SUV,Leder,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,35-50d
DP80097,0,0,1,0,0,0,0,Opel,Astra K,1.4 SIDI Turbo,Blue,2016,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,65-80d
CR09643,0,1,0,0,0,0,0,Audi,A1,1.2 TFSI,Orange,2014,Limousine,Stoff,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
CR63555,0,0,0,0,1,0,0,Audi,A3,2.0 TDI,Gray,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,50-65d
DN25408,0,1,0,0,0,0,0,Renault,Clio,1.2,White,2017,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,25-35d
BZ95356,0,0,0,0,0,1,0,Mazda,MX-5,2.0,Black,2019,Cabrio,Leder,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,100+
HU55326,0,0,0,0,1,0,0,Mitsubishi,Eclipse Cross,1.5 T-MIVEC,Red,2019,SUV,Stoff,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,100+
JF16093,1,0,0,0,0,0,0,Renault,Clio,1.2,White,2015,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,15-25d
JJ55058,0,0,0,0,1,0,0,Peugeot,308,1.6 THP,White,2016,Limousine,Alcantara,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,100+
HA91420,0,0,1,0,0,0,0,Opel,Astra K,1.4 SIDI Turbo,Black,2019,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,35-50d
JM29178,0,0,1,0,0,0,0,Fiat,500L,1.4,Black,2018,Van,Stoff,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,50-65d
UZ97477,0,0,0,0,0,1,0,Ford,Focus,2.0 EcoBlue,Gray,2019,Kombi,Leder,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,65-80d
WB43848,0,0,0,0,1,0,0,Ford,Focus,2.0 EcoBlue,Black,2018,Kombi,Stoff,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,65-80d
XJ52729,0,0,0,0,0,1,0,Volkswagen,Touran,1.4 TSI,White,2016,Van,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,80-100d
YD11856,0,0,0,0,1,0,0,Ford,S-Max,2.0 TDCi,Gray,2017,Van,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,80-100d
YJ68871,0,0,0,1,0,0,0,Opel,Zafira Tourer,2.0 CDTI,Black,2017,Van,Stoff,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,15-25d
DA24607,0,1,0,0,0,0,0,Smart,fortwo,1.0,White,2016,Coupe,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,35-50d
DT96339,0,0,0,1,0,0,0,BMW,1er,118d,Silver,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,65-80d
CW73901,0,0,1,0,0,0,0,Renault,Clio,1.6 Turbo,Yellow,2014,Limousine,Leder,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,15-25d
CG05242,0,1,0,0,0,0,0,BMW,1er,116i,White,2014,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,25-35d
EP44615,0,0,0,0,0,0,1,Skoda,Kodiaq,2.0 TDI,Blue,2017,SUV,Leder,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,35-50d
DB69340,0,0,0,1,0,0,0,MINI,MINI,Cooper S,Orange,2015,Limousine,Teilleder,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,50-65d
WD99458,0,0,0,0,1,0,0,Nissan,Qashqai,1.3 DIG-T,Gray,2019,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15-25d
DL79526,0,0,0,0,1,0,0,Kia,cee'd,1.5 TGDI,Gray,2021,Kombi,Stoff,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,35-50d
PH56436,0,1,0,0,0,0,0,Mitsubishi,Space,1.0,White,2019,Limousine,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7-15d
CM53800,0,0,0,1,0,0,0,Volkswagen,Golf,1.0 TSI,Black,2019,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
HJ47689,0,0,0,1,0,0,0,Ford,Kuga,1.5 EcoBoost,White,2017,SUV,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80-100d
DC31163,0,0,0,1,0,0,0,Suzuki,Jimny,1.3,Gray,2018,SUV,Leder,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,15-25d
DB45755,1,0,0,0,0,0,0,Renault,Twingo,1.0 SCe,Black,2018,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
GT94845,0,1,0,0,0,0,0,Volkswagen,Polo,1.2 TSI,White,2014,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,80-100d
JS32869,0,0,0,0,1,0,0,Mercedes-Benz,C-Klasse,C 220 d,Blue,2017,Kombi,Teilleder,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,7-15d
JC69314,0,0,1,0,0,0,0,Renault,Clio,1.0 TCe,Orange,2019,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,80-100d
JW93664,1,0,0,0,0,0,0,Hyundai,i20,1.2,White,2014,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
HU95351,0,0,0,1,0,0,0,Toyota,Auris Touring Sports,1.8 Hybrid,White,2018,Kombi,Stoff,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,25-35d
DD15844,0,0,0,0,1,0,0,Volkswagen,Touran,1.4 TSI,Blue,2017,Van,Stoff,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,35-50d
JA18840,0,0,0,0,0,1,0,Peugeot,5008,1.2 e-THP,White,2019,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
GT81045,0,0,0,0,0,0,1,Mercedes-Benz,GLE-Klasse,GLE 250 d,Brown,2016,SUV,Leder,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,35-50d
YB74929,1,0,0,0,0,0,0,Smart,fortwo,1.0,White,2013,Cabrio,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7-15d
DR17883,0,0,0,1,0,0,0,Seat,Ateca,1.0 TSI,Black,2018,SUV,Stoff,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
XX87104,0,1,0,0,0,0,0,Volkswagen,Golf VII,1.4 TSI,Silver,2013,Limousine,Stoff,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
XR46153,0,0,1,0,0,0,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Black,2015,Van,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
XJ73770,0,0,1,0,0,0,0,Ford,Tourneo Courier,1.0 EcoBoost,White,2019,Kombi,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
UC60651,0,1,0,0,0,0,0,Peugeot,2008,1.6,Brown,2014,SUV,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7-15d
EC60698,0,0,0,0,0,1,0,Skoda,Octavia,2.0 TSI,Black,2018,Kombi,Teilleder,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0-7d
WU00255,0,0,0,1,0,0,0,Renault,Megane,1.6 dCi Energy,Red,2018,Limousine,Teilleder,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,35-50d
EL72366,1,0,0,0,0,0,0,Fiat,500,1.2,Black,2014,Limousine,Teilleder,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
WW01371,0,0,0,1,0,0,0,Nissan,Qashqai,1.2,Blue,2017,SUV,Teilleder,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,15-25d
XL86235,0,0,1,0,0,0,0,MINI,MINI,One,Blue,2018,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
FD37803,0,1,0,0,0,0,0,Renault,Captur,0.9 Energy,Orange,2014,SUV,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
JR11724,0,0,0,1,0,0,0,Mazda,CX-3,2.0,White,2017,SUV,Leder,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,50-65d
JW99716,0,0,0,0,1,0,0,Ford,Kuga,1.5 EcoBoost,White,2018,SUV,Teilleder,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,35-50d
JP94491,1,0,0,0,0,0,0,Smart,fortwo,1.0,Black,2016,Coupe,Stoff,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25-35d
JZ91918,0,0,0,1,0,0,0,Audi,Q3,2.0 TDI,Black,2015,SUV,Alcantara,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,25-35d
HJ63644,0,0,0,0,0,0,1,BMW,2er,220i,White,2018,Cabrio,Teilleder,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,50-65d
HU53328,0,0,0,0,0,1,0,Mitsubishi,Outlander,2.0 MIVEC,White,2020,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,100+
CR18338,0,1,0,0,0,0,0,Opel,Corsa,1.4,Red,2016,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
EE02270,0,0,0,0,0,1,0,Ford,Kuga,2.0 TDCi,Black,2019,SUV,Alcantara,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,25-35d
YP00078,0,0,0,0,0,1,0,BMW,X1,xDrive 20i,White,2016,SUV,Alcantara,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,35-50d
WY39730,0,0,0,1,0,0,0,Suzuki,Vitara,1.4 BoosterJet,Black,2016,SUV,Alcantara,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25-35d
YG54295,0,1,0,0,0,0,0,Hyundai,ix20,1.6,Silver,2015,Van,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,35-50d
HR34801,0,0,1,0,0,0,0,Volkswagen,Polo,1.2 TSI,Silver,2017,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,15-25d
NL55887,0,1,0,0,0,0,0,Renault,Captur,1.2 TCe,Red,2014,SUV,Teilleder,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
GU67172,0,0,0,0,0,0,1,BMW,X3,xDrive 20i,White,2018,SUV,Teilleder,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,65-80d
WN93470,0,1,0,0,0,0,0,Renault,Captur,1.5 dCi,Brown,2015,SUV,Stoff,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,50-65d
NS82566,0,0,0,1,0,0,0,BMW,1er,118i,Blue,2017,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,25-35d
VP27577,0,0,1,0,0,0,0,Renault,Clio,0.9,Red,2019,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
UR31786,0,0,0,0,1,0,0,Volkswagen,Polo,1.0 TSI,White,2021,Limousine,Stoff,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
UH79008,0,0,0,0,0,1,0,Toyota,RAV 4,2.5 Hybrid,Black,2018,SUV,Stoff,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,7-15d
RM82687,0,0,0,0,0,1,0,BMW,X1,xDrive 20d,Blue,2018,SUV,Leder,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,50-65d
WU54031,0,0,0,1,0,0,0,Volkswagen,Golf,1.0 TSI,Gray,2018,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80-100d
HV53024,0,0,1,0,0,0,0,Kia,Rio,1.0 TGDI,Black,2017,Limousine,Leder,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
PZ97889,0,0,0,0,0,1,0,Volkswagen,Touran,1.4 TSI,Orange,2017,Van,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,100+
RF70444,0,0,1,0,0,0,0,Skoda,Yeti,1.4 TSI,White,2014,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,80-100d
AS00041,0,0,0,0,1,0,0,Ford,Galaxy,2.0 TDCi Bi-Turbo,White,2016,Van,Leder,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,7-15d
WM57755,0,0,0,0,1,0,0,Mercedes-Benz,CLA-Klasse,CLA 250,Silver,2015,Limousine,Leder,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,65-80d
BB68378,0,0,0,1,0,0,0,Renault,Kadjar,1.6 TCe Energy,Black,2017,SUV,Leder,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0-7d
BL77968,0,1,0,0,0,0,0,Kia,cee'd,1.6 GDI,Black,2014,Limousine,Stoff,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,65-80d
RS05861,0,1,0,0,0,0,0,Dacia,Duster,1.5 dCi,White,2014,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,35-50d
MM90733,0,0,0,1,0,0,0,Audi,Q3,2.0 TDI,Silver,2016,SUV,Leder,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,50-65d
RH77530,0,0,0,1,0,0,0,Ford,EcoSport,1.0 EcoBoost,Black,2019,SUV,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
NU35855,0,0,0,0,1,0,0,Mercedes-Benz,A-Klasse,A 200,White,2016,Limousine,Alcantara,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0-7d
JJ89218,0,0,0,1,0,0,0,Volkswagen,Golf VII Sportsvan,1.2 TSI,Gray,2016,Van,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,15-25d
WL67878,0,0,1,0,0,0,0,Renault,Kangoo,1.2 TCe Energy,Blue,2018,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,25-35d
RF83482,1,0,0,0,0,0,0,Opel,Adam,1.2,Red,2014,Limousine,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
XL24147,0,0,0,0,0,0,1,Volkswagen,T-Roc,2.0 TSI,Gray,2020,SUV,Teilleder,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,50-65d
JY23722,0,1,0,0,0,0,0,Suzuki,Swift,1.2 DualJet,Blue,2019,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
XK86472,0,0,0,0,0,0,1,BMW,X3,xDrive 30d,White,2017,SUV,Leder,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,50-65d
BR30582,0,0,0,0,0,1,0,Mercedes-Benz,C-Klasse,C 220 d,Black,2017,Kombi,Leder,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,50-65d
BV43357,0,0,0,0,0,0,1,Mercedes-Benz,E-Klasse,E 220 d,Gray,2019,Kombi,Teilleder,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,35-50d
BL36503,1,0,0,0,0,0,0,Peugeot,208,1.2 e-VTi,White,2017,Limousine,Stoff,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
RW43003,1,0,0,0,0,0,0,Toyota,AYGO,1.0,Blue,2016,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,50-65d
BN15096,0,0,0,0,0,0,1,Seat,Tarraco,2.0 TDI,Gray,2019,SUV,Teilleder,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,35-50d
BP57349,0,1,0,0,0,0,0,Volkswagen,Polo,1.2 TSI,Gray,2013,Limousine,Stoff,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15-25d
PZ43599,0,0,0,0,1,0,0,Mazda,6,2.2 Turbodiesel,White,2018,Kombi,Stoff,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,35-50d
WF08781,0,0,0,1,0,0,0,Mazda,3,2.0,Black,2017,Limousine,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
JL72476,0,1,0,0,0,0,0,Ford,Fiesta,1.5 TDCi,Yellow,2015,Limousine,Stoff,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,35-50d
KB76638,0,0,0,0,1,0,0,Skoda,Octavia,1.0 TSI,Brown,2018,Kombi,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,50-65d
PJ87077,0,0,0,1,0,0,0,Volkswagen,Golf VII,2.0 TSI,Black,2015,Limousine,Stoff,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,7-15d
MY47453,0,1,0,0,0,0,0,Ford,Fiesta,1.0 EcoBoost,Red,2016,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,7-15d
BJ73211,0,0,0,1,0,0,0,Volkswagen,Golf VII,1.5 TSI,Blue,2018,Kombi,Stoff,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7-15d
MJ54679,0,1,0,0,0,0,0,Skoda,Fabia,1.2 TSI,Gray,2015,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0-7d
HC62845,0,0,0,0,1,0,0,Volkswagen,Golf VII,1.5 TSI,Black,2017,Limousine,Stoff,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,50-65d
HH36819,0,0,1,0,0,0,0,BMW,X1,sDrive 18i,White,2013,SUV,Stoff,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,50-65d
BH87998,0,0,0,1,0,0,0,Renault,Clio,1.0 TCe,Red,2020,Limousine,Teilleder,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
MW58987,1,0,0,0,0,0,0,Skoda,Citigo,1.0 MPI,Green,2015,Limousine,Stoff,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25-35d
ME67380,0,0,0,1,0,0,0,Seat,Ibiza,1.0 TSI,White,2018,Limousine,Alcantara,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,35-50d
PH56538,0,1,0,0,0,0,0,Ford,Focus,1.0 EcoBoost,Black,2017,Kombi,Stoff,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,100+
MG81235,0,0,0,0,1,0,0,Volkswagen,Golf VII,1.5 TSI,Black,2017,Limousine,Stoff,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,65-80d
ML40397,0,0,0,1,0,0,0,Volkswagen,Passat,2.0 TDI,Gray,2017,Kombi,Stoff,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,25-35d
PT76070,0,0,1,0,0,0,0,Ford,Focus,2.0 EcoBoost,Blue,2014,Limousine,Leder,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,7-15d
